hotel_name,price_euros,rating,neighborhood
HCC Taber,656.0,8.6,"Eixample, Barcelona"
Room Mate Pau,951.0,9.2,"Eixample, Barcelona"
Hotel Ginebra,795.0,8.5,"Eixample, Barcelona"
Moxy Barcelona,885.0,8.1,"Sants-Montjuïc, Barcelona"
Ibis Barcelona Plaza Glòries 22@,636.0,8.3,"Sant Martí, Barcelona"
Hostal Orleans,767.0,8.7,"Ciutat Vella, Barcelona"
Hostal Portugal,581.0,7.9,"Ciutat Vella, Barcelona"
Leonardo Royal Hotel Barcelona Fira,791.0,8.8,"Sants-Montjuïc, Barcelona"
Casual Colours Barcelona,580.0,8.3,"Les Corts, Barcelona"
"The Hoxton, Poblenou",1471.0,8.5,"Sant Martí, Barcelona"
HCC Montblanc,803.0,8.7,"Ciutat Vella, Barcelona"
Citadines Ramblas Barcelona,1104.0,8.6,"Ciutat Vella, Barcelona"
C211 Barcelona Apartments,1373.0,8.8,"Sarrià-St. Gervasi, Barcelona"
Leonardo Hotel Barcelona Las Ramblas,881.0,8.1,"Ciutat Vella, Barcelona"
H10 Casa Mimosa 4* Sup,1707.0,9.3,"Eixample, Barcelona"
HCC Regente,745.0,8.5,"Eixample, Barcelona"
Room Mate Anna,1067.0,8.7,"Eixample, Barcelona"
Hotel Barcelona Center,1134.0,8.6,"Eixample, Barcelona"
El Palauet Royal Suites,70116.0,8.9,"Gràcia, Barcelona"
Barcelona Mercaders Apartments,1379.0,8.0,"Ciutat Vella, Barcelona"
Hotel Medicis,765.0,8.2,"Horta-Guinardó, Barcelona"
Aparthotel Augusta,1191.0,8.5,"Sarrià-St. Gervasi, Barcelona"
H10 Port Vell 4* Sup,1235.0,8.8,"Ciutat Vella, Barcelona"
H10 Cubik 4* Sup,1095.0,9.0,"Ciutat Vella, Barcelona"
Apartment carrer d'Olesa,1390.0,9.3,"Sant Andreu, Barcelona"
Hotel SB Icaria,790.0,8.1,"Sant Martí, Barcelona"
Plaza Goya Rooms,892.0,8.2,"Eixample, Barcelona"
Hotel California,1273.0,8.1,"Ciutat Vella, Barcelona"
POR1100 - Apartment in the heart of Gracia,861.0,10.0,"Gràcia, Barcelona"
ibis Styles Barcelona Centre,867.0,8.5,"Eixample, Barcelona"
"Chambre avec accès privé, terrasse, piscine",787.0,10.0,"Gràcia, Barcelona"
Rooms in spacious apartment in City Center,457.0,8.7,"Eixample, Barcelona"
Casa Lit Barcelona,682.0,8.2,"Ciutat Vella, Barcelona"
Hotel SB Glow 4 Sup,844.0,8.3,"Sant Martí, Barcelona"
Urban Flats Vallirana,1416.0,8.5,"Sarrià-St. Gervasi, Barcelona"
Pensión 45,489.0,6.7,"Ciutat Vella, Barcelona"
ApartEasy - Gracia Apartments,1570.0,7.1,"Gràcia, Barcelona"
Hotel Turin Barcelona,1602.0,8.3,"Ciutat Vella, Barcelona"
Novotel Barcelona City,1131.0,8.2,"Sant Martí, Barcelona"
Victoria Diagonal Mar Barcelona,3238.0,9.3,"Sant Martí, Barcelona"
The Moods Oasis,1827.0,8.6,"Sarrià-St. Gervasi, Barcelona"
Grand Hyatt Barcelona,1550.0,8.6,"Les Corts, Barcelona"
Boutique Apartments 23 Barcelona,2327.0,9.1,"Gràcia, Barcelona"
Victoria City Center Barcelona,4218.0,9.3,"Eixample, Barcelona"
BUHO Boutique Rooms,858.0,8.3,"Eixample, Barcelona"
Four Points by Sheraton Barcelona Airport,987.0,8.7,Barcelona
Amra Barcelona Gran Via,2079.0,8.5,"Eixample, Barcelona"
ME Barcelona,3131.0,9.1,"Eixample, Barcelona"
Hostal Lleida,1542.0,8.2,"Eixample, Barcelona"
Mercer Hotel Barcelona,3276.0,9.2,"Ciutat Vella, Barcelona"
Spacious room in central area A,622.0,7.8,"Eixample, Barcelona"
Nobu Hotel Barcelona,1782.0,8.2,"Sants-Montjuïc, Barcelona"
Hotel Nuevo Triunfo,2113.0,7.8,"Sants-Montjuïc, Barcelona"
Hesperia Barcelona Barri Gòtic,6021.0,8.7,"Ciutat Vella, Barcelona"
Apartments Barcelona & Home Deco Centro,3503.0,9.5,"Eixample, Barcelona"
Hotel Casa Fuster G.L Monumento,1674.0,9.0,"Gràcia, Barcelona"
P2VIL1042 Modern & Cozy Apartment Poble Sec,968.0,8.6,"Sants-Montjuïc, Barcelona"
ApartEasy - Central Gracia Apartments,1580.0,6.9,"Gràcia, Barcelona"
"InterContinental Barcelona, an IHG Hotel",1932.0,8.8,"Sants-Montjuïc, Barcelona"
Hotel Casa Gardenia,873.0,7.9,"Ciutat Vella, Barcelona"
TSA La Rosa,66246.0,8.1,"Gràcia, Barcelona"
11JOG1036 - Huge & bright apartment Train Station,954.0,9.1,"Sants-Montjuïc, Barcelona"
Boutique Hotel H10 Catalunya Plaza,1129.0,8.6,"Eixample, Barcelona"
Monument Hotel,3615.0,9.1,"Eixample, Barcelona"
Hostal Las Flores Ramblas,3082.0,8.3,"Ciutat Vella, Barcelona"
Apartments Barcelona & Home Deco Eixample,2153.0,9.2,"Eixample, Barcelona"
"Labtwentytwo Barcelona, a Tribute Portfolio Hotel",1660.0,8.4,"Sant Martí, Barcelona"
41PAR1022 - Luminous apartment in Sant Antoni,1036.0,8.4,"Eixample, Barcelona"
You Stylish Beach Apartments,3171.0,7.7,"Sant Martí, Barcelona"
Acogedor apartamento en Barcelona,2564.0,8.2,"Sants-Montjuïc, Barcelona"
Aparthotel Napols - Abapart,1348.0,8.5,"Eixample, Barcelona"
Casa Muntaner,1578.0,9.2,"Eixample, Barcelona"
Ola Living Calabria,1743.0,8.2,"Eixample, Barcelona"
Ferran Pedralbes Penthouse,3074.0,8.8,"Les Corts, Barcelona"
Tendency Apartments 5,2869.0,7.9,"Eixample, Barcelona"
Cien,1205.0,8.2,"Eixample, Barcelona"
Picasso Suites,2674.0,8.7,"Eixample, Barcelona"
Aparteasy - Deluxe Family Apartments with Pool,2050.0,7.0,"Eixample, Barcelona"
Tendency Apartments 6,2183.0,8.0,"Eixample, Barcelona"
"Hotel Indigo Barcelona Plaza Espana, an IHG Hotel",2200.0,8.8,"Sants-Montjuïc, Barcelona"
Apartamentos Navas,1694.0,8.2,"Sant Andreu, Barcelona"
"Radisson Blu 1882 Hotel, Barcelona Sagrada Familia",7081.0,8.9,"Gràcia, Barcelona"
Central Suites Barcelona,3937.0,8.8,"Eixample, Barcelona"
1208 - EXCLUSIVE DESIGN APARTMENT,4032.0,8.0,"Eixample, Barcelona"
Lamaro Hotel,7109.0,9.0,"Ciutat Vella, Barcelona"
Tendency Apartments 7,2390.0,7.6,"Eixample, Barcelona"
You Stylish City Center Apartments,6834.0,8.4,"Eixample, Barcelona"
Sunotel Central,4961.0,8.0,"Eixample, Barcelona"
Centric Apartments Paseo de Gracia,4981.0,8.0,"Eixample, Barcelona"
Classy 3bed 3bath apartment in Eixample,3060.0,8.6,"Eixample, Barcelona"
Mayerling Schumann Barcelona,3596.0,8.0,"Eixample, Barcelona"
Sixties Ramblas,7070.0,8.4,"Ciutat Vella, Barcelona"
Lodging Apartments City Center-Eixample,3981.0,8.6,"Eixample, Barcelona"
Lodging Apartments Liceu G1,4036.0,8.2,"Ciutat Vella, Barcelona"
Hostal Rio De Castro,630.0,8.3,"Sants-Montjuïc, Barcelona"
"Cotton House Hotel, Autograph Collection",3515.0,8.3,"Eixample, Barcelona"
May Ramblas Hotel,7385.0,7.4,"Ciutat Vella, Barcelona"
You Stylish El Born Apartments,7922.0,8.4,"Eixample, Barcelona"
Lodging Apartments Liceu G2,3689.0,8.2,"Ciutat Vella, Barcelona"
Sunotel Aston,4950.0,7.5,"Eixample, Barcelona"
Chic & Basic Born Boutique Hotel,6720.0,8.2,"Ciutat Vella, Barcelona"
AB Paral·lel Spacious Apartments,1953.0,8.0,"Sants-Montjuïc, Barcelona"
Tendency Apartments 9,7152.0,8.4,"Eixample, Barcelona"
Dalia Ramblas,7385.0,8.0,"Ciutat Vella, Barcelona"
Aticco Living Gràcia - Apartments Rooftop,2074.0,8.0,"Gràcia, Barcelona"
Fridays Flats Bright & Breezy,3719.0,9.3,"Gràcia, Barcelona"
Sunotel Junior,4950.0,7.2,"Eixample, Barcelona"
Hotel Casa Bonay,8866.0,9.0,"Eixample, Barcelona"
Casa Abamita,7035.0,8.6,"Eixample, Barcelona"
Acacia Suite,6381.0,8.0,"Eixample, Barcelona"
Hostal Bejar,708.0,7.4,"Sants-Montjuïc, Barcelona"
