hotel_name,price_euros,rating,num_reviews,quality_over_5,quality_type,neighborhood,description
Sant Pau Terraces Apartments,1745.0,9.0,155.0,3.0,squares,"Eixample, Barcelona","One-Bedroom Apartment with Terrace
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 27m²
1 queen bed
Free cancellation
Only 1 left at this price on our site"
Hotel Viladomat,1697.0,7.6,3973.0,3.0,stars,"Eixample, Barcelona","Basic Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Borrell · Near ramblas,1360.0,8.3,28.0,3.0,squares,"Eixample, Barcelona","Standard Studio
Entire studio • 1 bathroom • 1 kitchen • 41m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
Boutique Apartments 23 Barcelona,1807.0,9.1,539.0,3.0,squares,"Gràcia, Barcelona","Queen Studio
Entire studio • 1 bathroom • 1 kitchen • 30m²
1 queen bed
Free cancellation
Only 2 left at this price on our site"
Unite Hostel Barcelona,1753.0,8.0,8415.0,,,"Sant Martí, Barcelona","Double Room with Private Bathroom
Multiple bed types
Free cancellation
Only 1 room left at this price on our site"
Super Balmes Guest House,918.0,8.4,1651.0,3.0,squares,"Eixample, Barcelona","Twin Room with Shared Bathroom
2 twin beds"
Decô Apartments Barcelona-Born St.,1913.0,8.8,71.0,4.0,squares,"Ciutat Vella, Barcelona","Studio with Terrace
Entire studio • 1 bathroom • 30m²
1 queen bed
Only 1 left at this price on our site"
Hotel & Spa Villa Olimpica Suites,1809.0,8.0,3831.0,4.0,stars,"Sant Martí, Barcelona","Double Room with Spa Access
2 twin beds
Free cancellation"
Barceloneta Beach Apartments,1349.0,8.9,49.0,,,"Ciutat Vella, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 35m²
3 beds (2 twins, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Golden Hotel Barcelona,1822.0,8.3,2474.0,4.0,stars,"Sant Martí, Barcelona","Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Good-Home Paseo de Gracia,1820.0,8.1,497.0,3.0,squares,"Eixample, Barcelona","Quadruple Room with Terrace
3 beds (2 twins, 1 full)
Breakfast included
Free cancellation
Only 2 rooms left at this price on our site"
Apartamentos DV,1191.0,8.6,2342.0,4.0,squares,"Sants-Montjuïc, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 26m²
1 queen bed
Only 6 left at this price on our site"
Hotel Lyon,1184.0,7.2,1106.0,1.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
2 twin beds"
Pensión Villanueva,1074.0,7.2,2300.0,2.0,stars,"Ciutat Vella, Barcelona","Economy Double with Private Bathroom with no views
1 full bed
Only 2 rooms left at this price on our site"
Our Penthouse with Jacuzzi close to Paseo de Gracia,5259.0,8.9,38.0,,,"Eixample, Barcelona","Two-Bedroom Deluxe Apartment with Balcony
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 84m²
2 queen beds
Free cancellation"
NH Barcelona Diagonal Center,1595.0,8.2,2290.0,3.0,stars,"Sant Martí, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins"
Suite Gracia Barcelona,1508.0,9.1,12.0,4.0,squares,"Gràcia, Barcelona","Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 50m²
1 full bed
Free cancellation"
Leonardo Boutique Hotel Barcelona Sagrada Familia,1412.0,8.7,2615.0,3.0,stars,"Sant Martí, Barcelona","Comfort Double or Twin Room
Beds: 1 double or 2 twins
Only 3 rooms left at this price on our site"
Hotel Sant Agustí,1984.0,8.0,4546.0,3.0,stars,"Ciutat Vella, Barcelona","Interior Comfort Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 6 rooms left at this price on our site"
Serennia Cest Apartamentos Arc de Triomf,2071.0,8.6,483.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 60m²
5 beds (4 twins, 1 sofa bed)
Free cancellation
No prepayment needed – pay at the property
Only 1 left at this price on our site"
Sant Antoni Market,1961.0,8.7,663.0,4.0,squares,"Eixample, Barcelona","Standard Two-Bedroom Apartment (4 Adults)
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 65m²
3 beds (2 twins, 1 queen)
Free cancellation
No prepayment needed – pay at the property
Only 1 left at this price on our site"
Hostal Balkonis,1052.0,7.3,807.0,2.0,stars,"Eixample, Barcelona","Budget Double Room
1 full bed
Only 1 room left at this price on our site"
08028 Apartments,1437.0,8.8,4274.0,4.0,squares,"Les Corts, Barcelona","Studio Apartment (1 - 2 Adults)
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 30m²
2 twin beds"
Ramblas Hotel,1380.0,7.3,3284.0,3.0,stars,"Ciutat Vella, Barcelona","Double Room with Extra Bed
Multiple bed types
Breakfast included"
Atenea Rekord Suites,1703.0,8.5,977.0,4.0,stars,"Sarrià-St. Gervasi, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Yeah Barcelona Hostel,2104.0,8.9,8816.0,,,"Eixample, Barcelona","6-Bed Mixed Dormitory Room
Shared dorm room
6 twin beds
Only 1 left at this price on our site"
BruStar Gotic-Centric,1081.0,7.5,1091.0,2.0,stars,"Eixample, Barcelona","Double Room
1 full bed
Only 1 room left at this price on our site"
Ola Living Vidreria,1641.0,7.4,522.0,3.0,squares,"Ciutat Vella, Barcelona","Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 28m²
1 king bed
Only 1 left at this price on our site"
BCN Urbaness Hotels Del Comte,2092.0,7.6,1345.0,2.0,stars,"Eixample, Barcelona","Twin Room
2 twin beds
Free cancellation"
Decô Apartments Barcelona-Sants,1838.0,9.1,829.0,4.0,squares,"Sants-Montjuïc, Barcelona","Two-Bedroom Standard Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 55m²
3 beds (2 twins, 1 queen)
Only 1 left at this price on our site"
Cram Hotel,2346.0,8.4,3612.0,4.0,stars,"Eixample, Barcelona","Deluxe Double Room
1 queen bed
Free cancellation
Only 6 rooms left at this price on our site"
Silken Sant Gervasi,1486.0,8.6,2463.0,3.0,stars,"Sarrià-St. Gervasi, Barcelona","Standard Twin Room
2 twin beds"
Casp 74 Apartments,2858.0,9.0,2953.0,4.0,squares,"Eixample, Barcelona","Deluxe Apartment
Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 60m²
4 beds (2 twins, 1 sofa bed, 1 queen)
Free cancellation"
Aspasios Arc de Triomf Apartments,2047.0,9.2,180.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 2 bathrooms • 1 kitchen • 65m²
1 full bed
Only 1 left at this price on our site"
Hotel Boutique Mirlo Barcelona,2566.0,9.3,1070.0,5.0,stars,"Sarrià-St. Gervasi, Barcelona","Deluxe Superior with Hammam and Hydromassage Bathtub
1 king bed
Free cancellation
Only 1 room left at this price on our site"
Ako Suites Hotel,2067.0,8.2,1208.0,4.0,stars,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 twin beds
Free cancellation"
Hotel America Barcelona,2376.0,8.7,1920.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
You Stylish City Center Apartments,2704.0,8.4,468.0,4.0,squares,"Eixample, Barcelona","Apartment with Balcony- Carrer Pelai 5
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 75m²
3 beds (2 twins, 1 full)
Free cancellation
Only 1 left at this price on our site"
"The Hoxton, Poblenou",2746.0,8.5,2675.0,4.0,stars,"Sant Martí, Barcelona","Roomy
1 king bed
Free cancellation
No prepayment needed – pay at the property"
Inside Barcelona Apartments Salva,1689.0,8.5,374.0,4.0,squares,"Sants-Montjuïc, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 60m²
4 beds (3 twins, 1 sofa bed)
Only 1 left at this price on our site"
Gran Hotel Havana 4Sup by Escampa Hotels,2788.0,8.6,3131.0,4.0,stars,"Eixample, Barcelona","Comfort Double or Twin Room (1-2 Adults)
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Suites4days Provenza Apartment,1576.0,9.0,44.0,4.0,squares,"Eixample, Barcelona","Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 52m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
Vincent's House,2313.0,9.2,113.0,4.0,squares,"Horta-Guinardó, Barcelona","Apartment
Entire apartment • 4 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 111m²
5 beds (4 twins, 1 full)
Free cancellation"
Axel Hotel Barcelona - Adults Only,2141.0,8.1,2879.0,4.0,stars,"Eixample, Barcelona","Double Room
Beds: 1 double or 2 twins
Free cancellation
Only 4 rooms left at this price on our site"
AG Apartments,1888.0,8.6,550.0,4.0,squares,"Sants-Montjuïc, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom
3 beds (2 twins, 1 full)
Only 4 left at this price on our site"
Aspasios Sagrada Familia Apartments,2232.0,9.2,262.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 3 living rooms • 1 bathroom • 1 kitchen • 60m²
3 beds (2 twins, 1 full)
Only 1 left at this price on our site"
Residència Erasmus Gracia,1155.0,8.2,5128.0,,,"Gràcia, Barcelona","Twin Room
2 twin beds"
Hotel SERHS Del Port,1511.0,8.4,1540.0,3.0,stars,"Ciutat Vella, Barcelona","Comfort Double or Twin Room
Beds: 1 double or 2 twins"
Montserrat Apartments by Gaiarooms,1765.0,8.0,517.0,3.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)
Free cancellation
No prepayment needed – pay at the property
Only 1 left at this price on our site"
Hotel Barcelona Center,2644.0,8.6,8151.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
The Social Hub Barcelona Poblenou,1651.0,8.8,3155.0,,,"Sant Martí, Barcelona","Standard King Room
1 queen bed"
Sants Estación acogedor apartamento en Exiample,1881.0,8.7,13.0,4.0,squares,"Eixample, Barcelona","Penthouse Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 85m²
3 beds (1 twin, 1 full, 1 sofa bed)
Free cancellation"
Aparteasy - Deluxe Family Apartments with Pool,1836.0,7.0,88.0,3.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 50m²
3 beds (1 full, 1 bunk bed, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Blanc Guest House,1190.0,8.6,1225.0,,,"Sarrià-St. Gervasi, Barcelona","Interior Twin Room with Shared Bathroom
2 twin beds
Breakfast included
Only 1 room left at this price on our site"
Forget Me Not Barcelona,2556.0,9.1,1758.0,4.0,squares,"Eixample, Barcelona","Superior Double or Twin Room
Multiple bed types
Breakfast included
Only 4 rooms left at this price on our site"
Inside Barcelona Apartments Esparteria,1770.0,8.7,855.0,4.0,squares,"Ciutat Vella, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 50m²
3 beds (2 twins, 1 sofa bed)
Only 1 left at this price on our site"
Hotel Santa Marta,1569.0,8.6,2752.0,2.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room with Extra Bed
Multiple bed types"
Aparthotel Bcn Montjuic,1916.0,8.4,4137.0,3.0,stars,"Sants-Montjuïc, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Paral·lel,1830.0,8.3,3845.0,2.0,stars,"Sants-Montjuïc, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Senator Barcelona Apartments,1445.0,7.5,1337.0,3.0,squares,"Sarrià-St. Gervasi, Barcelona","Double Room with Kitchen - Ground Floor
Beds: 1 double or 2 twins
Free cancellation
Only 2 rooms left at this price on our site"
Barcelona Apartment Villarroel,2506.0,7.9,963.0,4.0,squares,"Eixample, Barcelona","Standard Apartment with Terrace
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 40m²
3 beds (2 twins, 1 sofa bed)
Free cancellation
No prepayment needed – pay at the property
Only 1 left at this price on our site"
You Stylish Beach Apartments,2153.0,7.7,80.0,3.0,squares,"Sant Martí, Barcelona","Basic Two Bedrooms Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 70m²
3 beds (2 twins, 1 full)
Free cancellation
Only 1 left at this price on our site"
htop BCN City #htopEnjoy,1165.0,6.3,884.0,2.0,stars,"Horta-Guinardó, Barcelona","Twin Room
2 twin beds
Free cancellation"
Atica Apartments - by Weflating,1181.0,7.6,844.0,3.0,squares,"Horta-Guinardó, Barcelona","Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 30m²
3 twin beds
Only 2 left at this price on our site"
Port VII Apt centrico acogedor w balcon 23,1402.0,8.1,30.0,4.0,squares,"Sants-Montjuïc, Barcelona","Apartment with Balcony
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 55m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
Catalonia Albeniz,1647.0,8.4,2802.0,3.0,stars,"Sant Martí, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
SERHS Carlit Boutique Hotel,1821.0,8.5,1251.0,3.0,stars,"Eixample, Barcelona","Comfort Double or Twin Room
Beds: 1 double or 2 twins"
ApartEasy - Central Gracia Apartments,1752.0,6.9,231.0,3.0,squares,"Gràcia, Barcelona","Superior Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 70m²
3 beds (1 twin, 1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Sunny Apt Barcelona 22@,1682.0,9.3,77.0,3.0,squares,"Sant Martí, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 60m²
2 beds (1 twin, 1 full)
Free cancellation
Only 1 left at this price on our site"
Hostal Operaramblas,1644.0,8.8,5885.0,2.0,stars,"Ciutat Vella, Barcelona","Superior Double or Twin Room
Beds: 1 double or 2 twins
Only 5 rooms left at this price on our site"
Sunotel Junior,1856.0,7.2,756.0,2.0,stars,"Eixample, Barcelona","Double Room
Beds: 1 double or 2 twins
Free cancellation"
Ola Living MACBA,1897.0,8.2,568.0,3.0,squares,"Ciutat Vella, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 50m²
2 beds (1 twin, 1 king)
Only 2 left at this price on our site"
Free Hostels Barcelona,1537.0,8.0,2267.0,,,"Eixample, Barcelona","Economy Double Room
2 twin beds
Free cancellation
Only 1 room left at this price on our site"
Apartamento 4 dormitorios en Calle Balmes - You Stylish Apartments,4168.0,,,,,"Sarrià-St. Gervasi, Barcelona","Apartment
1 queen bed
Free cancellation"
BARCELONA GOTIC Guesthouse,839.0,7.7,2155.0,1.0,stars,"Ciutat Vella, Barcelona","Basic Double Room with Shared Bathroom
1 full bed
Only 3 rooms left at this price on our site"
Hotel del Mar,1787.0,8.4,2811.0,3.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
2 twin beds
Only 6 rooms left at this price on our site"
Apartamentos Navas,1613.0,8.2,227.0,3.0,squares,"Sant Andreu, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 55m²
4 beds (3 twins, 1 full)
Only 1 left at this price on our site"
Ilunion Barcelona,2238.0,8.5,6620.0,4.0,stars,"Sant Martí, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Penthouse Camp Nou,1468.0,8.3,66.0,3.0,squares,"Sants-Montjuïc, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 35m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
Sansi Pedralbes,3153.0,9.7,669.0,4.0,stars,"Les Corts, Barcelona","Standard Double Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site"
Apartments Sixtyfour,4104.0,9.4,1292.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 55m²
2 beds (1 sofa bed, 1 queen)
Free cancellation
Only 1 left at this price on our site"
Centric Apartments Paseo de Gracia,2632.0,8.0,444.0,4.0,squares,"Eixample, Barcelona","Standard Apartment
Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 70m²
3 beds (2 fulls, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Ola Living Hostal Diagonal,1296.0,7.0,957.0,3.0,squares,"Sarrià-St. Gervasi, Barcelona","Double Room
1 full bed"
H10 Casa Mimosa 4* Sup,4349.0,9.3,1012.0,4.0,stars,"Eixample, Barcelona","Suite
Private suite
1 king bed
Free cancellation
No prepayment needed – pay at the property
Only 1 left at this price on our site"
Ilunion Les Corts Spa,2619.0,8.2,7053.0,4.0,stars,"Les Corts, Barcelona","Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Sercotel Caspe,2045.0,8.4,7100.0,4.0,stars,"Eixample, Barcelona","Basic Double Room
1 full bed"
Apartamentos Laforja,1016.0,7.7,586.0,3.0,squares,"Sarrià-St. Gervasi, Barcelona","Standard Studio
Entire studio • 1 bathroom • 1 kitchen • 30m²
3 beds (2 twins, 1 sofa bed)
Only 2 left at this price on our site"
Barcelona Apartment Milà,2595.0,8.1,742.0,4.0,squares,"Gràcia, Barcelona","Executive Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 45m²
3 beds (2 twins, 1 full)
Free cancellation
No prepayment needed – pay at the property
Only 5 left at this price on our site"
BBarcelona Gaudí Flats,1885.0,8.5,1022.0,4.0,squares,"Gràcia, Barcelona","Two-Bedroom Apartment - 3,1
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 50m²
4 beds (1 full, 2 bunk beds, 1 sofa bed)
Only 6 left at this price on our site"
Apartments Barcelona Sagrada,1714.0,7.7,289.0,3.0,squares,"Eixample, Barcelona","Apartment with Balcony
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)
Only 5 left at this price on our site"
Apart-Suites Hostemplo,2198.0,8.9,2597.0,4.0,squares,"Eixample, Barcelona","Apart-Suite
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 32m²
1 full bed
Only 2 left at this price on our site"
Ilunion Auditori,2651.0,8.3,5755.0,3.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Located on the iconic Paseo de Gracia,4695.0,,,,,Barcelona,"Deluxe Apartment
3 king beds
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 1 left at this price on our site"
Sixties Ramblas,1742.0,8.4,4986.0,3.0,stars,"Ciutat Vella, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins"
DreamKeys Barcelona City,2622.0,7.9,1240.0,3.0,squares,"Sarrià-St. Gervasi, Barcelona","Twin Room
2 twin beds
Free cancellation
Only 1 room left at this price on our site"
Aparthotel Allada 3*,2398.0,7.9,686.0,3.0,squares,"Ciutat Vella, Barcelona","Studio (2 Adults)
Entire studio • 1 bathroom • 25m²
1 full bed
Free cancellation
No prepayment needed – pay at the property
Only 5 left at this price on our site"
Casa Pince,3133.0,9.0,524.0,3.0,stars,"Ciutat Vella, Barcelona","Budget Double Room
1 queen bed
Free cancellation
Only 2 rooms left at this price on our site"
Apartment Vila Olímpica- Sant Martí - Sardenya by Interhome,1531.0,9.1,18.0,3.0,stars,"Sant Martí, Barcelona","Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 60m²
2 full beds
Free cancellation
Only 1 left at this price on our site"
LetsGo Sagrada Familia Penthouse,2783.0,9.2,36.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment with Terrace
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 70m²
4 twin beds
Free cancellation"
Vincci Maritimo,3463.0,8.4,4860.0,4.0,stars,"Sant Martí, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Apartments Barcelona & Home Deco Centro,4068.0,9.5,22.0,4.0,squares,"Eixample, Barcelona","Three-Bedroom Apartment - Rambla Catalunya 10
Entire apartment • 3 bedrooms • 1 living room • 2 bathrooms • 140m²
7 beds (4 twins, 1 full, 1 sofa bed, 1 queen)
Free cancellation
Only 1 left at this price on our site"
Cozy Apartment with Suite 21,1662.0,,,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
1 queen bed
Free cancellation"
Suites Center Barcelona,3310.0,9.1,572.0,4.0,squares,"Gràcia, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 58m²
3 beds (1 twin, 1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
ApartEasy - Family Apartment Sant Antoni,1996.0,7.7,89.0,4.0,squares,"Eixample, Barcelona","Apartment with Balcony
Entire apartment • 4 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 85m²
5 beds (4 twins, 1 full)
Free cancellation
Only 1 left at this price on our site"
Aspasios City Oasis Apartments,2232.0,8.8,160.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 55m²
2 full beds
Only 1 left at this price on our site"
Hotel Casa Fuster G.L Monumento,4557.0,9.0,1781.0,5.0,stars,"Gràcia, Barcelona","Deluxe Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
Only 2 rooms left at this price on our site"
Picasso Suites,2451.0,8.6,628.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 50m²
2 beds (1 sofa bed, 1 queen)
Free cancellation
Only 1 left at this price on our site"
Blue Barcelona,1865.0,8.1,1058.0,,,"Sarrià-St. Gervasi, Barcelona","Triple Room with Shared Bathroom
3 twin beds
Breakfast included
Only 1 room left at this price on our site"
AMISTAT City Hostel Barcelona,1003.0,8.5,1025.0,,,"Sant Andreu, Barcelona","Private Pod for 2 - Shared bathroom
2 bunk beds
Only 6 rooms left at this price on our site"
Gracia Apartment,3111.0,10.0,4.0,4.0,squares,"Sarrià-St. Gervasi, Barcelona","Apartment with Sauna
Entire apartment • 3 bedrooms • 2 bathrooms • 1 kitchen • 110m²
3 beds (2 fulls, 1 queen)
Free cancellation
Only 1 left at this price on our site"
Ola Living Consell De Cent,1715.0,8.7,40.0,4.0,squares,"Eixample, Barcelona","Apartment with Terrace
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 50m²
1 full bed
Only 1 left at this price on our site"
Mercer Hotel Barcelona,4646.0,9.2,272.0,5.0,stars,"Ciutat Vella, Barcelona","Superior Double Room
1 king bed
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site"
Barcelona Apartment Gran de Gràcia,2476.0,7.9,289.0,3.0,squares,"Gràcia, Barcelona","Superior Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 44m²
3 beds (1 full, 2 sofa beds)
Free cancellation
No prepayment needed – pay at the property
Only 4 left at this price on our site"
Catalonia Portal de l'Angel,2032.0,8.8,3160.0,3.0,stars,"Ciutat Vella, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins"
Tendency Apartments 7,2359.0,7.6,124.0,3.0,squares,"Eixample, Barcelona","One Bedroom Apartment 2
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 48m²
3 beds (2 twins, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
