hotel_name,price_euros,rating,neighborhood
Hostal Orleans,561.0,8.7,"Ciutat Vella, Barcelona"
C211 Barcelona Apartments,1295.0,8.8,"Sarrià-St. Gervasi, Barcelona"
Click&Flat Rizal,1125.0,8.8,"Gràcia, Barcelona"
Montaber Apartments - Sagrada Familia,1159.0,8.5,"Eixample, Barcelona"
Passeig de Gracia Studio Loft,1534.0,9.2,"Eixample, Barcelona"
Ola Living Calabria,1456.0,8.2,"Eixample, Barcelona"
Moreryadom,2319.0,9.3,"Eixample, Barcelona"
Authentic flat2 in Poble sec - Paralelo,1097.0,9.0,"Sants-Montjuïc, Barcelona"
Click&Flat Sugranyes,853.0,8.1,"Sants-Montjuïc, Barcelona"
Click&Flat Luxury Tetuan,1615.0,9.1,"Eixample, Barcelona"
Luxury Patio,624.0,4.8,"Sant Martí, Barcelona"
LetsGo Diagonal Avenue Apartment,2097.0,8.2,"Sarrià-St. Gervasi, Barcelona"
Apartamentos Tarradellas Sants Estació,3251.0,7.6,"Eixample, Barcelona"
Enjoy Apartments Urban Retreat Valencia 4,1238.0,8.5,"Eixample, Barcelona"
Apartments Sata Olimpic Village Area,1532.0,8.9,"Sant Martí, Barcelona"
The Lonely Chimney Apartments,1676.0,8.6,"Sant Martí, Barcelona"
Suita Born,876.0,,"Ciutat Vella, Barcelona"
Ola Living Boqueria,1391.0,8.6,"Ciutat Vella, Barcelona"
Barnapartments Monumental,937.0,6.6,"Eixample, Barcelona"
Click&Flat Stylish Torrijos,1098.0,9.1,"Gràcia, Barcelona"
Estudio Maignon,848.0,9.4,"Gràcia, Barcelona"
Amra Barcelona Gran Via,2079.0,8.5,"Eixample, Barcelona"
Click&Flat Seneca Suites,1063.0,9.0,"Gràcia, Barcelona"
Urban Flats Vallirana,1263.0,8.5,"Sarrià-St. Gervasi, Barcelona"
Ola Living Santa Anna,2132.0,8.2,"Ciutat Vella, Barcelona"
Aparthotel Napols - Abapart,1348.0,8.5,"Eixample, Barcelona"
Ola Living Hostal Diagonal,1083.0,7.0,"Sarrià-St. Gervasi, Barcelona"
Borrell · Near ramblas,1183.0,8.4,"Eixample, Barcelona"
Ndlr 2-4 · Authentic flat in Poble Sec - Paralelo,1045.0,7.6,"Sants-Montjuïc, Barcelona"
Hesperia Barcelona Barri Gòtic,5881.0,8.7,"Ciutat Vella, Barcelona"
Click&Flat Luxury cabanyes,1132.0,8.7,"Sants-Montjuïc, Barcelona"
Hermoso piso en el centro de Barcelona,1680.0,9.4,"Ciutat Vella, Barcelona"
Micampus Barcelona Student Residence,666.0,7.9,Barcelona
Apartments Sata Sagrada Familia Area,1444.0,8.6,"Gràcia, Barcelona"
Ola Living MACBA,1981.0,8.2,"Ciutat Vella, Barcelona"
SWEET APARTMENT IN GRACIA DISTRICT!,1118.0,9.3,"Gràcia, Barcelona"
Private rooms,427.0,6.8,"Nou Barris, Barcelona"
Click&Flat Luxury Sant Joan,1549.0,9.0,"Eixample, Barcelona"
Amra Barcelona Caspe,1126.0,8.3,"Eixample, Barcelona"
Hotel Inglés,1109.0,7.6,"Ciutat Vella, Barcelona"
"Zafiro, un maravilloso yate en Barcelona",762.0,10.0,Barcelona
Central Suites Barcelona,3464.0,8.8,"Eixample, Barcelona"
1208 - EXCLUSIVE DESIGN APARTMENT,3520.0,8.0,"Eixample, Barcelona"
Alsina · Historical center - Barrio Gótico,1547.0,8.4,"Ciutat Vella, Barcelona"
Housalia Sant Pau Views- Suite with View on Hospital Sant Pau,1441.0,8.8,"Eixample, Barcelona"
Sunotel Central,5688.0,8.0,"Eixample, Barcelona"
Click&Flat Luxury mistral,1609.0,9.4,"Eixample, Barcelona"
Generator Barcelona,945.0,7.7,"Gràcia, Barcelona"
Lodging Apartments City Center-Eixample,3336.0,8.6,"Eixample, Barcelona"
Centric Apartments Paseo de Gracia,4981.0,8.0,"Eixample, Barcelona"
Lodging Apartments Liceu G1,3485.0,8.2,"Ciutat Vella, Barcelona"
Lodging Apartments Liceu G2,3187.0,8.2,"Ciutat Vella, Barcelona"
Apartamento Rosellón,1278.0,9.4,"Sant Martí, Barcelona"
Ola Living Portaferrissa,2137.0,8.4,"Ciutat Vella, Barcelona"
Hotel El Palace Barcelona,7109.0,9.3,"Eixample, Barcelona"
Ola Living Born,1844.0,8.1,"Ciutat Vella, Barcelona"
Lamaro Hotel,9209.0,9.0,"Ciutat Vella, Barcelona"
Sixties Ramblas,7070.0,8.4,"Ciutat Vella, Barcelona"
Enjoy Apartments Sofia,1758.0,7.3,"Eixample, Barcelona"
Ola Living Vidreria,1816.0,7.4,"Ciutat Vella, Barcelona"
Three bedrooms apartment,2319.0,9.4,"Eixample, Barcelona"
Housalia Sagrada Familia Views,2082.0,9.0,"Eixample, Barcelona"
Casa Abamita,7035.0,8.6,"Eixample, Barcelona"
Hotel Casa Bonay,8866.0,9.0,"Eixample, Barcelona"
Modern pad in a great old barrio,1145.0,8.7,"Sant Martí, Barcelona"
Palau de la Musica Apartments,2118.0,8.3,"Ciutat Vella, Barcelona"
BruStar Gotic-Centric,1354.0,7.5,"Eixample, Barcelona"
