hotel_name,price_euros,rating,neighborhood
Hotel Roger de Llúria,1415.0,8.3,"Eixample, Barcelona"
Moxy Barcelona,1021.0,8.1,"Sants-Montjuïc, Barcelona"
Occidental Barcelona 1929,1148.0,8.8,"Sants-Montjuïc, Barcelona"
Motel One Barcelona-Ciutadella,1180.0,8.8,"Sant Martí, Barcelona"
Pensión Coral,728.0,7.8,"Ciutat Vella, Barcelona"
Residencia Universitaria Campus del Mar,845.0,7.9,"Ciutat Vella, Barcelona"
Silken Sant Gervasi,763.0,8.6,"Sarrià-St. Gervasi, Barcelona"
"Labtwentytwo Barcelona, a Tribute Portfolio Hotel",1162.0,8.4,"Sant Martí, Barcelona"
AC Hotel Barcelona Fórum by Marriott,1314.0,8.1,"Sant Martí, Barcelona"
Apartaments Sant Jordi Girona 97,1244.0,8.2,"Eixample, Barcelona"
"The Hoxton, Poblenou",1641.0,8.5,"Sant Martí, Barcelona"
Catalonia Albeniz,1167.0,8.4,"Sant Martí, Barcelona"
Hotel Viladomat,1152.0,7.6,"Eixample, Barcelona"
Catalonia Barcelona 505,1178.0,8.5,"Sarrià-St. Gervasi, Barcelona"
Hotel Concordia Barcelona,1383.0,8.3,"Sants-Montjuïc, Barcelona"
Hotel Vilamarí,1004.0,8.1,"Eixample, Barcelona"
Leonardo Hotel Barcelona Gran Via,1052.0,8.6,"Eixample, Barcelona"
Aparthotel Silver,970.0,8.7,"Gràcia, Barcelona"
Catalonia Sagrada Familia,1132.0,8.4,"Sant Martí, Barcelona"
Hotel Raval House,1315.0,8.2,"Ciutat Vella, Barcelona"
Four Points by Sheraton Barcelona Diagonal,1054.0,8.9,"Sant Martí, Barcelona"
Grupotel Gran Via 678,1266.0,8.4,"Eixample, Barcelona"
Barcelona House,1169.0,8.0,"Ciutat Vella, Barcelona"
B Hotel,1314.0,8.6,"Eixample, Barcelona"
Sallés Hotel Pere IV,1448.0,8.1,"Sant Martí, Barcelona"
Axel TWO Barcelona 4 Sup - Adults Only,1246.0,8.3,"Eixample, Barcelona"
SLS Barcelona,2099.0,,"Forum Beach , Barcelona"
Hostalin Barcelona Passeig de Gracia,903.0,7.4,"Eixample, Barcelona"
Hotel Rialto,1234.0,8.5,"Ciutat Vella, Barcelona"
Pensión Iznájar Barcelona,980.0,8.0,"Ciutat Vella, Barcelona"
Catalonia Roma,1237.0,8.4,"Eixample, Barcelona"
Leonardo Royal Hotel Barcelona Fira,1098.0,8.8,"Sants-Montjuïc, Barcelona"
NH Barcelona Diagonal Center,1019.0,8.2,"Sant Martí, Barcelona"
Hostal Gràcia,1011.0,8.3,"Gràcia, Barcelona"
NH Barcelona Les Corts,893.0,8.4,"Les Corts, Barcelona"
Barceló Sants,1177.0,8.7,"Sants-Montjuïc, Barcelona"
Casa Bella Gracia by Aspasios,1108.0,8.4,"Gràcia, Barcelona"
Catalonia Barcelona Plaza,1598.0,8.7,"Sants-Montjuïc, Barcelona"
Oriente Atiram,1164.0,8.3,"Ciutat Vella, Barcelona"
Catalonia Eixample 1864,1563.0,8.6,"Eixample, Barcelona"
Ciutat Vella,1168.0,8.0,"Ciutat Vella, Barcelona"
Residencia Universitaria Barcelona Diagonal,841.0,8.2,"Sarrià-St. Gervasi, Barcelona"
Golden Hotel Barcelona,1423.0,8.3,"Sant Martí, Barcelona"
"Hotel Indigo Barcelona Plaza Espana, an IHG Hotel",1401.0,8.8,"Sants-Montjuïc, Barcelona"
Catalonia Diagonal Centro,1528.0,8.7,"Eixample, Barcelona"
Silken Ramblas,1168.0,8.1,"Ciutat Vella, Barcelona"
ibis Styles Barcelona City Bogatell,1342.0,8.4,"Sant Martí, Barcelona"
Hotel Via Augusta,1077.0,8.4,"Sarrià-St. Gervasi, Barcelona"
Hostal Operaramblas,943.0,8.8,"Ciutat Vella, Barcelona"
Tembo Barcelona,2538.0,8.8,Barcelona
Leonardo Hotel Barcelona Las Ramblas,1191.0,8.1,"Ciutat Vella, Barcelona"
Catalonia Atenas,1248.0,8.3,"Sant Martí, Barcelona"
La França Travellers Adults Only,960.0,8.3,"Sants-Montjuïc, Barcelona"
Grupotel Gravina,1154.0,8.4,"Ciutat Vella, Barcelona"
Ramblas Hotel,1051.0,7.3,"Ciutat Vella, Barcelona"
Pestana Arena Barcelona,1006.0,8.5,"Sants-Montjuïc, Barcelona"
BCN Urbaness Hotels Bonavista,1068.0,7.8,"Gràcia, Barcelona"
Ilunion Les Corts Spa,1125.0,8.2,"Les Corts, Barcelona"
One Shot Aragó,1250.0,8.6,"Eixample, Barcelona"
Hotel Jazz,1518.0,8.8,"Eixample, Barcelona"
Boutique Apartments 23 Barcelona,1419.0,9.1,"Gràcia, Barcelona"
Hotel Sant Agustí,1369.0,8.0,"Ciutat Vella, Barcelona"
Hotel Continental Palacete,1707.0,8.5,"Eixample, Barcelona"
Travelodge Barcelona Poblenou,938.0,7.3,"Sant Martí, Barcelona"
Catalonia Plaza Catalunya,1738.0,8.6,"Eixample, Barcelona"
Ecozentric,948.0,7.4,"Eixample, Barcelona"
Sercotel Caspe,1230.0,8.4,"Eixample, Barcelona"
Hotel Best Front Maritim,1233.0,7.5,"Sant Martí, Barcelona"
H10 Urquinaona Plaza,1608.0,8.7,"Eixample, Barcelona"
Barcelona Fifteen central Aparthotel,1032.0,7.4,"Sants-Montjuïc, Barcelona"
Casa Elliot by Bondia Hotel Group,1556.0,8.8,"Eixample, Barcelona"
Catalonia Passeig de Gràcia 4* Sup,1948.0,9.1,"Eixample, Barcelona"
Hotel Continental Barcelona,1632.0,8.1,"Ciutat Vella, Barcelona"
Hotel Brick Barcelona,1175.0,8.8,"Sants-Montjuïc, Barcelona"
B&B Boutique Ca La Maria,1274.0,9.0,"Eixample, Barcelona"
Gran Hotel Havana 4Sup by Escampa Hotels,1688.0,8.6,"Eixample, Barcelona"
Ohla Barcelona,3381.0,9.1,"Ciutat Vella, Barcelona"
Acta Voraport,1619.0,8.8,"Sant Martí, Barcelona"
Catalonia Portal de l'Angel,1692.0,8.8,"Ciutat Vella, Barcelona"
Gaudi Sagrada Familia,1724.0,7.6,"Eixample, Barcelona"
BCN Urbaness Hotels Del Comte,1278.0,7.6,"Eixample, Barcelona"
Hotel & Spa Villa Olimpica Suites,1423.0,8.0,"Sant Martí, Barcelona"
Hotel Aneto,980.0,7.8,"Ciutat Vella, Barcelona"
Apart-Suites Hostemplo,1367.0,8.9,"Eixample, Barcelona"
Sunotel Central,1542.0,8.0,"Eixample, Barcelona"
Barcelona Mercaders Apartments,1561.0,8.0,"Ciutat Vella, Barcelona"
Ilunion Auditori,1218.0,8.3,"Eixample, Barcelona"
Acevi Villarroel,1189.0,8.0,"Eixample, Barcelona"
C211 Barcelona Apartments,2310.0,8.8,"Sarrià-St. Gervasi, Barcelona"
Hotel Paxton Barcelona,1865.0,8.8,"Sant Martí, Barcelona"
AC Hotel Victoria Suites by Marriott,1233.0,8.6,"Les Corts, Barcelona"
Feelathome Casa Bertrand,1301.0,8.8,"Eixample, Barcelona"
Ohla Eixample,3580.0,8.9,"Eixample, Barcelona"
Mesón Castilla Atiram Hotels,1115.0,8.2,"Ciutat Vella, Barcelona"
Hotel America Barcelona,1510.0,8.7,"Eixample, Barcelona"
Casual Colours Barcelona,912.0,8.3,"Les Corts, Barcelona"
Hotel del Mar,1234.0,8.4,"Ciutat Vella, Barcelona"
Ola Living MACBA,1264.0,8.2,"Ciutat Vella, Barcelona"
Zenit Barcelona,1139.0,8.2,"Sarrià-St. Gervasi, Barcelona"
Hotel Casa Teva Barcelona,1364.0,8.8,"Ciutat Vella, Barcelona"
Hotel Barcelona Center,1551.0,8.6,"Eixample, Barcelona"
Hotel Lloret Ramblas,1206.0,8.1,"Ciutat Vella, Barcelona"
H10 Raco del Pi,1435.0,8.7,"Ciutat Vella, Barcelona"
Magatzem 128,1372.0,8.7,"Eixample, Barcelona"
AC Hotel Diagonal L'Illa by Marriott,1495.0,8.7,"Les Corts, Barcelona"
Hotel Rec Barcelona - Adults Only,1371.0,8.7,"Ciutat Vella, Barcelona"
Abba Garden,877.0,8.4,Barcelona
Aspasios Arc de Triomf Apartments,1664.0,9.2,"Eixample, Barcelona"
Four Points by Sheraton Barcelona Airport,1124.0,8.7,Barcelona
Hotel Best Auto Hogar,1148.0,7.6,"Ciutat Vella, Barcelona"
Hotel Astoria,1359.0,8.4,"Eixample, Barcelona"
Sercotel Amister Art Hotel Barcelona,1140.0,8.2,"Eixample, Barcelona"
Sixtytwo Hotel,2757.0,9.3,"Eixample, Barcelona"
Ibis Barcelona Plaza Glòries 22@,1026.0,8.3,"Sant Martí, Barcelona"
Catalonia Magdalenes,1948.0,9.3,"Ciutat Vella, Barcelona"
Hotel 1898,1988.0,8.9,"Ciutat Vella, Barcelona"
Cram Hotel,1626.0,8.4,"Eixample, Barcelona"
Catalonia Ramblas 4* Sup,1808.0,8.5,"Ciutat Vella, Barcelona"
AC Hotel Sants by Marriott,1094.0,8.3,"Sants-Montjuïc, Barcelona"
Barcelonaforrent The Central Place,3408.0,8.2,"Eixample, Barcelona"
Hotel Villa Emilia,1573.0,8.9,"Eixample, Barcelona"
HOSTAL BEDMATES,919.0,8.3,"Sants-Montjuïc, Barcelona"
NH Barcelona Stadium,1144.0,8.3,"Les Corts, Barcelona"
Ramblas Apartments,6050.0,8.7,"Ciutat Vella, Barcelona"
H10 Marina Barcelona,1571.0,8.3,"Sant Martí, Barcelona"
Hotel Soho,1562.0,8.6,"Eixample, Barcelona"
Barcelonaforrent Urban Town Suites,2899.0,7.7,"Sarrià-St. Gervasi, Barcelona"
Up Suites BCN,1788.0,8.9,"Eixample, Barcelona"
Hostalin Barcelona Gran Via,1130.0,7.9,"Eixample, Barcelona"
Barceló Raval,1519.0,8.3,"Ciutat Vella, Barcelona"
Occidental Atenea Mar - Adults Only,1555.0,8.2,"Sant Martí, Barcelona"
