hotel_name,price_euros,rating,neighborhood
Le Petit Palü-Fuencarral,527.0,7.8,"Centro de Madrid, Madrid"
"Luminoso, cómodo y buena zona",476.0,7.9,"Moratalaz, Madrid"
Apartamento HM en Vista Alegre Madrid,461.0,8.5,"Carabanchel, Madrid"
apartamento ventas,572.0,9.2,"Ciudad Lineal, Madrid"
WM Stays Estudio Elegante,509.0,8.7,"Tetuán, Madrid"
Estudio Madrid Norte 2,496.0,9.1,"Fuencarral - El Pardo, Madrid"
Apartamento cerca del Movistar-Arena Wizink,514.0,9.7,"Salamanca, Madrid"
Hostal Maria Cristina,494.0,8.7,"Centro de Madrid, Madrid"
RiNa MADRID apartamento1,613.0,9.8,"Moncloa - Aravaca, Madrid"
APARTAMENTOS SAN ANDRES,803.0,7.8,"Centro de Madrid, Madrid"
Apartamento centro Madrid,643.0,8.9,"Centro de Madrid, Madrid"
Appartement lumineux à Chamberi,611.0,9.0,"Chamberí, Madrid"
Modern Apartment in Madrid,532.0,7.0,"Carabanchel, Madrid"
Oasis urbano en el corazón financiero / Castellana,886.0,9.4,"Tetuán, Madrid"
Suite privada,536.0,5.3,"Chamberí, Madrid"
Albergue Miguel Ángel,759.0,8.0,"Centro de Madrid, Madrid"
Charming Madrid La Elipa - 3 dormitorios,1.715,8.6,"Ciudad Lineal, Madrid"
Mario's house,739.0,9.5,"Ciudad Lineal, Madrid"
Casa Real,690.0,,"Centro de Madrid, Madrid"
CH Chelo,568.0,7.8,"Centro de Madrid, Madrid"
Estudio con entrada independiente en Madrid,379.0,10.0,"Carabanchel, Madrid"
Urban rooms Fuencarral,575.0,7.0,"Centro de Madrid, Madrid"
CH Las Murallas,558.0,7.7,"Centro de Madrid, Madrid"
habitación en chaflán con terraza hacia la ciudad,393.0,,"Arganzuela, Madrid"
Suites recién reformadas Vista Alegre,683.0,9.2,"Carabanchel, Madrid"
"Apartamento Palacio Real de Madrid, histórico",826.0,8.0,"Centro de Madrid, Madrid"
Micampus Salcedo Student Residence,425.0,7.6,"Fuencarral - El Pardo, Madrid"
Estudio pequeño,487.0,8.9,"Chamartín, Madrid"
Turísticos Cuenca 3,694.0,7.8,"Tetuán, Madrid"
Hostal Aresol,736.0,9.0,"Centro de Madrid, Madrid"
Amplio piso a 300m de Retiro,872.0,8.6,"Retiro, Madrid"
Das Carretas,536.0,10.0,"Centro de Madrid, Madrid"
Moderna estancia con baño privado 1,536.0,9.3,"Chamberí, Madrid"
Precioso Estudio en Malasaña,796.0,7.6,"Centro de Madrid, Madrid"
Hostal Macarena,840.0,8.4,"Centro de Madrid, Madrid"
Bonito y acogedor estudio en zona cultural,668.0,8.6,"Centro de Madrid, Madrid"
New apartment in center Madrid!,917.0,9.3,"Centro de Madrid, Madrid"
Estudio Madrid 1,421.0,8.5,"Carabanchel, Madrid"
Carla - SVF Malasaña,599.0,,"Centro de Madrid, Madrid"
Apartamento estudio en el centro de Madrid,487.0,,"Tetuán, Madrid"
Buhardilla en Lavapiés cerca de Atocha,514.0,8.0,"Centro de Madrid, Madrid"
Corrala con estilo en Malasaña,510.0,10.0,"Centro de Madrid, Madrid"
Tranquilo y elegante - Cerca de IFEMA y Aeropuerto,712.0,,"Hortaleza, Madrid"
Apartamento en el centro de Madrid (chueca),1.616,8.0,"Centro de Madrid, Madrid"
Nersan,630.0,6.9,"Centro de Madrid, Madrid"
Lemon Apartment & Hotels Bernabeu,1.542,9.4,"Tetuán, Madrid"
Maravilloso Loft en pleno centro de Madrid,644.0,8.3,"Centro de Madrid, Madrid"
Fee4Me. Vallés 6,1.194,9.6,"Arganzuela, Madrid"
Best Location Puerta de Alcalá,724.0,,"Salamanca, Madrid"
