hotel_name,price_euros,rating,neighborhood
Relais & Châteaux Hotel Orfila,3.493,9.3,"Chamberí, Madrid"
For You Rentals Cómodo apartamento en la zona de Delicias Temporal DEL2912,3.32,,"Arganzuela, Madrid"
Apartamentos Juan Bravo,727.0,8.4,"Salamanca, Madrid"
Vértice Roomspace,410.0,8.0,"Villaverde, Madrid"
Colon Suites,876.0,8.1,"Centro de Madrid, Madrid"
WM Stays Estudio Elegante,535.0,8.7,"Tetuán, Madrid"
Vallecas Apartments,598.0,8.9,"Villa de Vallecas, Madrid"
MEZZANINE ORANGE,717.0,8.4,"Centro de Madrid, Madrid"
"Precioso apartamento en Puente Vallecas, Madrid.",636.0,9.2,"Puente de Vallecas, Madrid"
RiNa MADRID apartamento 2,597.0,9.7,"Moncloa - Aravaca, Madrid"
Casa de Huéspedes Cuenca,350.0,8.2,"Arganzuela, Madrid"
Suite privada,536.0,5.3,"Chamberí, Madrid"
RiNa MADRID apartamento1,613.0,9.8,"Moncloa - Aravaca, Madrid"
Apartamentos EconoStay Plaza de España,601.0,7.3,"Centro de Madrid, Madrid"
ESTUDIOS GRAN VÍA,745.0,8.1,"Centro de Madrid, Madrid"
S42 Estudio en Madrid Centro con Wifi,532.0,7.5,"Centro de Madrid, Madrid"
Apartamento Vallecas Plaza,619.0,9.3,"Puente de Vallecas, Madrid"
Hotel Puerta de Toledo,819.0,8.8,"Arganzuela, Madrid"
Catalonia Atocha,1.12,8.8,"Centro de Madrid, Madrid"
Hotel Gran Legazpi,764.0,8.3,"Arganzuela, Madrid"
Hostal Santa Cruz,701.0,8.8,"Centro de Madrid, Madrid"
Elba Madrid Alcalá,1.002,8.9,"San Blas, Madrid"
Simancas by SharingCo,574.0,8.2,"Tetuán, Madrid"
Zleep Madrid Airport,630.0,8.3,"San Blas, Madrid"
Ibis Madrid Centro las Ventas,842.0,8.2,"Salamanca, Madrid"
Hostal Rivera - Atocha,564.0,7.8,"Centro de Madrid, Madrid"
Edsan,541.0,9.3,"Puente de Vallecas, Madrid"
Turísticos Cuenca 3,694.0,7.8,"Tetuán, Madrid"
Golden Alcala,480.0,7.8,"Ciudad Lineal, Madrid"
Zenit Abeba,1.083,8.8,"Salamanca, Madrid"
TH Aravaca,503.0,7.8,"Moncloa - Aravaca, Madrid"
Menoir Dorsett Madrid Usera,482.0,7.5,"Usera, Madrid"
Espahotel Plaza Basílica,931.0,8.5,"Tetuán, Madrid"
Ibis Budget Madrid Centro Las Ventas,626.0,7.9,"Ciudad Lineal, Madrid"
Catalonia Gran Vía Madrid,1.19,8.7,"Centro de Madrid, Madrid"
Hostal Lauria,884.0,9.2,"Centro de Madrid, Madrid"
MADRID URBAN SUITES Nuevo APARTAHOTEL con 7 Apartamentos -7 flats full equiped,916.0,8.7,"Puente de Vallecas, Madrid"
Catalonia Goya,1.19,8.9,"Salamanca, Madrid"
Globales Acis y Galatea,718.0,7.9,"Hortaleza, Madrid"
ITC Infantas by Soho Boutique,1.092,8.2,"Centro de Madrid, Madrid"
Sercotel Togumar,827.0,8.4,"Chamartín, Madrid"
The Match Madrid,842.0,8.3,"Chamberí, Madrid"
Hostal Silserranos,813.0,8.8,"Centro de Madrid, Madrid"
Catalonia Puerta del Sol,1.19,8.9,"Centro de Madrid, Madrid"
Aparto-Hotel Rosales,1.001,8.9,"Moncloa - Aravaca, Madrid"
Habitaciónes doble con baño privado en el centro de Madrid,381.0,6.8,"Carabanchel, Madrid"
Espahotel Plaza de España,1.045,7.8,"Centro de Madrid, Madrid"
Suits recién reformadas Marqués de Vadillo,729.0,8.8,"Carabanchel, Madrid"
Apartamentos Recoletos,918.0,7.6,"Salamanca, Madrid"
AC Hotel Madrid Feria by Marriott,958.0,8.6,"Hortaleza, Madrid"
Apartamento estudio en el centro de Madrid,487.0,,"Tetuán, Madrid"
Hostal Adis,911.0,8.4,"Centro de Madrid, Madrid"
"Precioso apartamento en Puente Vallecas, Madrid. D",636.0,9.2,"Puente de Vallecas, Madrid"
Tribu Malasaña,1.013,8.9,"Centro de Madrid, Madrid"
Moderna estancia con baño privado 1,536.0,9.3,"Chamberí, Madrid"
ARTIEM Madrid,903.0,9.4,"Ciudad Lineal, Madrid"
Hostal Macarena,876.0,8.4,"Centro de Madrid, Madrid"
Casa Sergio,485.0,9.2,"Moncloa - Aravaca, Madrid"
Motel One Madrid-Plaza de España,1.153,8.8,"Moncloa - Aravaca, Madrid"
Madrid Studio Apartments,670.0,8.5,"Chamartín, Madrid"
Avenida De America Tijcal,893.0,8.6,"Salamanca, Madrid"
Ok Hostel Madrid,900.0,9.0,"Centro de Madrid, Madrid"
Carretas Attics Apartments,943.0,8.7,"Centro de Madrid, Madrid"
Alojamiento turístico en Madrid,731.0,8.8,"Moratalaz, Madrid"
MEZZANINE WHiTE,774.0,9.1,"Centro de Madrid, Madrid"
Apartamentos Las Torres,924.0,8.7,"Tetuán, Madrid"
New apartment in center Madrid!,942.0,9.3,"Centro de Madrid, Madrid"
Hostal Central Palace Madrid,938.0,9.2,"Centro de Madrid, Madrid"
H-A San Mateo Suites,655.0,7.7,"Centro de Madrid, Madrid"
LooP Las Ventas,397.0,6.2,"Ciudad Lineal, Madrid"
Sercotel Gran Hotel Conde Duque,1.052,8.4,"Chamberí, Madrid"
CH Bueno,765.0,9.2,"Centro de Madrid, Madrid"
"Alojamiento ENTERO en Madrid, con ACCESO PRIVADO",528.0,8.4,"Puente de Vallecas, Madrid"
H-A Aparthotel Hotel Quo,831.0,8.2,"Salamanca, Madrid"
Hostal Abel Victoriano,760.0,7.8,"Centro de Madrid, Madrid"
Estudios Dukes,637.0,8.8,"Centro de Madrid, Madrid"
Sercotel Alcalá 611,794.0,8.5,"San Blas, Madrid"
C9 Piso privado reformado con WIFI y AC,568.0,8.6,"Latina, Madrid"
Agumar,1.064,8.1,"Retiro, Madrid"
Sercotel Madrid Aeropuerto,794.0,8.5,"Barajas, Madrid"
Hostal New Dream Madrid,572.0,7.9,"Centro de Madrid, Madrid"
One Shot Recoletos,1.185,7.6,"Salamanca, Madrid"
Aparthotel Encasa,664.0,8.5,"Vicálvaro, Madrid"
Fee4Me. Vallés 6,1.139,9.6,"Arganzuela, Madrid"
Carretas Apartments,1.353,9.0,"Centro de Madrid, Madrid"
Catalonia El Retiro,963.0,8.9,"Retiro, Madrid"
Compostela Suites,586.0,7.7,"San Blas, Madrid"
Refugio 2BR y 2BA Azca/Bernabéu,947.0,9.3,"Tetuán, Madrid"
Dormirdcine,995.0,8.7,"Salamanca, Madrid"
AC Hotel Avenida de América by Marriott,1.287,8.8,"Salamanca, Madrid"
R22-Loft en Madrid con aire acondicionado y Wifi,409.0,8.2,"Puente de Vallecas, Madrid"
Apartamento en el corazón de Madrid,715.0,8.0,"Centro de Madrid, Madrid"
Hostal Sol Los Angeles,977.0,7.9,"Centro de Madrid, Madrid"
easyHotel Madrid Centro Atocha,638.0,7.9,"Arganzuela, Madrid"
Hostal Marlasca,977.0,8.3,"Centro de Madrid, Madrid"
Tranquilo y elegante - Cerca de IFEMA y Aeropuerto,712.0,,"Hortaleza, Madrid"
maravilloso apartamento zona financiera,726.0,9.0,"Tetuán, Madrid"
apartamento ventas,804.0,9.2,"Ciudad Lineal, Madrid"
Apartamentos Turisticos G3 Galeon,757.0,8.0,"Tetuán, Madrid"
Castellana Suites,1.192,8.9,"Salamanca, Madrid"
