hotel_name,price_euros,rating,neighborhood
The First One Madrid Preciados,1.207,8.5,"Centro de Madrid, Madrid"
Live it Madrid Gran Vía,412.0,6.9,"Centro de Madrid, Madrid"
Apartamentos EconoStay Plaza de España,557.0,7.3,"Centro de Madrid, Madrid"
Hostal Flat55Madrid,815.0,8.0,"Centro de Madrid, Madrid"
Apartamentos SmartRenting Justicia,441.0,6.6,"Centro de Madrid, Madrid"
Urban Inn Madrid,331.0,7.4,"Centro de Madrid, Madrid"
ITC Infantas by Soho Boutique,1.445,8.2,"Centro de Madrid, Madrid"
Dear Hotel Madrid,1.379,8.8,"Centro de Madrid, Madrid"
Hostal Castilla I Atocha,975.0,7.8,"Centro de Madrid, Madrid"
Hostal Adis,1.241,8.4,"Centro de Madrid, Madrid"
Hostal Inn Madrid,1.361,8.4,"Centro de Madrid, Madrid"
Apartamento Los Austrias,681.0,,"Centro de Madrid, Madrid"
Hotel Santo Domingo,1.078,7.6,"Centro de Madrid, Madrid"
Hostal Abel Victoriano,1.031,7.8,"Centro de Madrid, Madrid"
Apartamentos Day Madrid GRAN VIA Centro Sol Malasaña,927.0,6.3,"Centro de Madrid, Madrid"
Apartamentos EconoStay Fuencarral,473.0,6.4,"Centro de Madrid, Madrid"
Hostal New Dream Madrid,867.0,7.9,"Centro de Madrid, Madrid"
Edificio Leganitos,1.07,8.1,"Centro de Madrid, Madrid"
Palacio Tirso de Molina - THE ARC COLLECTION,2.508,9.2,"Centro de Madrid, Madrid"
Apartamentos Soho Boutique Hoy No Me Puedo Levantar,1.316,8.5,"Centro de Madrid, Madrid"
"Casa de las Artes, member of Meliá Collection",2.189,8.8,"Centro de Madrid, Madrid"
Catalonia Atocha,1.43,8.8,"Centro de Madrid, Madrid"
ITC Mora by Soho Boutique,1.109,7.8,"Centro de Madrid, Madrid"
Catalonia Puerta del Sol,1.51,8.9,"Centro de Madrid, Madrid"
Grupotel Mayorazgo,1.366,8.8,"Centro de Madrid, Madrid"
Hostal Prada,884.0,8.6,"Centro de Madrid, Madrid"
Eurostars Central,1.095,8.4,"Centro de Madrid, Madrid"
Catalonia Gran Vía Madrid,1.55,8.7,"Centro de Madrid, Madrid"
Toledo habitaciones,284.0,6.5,"Centro de Madrid, Madrid"
Eurostars Madrid Gran Vía,1.142,8.7,"Centro de Madrid, Madrid"
Hostal Manuela by Gaiarooms,859.0,7.6,"Centro de Madrid, Madrid"
PACOROOMS,946.0,8.6,"Centro de Madrid, Madrid"
JC Rooms Santa Ana,904.0,8.0,"Centro de Madrid, Madrid"
Hostal Charlotte-Gran Vía,972.0,7.9,"Centro de Madrid, Madrid"
SUITES YOU Soho,725.0,7.5,"Centro de Madrid, Madrid"
Hostal Josefina-Gran Vía,961.0,7.5,"Centro de Madrid, Madrid"
Hostal PETITE MAMAN,776.0,7.6,"Centro de Madrid, Madrid"
L&H La Latina Selection,1.05,8.8,"Centro de Madrid, Madrid"
Hostal Jemasaca-Palma61,637.0,6.9,"Centro de Madrid, Madrid"
Veracruz Puerta del Sol,1.186,8.0,"Centro de Madrid, Madrid"
H-A San Mateo Suites,763.0,7.7,"Centro de Madrid, Madrid"
Apartamentos Apolo,1.358,8.7,"Centro de Madrid, Madrid"
Pestana CR7 Gran Vía Madrid,1.455,8.4,"Centro de Madrid, Madrid"
Hostal New Life Madrid,934.0,7.5,"Centro de Madrid, Madrid"
Exe Suites 33,1.088,8.7,"Centro de Madrid, Madrid"
The Bridge Huertas,902.0,7.4,"Centro de Madrid, Madrid"
Catalonia Plaza Mayor,1.55,9.0,"Centro de Madrid, Madrid"
Minty Stay - Galdo,986.0,9.2,"Centro de Madrid, Madrid"
Vincci Soho,1.852,8.7,"Centro de Madrid, Madrid"
JC Rooms Chueca,974.0,8.2,"Centro de Madrid, Madrid"
Regente Hotel,1.216,8.5,"Centro de Madrid, Madrid"
Abalú Design Boutique Hotel Gran Via,1.04,7.8,"Centro de Madrid, Madrid"
Hotel Moderno Puerta del Sol,1.537,8.8,"Centro de Madrid, Madrid"
Hostal A Nuestra Senora de La Paloma,1.411,8.4,"Centro de Madrid, Madrid"
Akeah Hotel Gran Vía,1.39,8.7,"Centro de Madrid, Madrid"
Hotel du Temps Madrid,1.468,8.8,"Centro de Madrid, Madrid"
Tribu Malasaña,1.024,8.9,"Centro de Madrid, Madrid"
Riu Plaza España,1.618,9.0,"Centro de Madrid, Madrid"
Vincci Vía - 66,1.935,8.7,"Centro de Madrid, Madrid"
Hostal Castilla II Puerta del Sol,1.062,8.2,"Centro de Madrid, Madrid"
Axel Hotel Madrid - Adults Only,1.263,8.3,"Centro de Madrid, Madrid"
Salomé,1.06,8.9,"Centro de Madrid, Madrid"
Vázquez de Mella Gran Vía,1.104,8.2,"Centro de Madrid, Madrid"
Bob W Chueca,897.0,8.8,"Centro de Madrid, Madrid"
Apartamentos con encanto en La Latina,1.284,7.2,"Centro de Madrid, Madrid"
Vincci Capitol,1.887,8.7,"Centro de Madrid, Madrid"
Collection Plaza de España,1.229,7.2,"Centro de Madrid, Madrid"
