hotel_name,price_euros,rating,neighborhood
Apartamentos Juan Bravo,508.0,8.4,"Salamanca, Madrid"
Alojamiento cerca del Wizink y Las Ventas,414.0,8.5,"Salamanca, Madrid"
Exe Moncloa,645.0,8.3,"Chamberí, Madrid"
Hostal Santo Domingo,422.0,8.0,"Centro de Madrid, Madrid"
Elba Madrid Alcalá,604.0,8.9,"San Blas, Madrid"
Exe Plaza,531.0,8.7,"Tetuán, Madrid"
Vértice Roomspace,418.0,8.0,"Villaverde, Madrid"
Sercotel Togumar,524.0,8.4,"Chamartín, Madrid"
Hostal Manuela by Gaiarooms,457.0,7.6,"Centro de Madrid, Madrid"
Ibis Madrid Centro las Ventas,586.0,8.2,"Salamanca, Madrid"
ARTIEM Madrid,595.0,9.4,"Ciudad Lineal, Madrid"
Eurostars Central,635.0,8.4,"Centro de Madrid, Madrid"
ITC Mora by Soho Boutique,577.0,7.8,"Centro de Madrid, Madrid"
Apartamentos Adelfas,471.0,7.6,"Retiro, Madrid"
Dormirdcine,565.0,8.7,"Salamanca, Madrid"
AC Hotel Avenida de América by Marriott,762.0,8.8,"Salamanca, Madrid"
Estudio Madrid Norte 2,438.0,9.1,"Fuencarral - El Pardo, Madrid"
Plaza Castilla Apartments,1.334,7.8,"Tetuán, Madrid"
ITC Infantas by Soho Boutique,737.0,8.2,"Centro de Madrid, Madrid"
Motel One Madrid-Plaza de España,713.0,8.8,"Moncloa - Aravaca, Madrid"
Fee4Me. Vallés 6,736.0,9.6,"Arganzuela, Madrid"
MEZZANINE ORANGE,602.0,8.4,"Centro de Madrid, Madrid"
Zleep Madrid Airport,503.0,8.3,"San Blas, Madrid"
Hotel Sardinero Madrid,715.0,9.0,"Chamberí, Madrid"
Urban rooms Fuencarral,484.0,7.0,"Centro de Madrid, Madrid"
Hotel Serrano,684.0,8.5,"Salamanca, Madrid"
Dear Hotel Madrid,1.043,8.8,"Centro de Madrid, Madrid"
Petit Palace Arturo Soria Alcalá,745.0,8.7,"Ciudad Lineal, Madrid"
La Estación de Atocha,570.0,7.6,"Arganzuela, Madrid"
Quiet and cosy flat in N. Salamanca,593.0,8.4,"Salamanca, Madrid"
Espahotel Plaza Basílica,584.0,8.5,"Tetuán, Madrid"
Hotel Santo Domingo,773.0,7.6,"Centro de Madrid, Madrid"
Apartamentos Recoletos,630.0,7.6,"Salamanca, Madrid"
BYPILLOW Velázquez 45,644.0,8.6,"Salamanca, Madrid"
Apartamento Madrid Norte,479.0,9.3,"Fuencarral - El Pardo, Madrid"
Horoko Apartments by Gaiarooms,544.0,8.1,"Tetuán, Madrid"
Hostal Abel Victoriano,543.0,7.8,"Centro de Madrid, Madrid"
Catalonia Gran Vía Madrid,1.13,8.7,"Centro de Madrid, Madrid"
Espahotel Gran Vía,811.0,8.3,"Centro de Madrid, Madrid"
Apartamentos Villablino Arturo Soria,650.0,7.8,"Ciudad Lineal, Madrid"
Sercotel Alcalá 611,557.0,8.5,"San Blas, Madrid"
One Shot Prado,672.0,7.9,"Centro de Madrid, Madrid"
JC Rooms Santa Ana,494.0,8.0,"Centro de Madrid, Madrid"
CH Bueno,527.0,9.2,"Centro de Madrid, Madrid"
Cozy apartment in Gran Via for 4 people.S2a3,562.0,9.1,"Centro de Madrid, Madrid"
Bonito Estudio con terraza,398.0,7.6,"Carabanchel, Madrid"
Hostal Inn Madrid,558.0,8.4,"Centro de Madrid, Madrid"
Hostal Flat55Madrid,451.0,8.0,"Centro de Madrid, Madrid"
Axel Hotel Madrid - Adults Only,822.0,8.3,"Centro de Madrid, Madrid"
Urban Rooms Madrid Ventas,402.0,,"Ciudad Lineal, Madrid"
Hostal Adis,561.0,8.4,"Centro de Madrid, Madrid"
Fuencarral Adeco,475.0,8.3,"Centro de Madrid, Madrid"
Tribu Malasaña,731.0,8.9,"Centro de Madrid, Madrid"
Hostal New Dream Madrid,414.0,7.9,"Centro de Madrid, Madrid"
Petit Palace President Castellana,705.0,7.5,"Salamanca, Madrid"
Acogedor Loft en Chueca. Cozy Loft in Chueca,648.0,8.6,"Centro de Madrid, Madrid"
Catalonia Atocha,1.06,8.8,"Centro de Madrid, Madrid"
Suits recién reformadas Marqués de Vadillo,729.0,8.8,"Carabanchel, Madrid"
Exe Convention Plaza Madrid,479.0,8.1,"Fuencarral - El Pardo, Madrid"
Globales Acis y Galatea,592.0,7.9,"Hortaleza, Madrid"
Z45 Loft con Wifi en el Madrid Centro,421.0,6.9,"Centro de Madrid, Madrid"
Dobo Homes - JO47,499.0,8.7,"Tetuán, Madrid"
One Shot Luchana,691.0,7.9,"Chamberí, Madrid"
Market Martinez de la Riva I,448.0,6.9,"Puente de Vallecas, Madrid"
Dobo Homes - HOR7,483.0,8.7,"Chamartín, Madrid"
One Shot Fortuny,783.0,8.2,"Chamberí, Madrid"
Minty Stay - Galdo,662.0,9.2,"Centro de Madrid, Madrid"
OLBLANC Plaza de España by Batuecas,800.0,8.7,"Moncloa - Aravaca, Madrid"
Avani Alonso Martinez Madrid hotel -previously NH Alonso Martinez,679.0,8.6,"Chamberí, Madrid"
Petit Palace Plaza España,753.0,8.0,"Centro de Madrid, Madrid"
Catalonia Goya,1.13,8.9,"Salamanca, Madrid"
GARDEN HOUSE Madrid,493.0,9.6,"Moratalaz, Madrid"
Preciados,968.0,8.9,"Centro de Madrid, Madrid"
Casa de Huéspedes Cuenca,350.0,8.2,"Arganzuela, Madrid"
Room Mate Mario,611.0,8.7,"Centro de Madrid, Madrid"
Ideal flat for 4 pax -F Fpo1,502.0,8.7,"Arganzuela, Madrid"
Aparto-Hotel Rosales,664.0,8.9,"Moncloa - Aravaca, Madrid"
Agora Juan de Austria,667.0,8.4,"Chamberí, Madrid"
FR85 Apartment,602.0,8.6,"Chamberí, Madrid"
Porcel Torre Garden,458.0,8.5,"Ciudad Lineal, Madrid"
Hostal Adriano,536.0,8.4,"Centro de Madrid, Madrid"
Hostal Central Palace Madrid,699.0,9.2,"Centro de Madrid, Madrid"
Feelathome Ventas Suites,652.0,8.9,"Salamanca, Madrid"
Espahotel Plaza de España,831.0,7.8,"Centro de Madrid, Madrid"
Ilunion Alcalá Norte,672.0,8.9,"San Blas, Madrid"
H-A Aparthotel Hotel Quo,622.0,8.2,"Salamanca, Madrid"
Fee4Me Marques Vintage Apartment,1.087,7.8,"Centro de Madrid, Madrid"
Hostal Lauria,686.0,9.2,"Centro de Madrid, Madrid"
Comfortable studio in Barrio Salamanca - Bejar,600.0,8.6,"Salamanca, Madrid"
Castilla Luz Deco,604.0,8.6,"Tetuán, Madrid"
2 bedrooms 1 bathroom furnished - Lavapies - bright Modern - MintyStay,757.0,9.2,"Centro de Madrid, Madrid"
Meta Habitat Ramon Lujan A,390.0,7.2,"Usera, Madrid"
UVE Marcenado,658.0,9.2,"Chamartín, Madrid"
One Shot Recoletos,862.0,7.6,"Salamanca, Madrid"
Visitor's Book,1.76,9.7,"Chamberí, Madrid"
Hostal Alexis Madrid,506.0,8.6,"Centro de Madrid, Madrid"
The Social Hub Madrid,634.0,8.8,"Moncloa - Aravaca, Madrid"
Hotel Moderno Puerta del Sol,841.0,8.8,"Centro de Madrid, Madrid"
Palacio Tirso de Molina - THE ARC COLLECTION,2.598,9.2,"Centro de Madrid, Madrid"
