hotel_name,price_euros,rating,neighborhood
Hostal Orleans,561.0,8.7,"Ciutat Vella, Barcelona"
Hostal Portugal,593.0,7.9,"Ciutat Vella, Barcelona"
C211 Barcelona Apartments,1.295,8.8,"Sarrià-Sant Gervasi, Barcelona"
Royal Ramblas,7.081,8.3,"Ciutat Vella, Barcelona"
El Palauet Royal Suites,70.116,9.0,"Gracia, Barcelona"
Rooms in spacious apartment in City Center,457.0,8.7,"Eixample, Barcelona"
Hotel Casa Gardenia,644.0,7.8,"Ciutat Vella, Barcelona"
Apartment carrer d'Olesa,1.309,9.3,"Sant Andreu, Barcelona"
Urban Flats Vallirana,1.052,8.5,"Sarrià-Sant Gervasi, Barcelona"
Montaber Apartments - Sagrada Familia,1.075,8.5,"Eixample, Barcelona"
Pensión 45,469.0,6.7,"Ciutat Vella, Barcelona"
Ola Living Calabria,1.179,8.2,"Eixample, Barcelona"
"Chambre avec accès privé, terrasse, piscine",787.0,10.0,"Gracia, Barcelona"
Apartamentos Tarradellas Sants Estació,3.251,7.6,"Eixample, Barcelona"
Moreryadom,2.319,9.3,"Eixample, Barcelona"
Click&Flat Luxury Tetuan,1.253,9.1,"Eixample, Barcelona"
Passeig de Gracia Studio Loft,1.534,9.2,"Eixample, Barcelona"
Housalia Sagrada Familia Views,1.726,9.0,"Eixample, Barcelona"
LetsGo Diagonal Avenue Apartment,2.097,8.2,"Sarrià-Sant Gervasi, Barcelona"
Free Hostels Barcelona,777.0,8.0,"Eixample, Barcelona"
Spacious room in central area A,662.0,7.8,"Eixample, Barcelona"
Luxury Patio,624.0,4.8,"Sant Martí, Barcelona"
Hesperia Barcelona Barri Gòtic,5.881,8.7,"Ciutat Vella, Barcelona"
TSA La Rosa,66.246,8.1,"Gracia, Barcelona"
Private rooms,427.0,6.8,"Nou Barris, Barcelona"
Apartments Sata Olimpic Village Area,1.257,8.9,"Sant Martí, Barcelona"
Boutique Apartments 23 Barcelona,2.327,9.1,"Gracia, Barcelona"
