hotel_name,price_euros,rating,neighborhood
Cálamo Guesthouse,1.135,9.1,"Centro de Madrid, Madrid"
Titanic Dreams,435.0,7.1,"Ciudad Lineal, Madrid"
Apartamentos EconoStay Plaza de España,475.0,7.3,"Centro de Madrid, Madrid"
Oasis urbano en el corazón financiero / Castellana,886.0,9.4,"Tetuán, Madrid"
B&B HOTEL Madrid Carabanchel,583.0,9.2,"Carabanchel, Madrid"
Menoir Dorsett Madrid Usera,482.0,7.5,"Usera, Madrid"
Fee4Me. Vallés 6,965.0,9.6,"Arganzuela, Madrid"
4C Bravo Murillo,800.0,8.2,"Tetuán, Madrid"
Vértice Roomspace,479.0,8.0,"Villaverde, Madrid"
Elba Madrid Alcalá,1.111,8.9,"San Blas, Madrid"
Apartamentos Apolo,1.023,8.7,"Centro de Madrid, Madrid"
Apartamento estudio en el centro de Madrid,487.0,,"Tetuán, Madrid"
Zenit Abeba,1.283,8.8,"Salamanca, Madrid"
Apartamentos Recoletos,918.0,7.6,"Salamanca, Madrid"
Hostal Macarena,840.0,8.4,"Centro de Madrid, Madrid"
Madrid Confort urbano 1 dormitorio AC WIFI Cocina,795.0,9.5,"Tetuán, Madrid"
AC Hotel Avenida de América by Marriott,1.188,8.8,"Salamanca, Madrid"
Madrid Studio Apartments,670.0,8.5,"Chamartín, Madrid"
Market Martinez de La Riva III,490.0,7.0,"Puente de Vallecas, Madrid"
Dear Hotel Madrid,1.521,8.8,"Centro de Madrid, Madrid"
Inmejorable Ubicación en Madrid,737.0,7.2,"Salamanca, Madrid"
Hostal Overnight Madrid,720.0,8.1,"Moncloa - Aravaca, Madrid"
The Match Madrid,912.0,8.3,"Chamberí, Madrid"
Encantador estudio Chamartin,685.0,8.8,"Ciudad Lineal, Madrid"
Minty Stay - Jose Ortega y Gasset,749.0,7.2,"Salamanca, Madrid"
OLBLANC Plaza de España by Batuecas,1.057,8.7,"Moncloa - Aravaca, Madrid"
Visitor's Book,1.76,9.7,"Chamberí, Madrid"
Ok Hostel Madrid,1.38,9.0,"Centro de Madrid, Madrid"
"Cozy- 1 Bd 1,5 Bth - Delicias Atocha",772.0,8.8,"Arganzuela, Madrid"
ITC Infantas by Soho Boutique,1.668,8.2,"Centro de Madrid, Madrid"
"Bautiful and centrally located, Cuzco-Bernabeu",812.0,9.2,"Tetuán, Madrid"
Hostal New Dream Madrid,586.0,7.9,"Centro de Madrid, Madrid"
Apartamentos Day Madrid GRAN VIA Centro Sol Malasaña,927.0,6.3,"Centro de Madrid, Madrid"
Lemon Apartment & Hotels Bernabeu,1.928,9.4,"Tetuán, Madrid"
Hostal Abel Victoriano,687.0,7.8,"Centro de Madrid, Madrid"
Petit Palace Arturo Soria Alcalá,1.371,8.7,"Ciudad Lineal, Madrid"
Dormirdcine,1.05,8.7,"Salamanca, Madrid"
Axel Hotel Madrid - Adults Only,1.418,8.3,"Centro de Madrid, Madrid"
Zleep Madrid Airport,743.0,8.3,"San Blas, Madrid"
UVE Marcenado,943.0,9.2,"Chamartín, Madrid"
ITC Madrid by Soho Boutique,869.0,,"San Blas, Madrid"
Fee4Me Marques Vintage Apartment,1.779,7.9,"Centro de Madrid, Madrid"
Suites You Nickel,865.0,7.8,"Centro de Madrid, Madrid"
Ilunion Suites Madrid,1.041,8.5,"Chamartín, Madrid"
Palacio Tirso de Molina - THE ARC COLLECTION,3.225,9.2,"Centro de Madrid, Madrid"
JUAN BRAVO FRANCISCO SILVELA,975.0,8.5,"Salamanca, Madrid"
CavaBajaSuites 2,1.97,9.4,"Centro de Madrid, Madrid"
Relais & Châteaux Hotel Orfila,4.457,9.3,"Chamberí, Madrid"
CavaBajaSuites,1.948,9.5,"Centro de Madrid, Madrid"
"Casa de las Artes, member of Meliá Collection",2.965,8.8,"Centro de Madrid, Madrid"
Plaza Mayor Suites & Apartments,1.227,8.9,"Centro de Madrid, Madrid"
Sercotel Togumar,1.089,8.4,"Chamartín, Madrid"
ARTIEM Madrid,1.186,9.4,"Ciudad Lineal, Madrid"
Apartamento Principe de Vergara,890.0,8.3,"Chamartín, Madrid"
La Latina Premium Home,4.517,8.2,"Centro de Madrid, Madrid"
APARTAMENTO en ATOCHA - Silencioso y luminoso,781.0,8.3,"Arganzuela, Madrid"
Ilunion Atrium,999.0,8.5,"Ciudad Lineal, Madrid"
Agora Juan de Austria,1.103,8.4,"Chamberí, Madrid"
Hostal Alexis Madrid,1.028,8.6,"Centro de Madrid, Madrid"
Isabelita,334.0,7.5,"Usera, Madrid"
Apartamentos Goya 75,810.0,6.5,"Salamanca, Madrid"
Spacious apartment near to Santiago Bernabeu,938.0,9.6,"Chamartín, Madrid"
Hostal Falfes,382.0,8.4,"Tetuán, Madrid"
JC Rooms Santa Ana,878.0,8.0,"Centro de Madrid, Madrid"
Hostal El Brezo,655.0,7.7,"Moncloa - Aravaca, Madrid"
Hostal Don Alfonso,1.071,8.8,"Centro de Madrid, Madrid"
BEST FLAT NEAR REAL MADRID STADIUM,1.238,8.9,"Chamartín, Madrid"
Modern and bright- 1Bd 1 Bth furnished- Sol in downtown area,981.0,8.1,"Centro de Madrid, Madrid"
Aparto-Hotel Rosales,1.32,8.9,"Moncloa - Aravaca, Madrid"
Meta Habitat Ramon Lujan B,517.0,7.9,"Usera, Madrid"
LA CANTUEÑA,421.0,7.7,Madrid
Catalonia Gran Vía Madrid,1.65,8.7,"Centro de Madrid, Madrid"
Apartamentos Las Torres,1.078,8.7,"Tetuán, Madrid"
Cozy studio - 1Bathroom - Salamanca,976.0,7.9,"Chamartín, Madrid"
Hotel Praga,981.0,8.4,"Carabanchel, Madrid"
Catalonia Puerta del Sol,1.58,8.9,"Centro de Madrid, Madrid"
Hostal Marlasca,996.0,8.3,"Centro de Madrid, Madrid"
Estudio acogedor en zona norte,694.0,9.2,"Tetuán, Madrid"
Hostal Fuentesol,455.0,7.3,"Centro de Madrid, Madrid"
Ilunion Pio XII,950.0,8.7,"Chamartín, Madrid"
Hotel Sardinero Madrid,1.249,9.0,"Chamberí, Madrid"
Eco Via Lusitana,745.0,8.2,"Carabanchel, Madrid"
Apartamentos Juan Bravo,879.0,8.4,"Salamanca, Madrid"
Catalonia Goya,1.78,8.9,"Salamanca, Madrid"
