hotel_name,price_euros,rating,neighborhood
The First One Madrid Preciados,1.311,8.5,"Centro de Madrid, Madrid"
Titanic Dreams,483.0,7.1,"Ciudad Lineal, Madrid"
Vértice Roomspace,595.0,8.0,"Villaverde, Madrid"
B&B HOTEL Madrid Carabanchel,611.0,9.2,"Carabanchel, Madrid"
LA CANTUEÑA,421.0,7.7,Madrid
Apartamentos EconoStay Barbieri 1,455.0,6.1,"Centro de Madrid, Madrid"
TravelStep General Ricardos,491.0,7.6,"Carabanchel, Madrid"
Charming Madrid Center - Estancias Temporales,2.187,9.0,"Centro de Madrid, Madrid"
Exe Convention Plaza Madrid,752.0,8.1,"Fuencarral - El Pardo, Madrid"
Zenit Abeba,1.213,8.8,"Salamanca, Madrid"
ABC Apartments Madrid,764.0,8.6,"Puente de Vallecas, Madrid"
Apartamentos Juan Bravo,961.0,8.4,"Salamanca, Madrid"
Hostal Goyal Pizarro,831.0,8.0,"Centro de Madrid, Madrid"
Travelodge Madrid Metropolitano,654.0,8.3,"San Blas, Madrid"
4C Bravo Murillo,925.0,8.2,"Tetuán, Madrid"
AC Hotel Avenida de América by Marriott,1.287,8.8,"Salamanca, Madrid"
Apartamentos Recoletos,981.0,7.6,"Salamanca, Madrid"
Elba Madrid Alcalá,1.268,8.9,"San Blas, Madrid"
"Precioso estudio en Barajas, a un paso del Metro",626.0,9.6,"Barajas, Madrid"
Urban Inn Madrid,318.0,7.3,"Centro de Madrid, Madrid"
Casa Cobo Exclusivo Alojamiento en Madrid,808.0,7.9,"Latina, Madrid"
Style Madrid Center Santiago Bernabeu,897.0,8.9,"Tetuán, Madrid"
Hotel Madrid Río,774.0,7.3,"Usera, Madrid"
OLBLANC Plaza de España by Batuecas,1.17,8.7,"Moncloa - Aravaca, Madrid"
Hostal Abel Victoriano,834.0,7.8,"Centro de Madrid, Madrid"
Hostal Milan,1.218,8.3,"Centro de Madrid, Madrid"
LooP America,407.0,6.6,"Salamanca, Madrid"
Beautiful duplex in the center,812.0,,"Centro de Madrid, Madrid"
Ilunion Alcalá Norte,1.062,8.9,"San Blas, Madrid"
Madrid Centro Excepcional,920.0,,"Centro de Madrid, Madrid"
Lemon Apartment & Hotels Bernabeu,1.928,9.4,"Tetuán, Madrid"
Hostal Overnight Madrid,865.0,8.1,"Moncloa - Aravaca, Madrid"
Apartamentos Day Madrid GRAN VIA Centro Sol Malasaña,1.282,6.3,"Centro de Madrid, Madrid"
Apartamentos Goya 75,940.0,6.5,"Salamanca, Madrid"
Suites You Nickel,1.019,7.8,"Centro de Madrid, Madrid"
Palacio Tirso de Molina - THE ARC COLLECTION,3.046,9.2,"Centro de Madrid, Madrid"
Exe Plaza,1.137,8.7,"Tetuán, Madrid"
Aparto-Hotel Rosales,1.274,8.9,"Moncloa - Aravaca, Madrid"
CavaBajaSuites 2,2.053,9.4,"Centro de Madrid, Madrid"
CavaBajaSuites,2.031,9.5,"Centro de Madrid, Madrid"
"Casa de las Artes, member of Meliá Collection",2.776,8.8,"Centro de Madrid, Madrid"
T-Homes - Cuenca,922.0,9.1,"Tetuán, Madrid"
L&G Madrid Apartments,1.979,8.6,"Arganzuela, Madrid"
