hotel_name,price_euros,rating,neighborhood
Gran Hotel Inglés - The Leading Hotels of the World,2.873,9.3,"Centro de Madrid, Madrid"
Dobo Homes - SB20,715.0,8.6,"Centro de Madrid, Madrid"
Apartamentos EconoStay Fuencarral,369.0,6.4,"Centro de Madrid, Madrid"
Apartamentos EconoStay Plaza de España,458.0,7.3,"Centro de Madrid, Madrid"
TravelStep General Ricardos,398.0,7.6,"Carabanchel, Madrid"
Live it Madrid Gran Vía,339.0,6.9,"Centro de Madrid, Madrid"
Dobo Homes - CR33,459.0,8.3,"Chamartín, Madrid"
Hostal Las Torres,435.0,8.5,"Centro de Madrid, Madrid"
Heima Puerta del Sol - Plaza Santa Ana,3.224,9.6,"Centro de Madrid, Madrid"
Apartamentos Tetuán Sandino,419.0,6.9,"Tetuán, Madrid"
Apartamentos SmartRenting Justicia,382.0,6.6,"Centro de Madrid, Madrid"
Chueca Apartment,711.0,8.2,"Centro de Madrid, Madrid"
Hotel 4C Puerta Europa,690.0,7.9,"Tetuán, Madrid"
Urban Inn Madrid,287.0,7.3,"Centro de Madrid, Madrid"
Erase un Hotel,748.0,8.4,"Tetuán, Madrid"
Lemon Apartment & Hotels Bernabeu,884.0,9.4,"Tetuán, Madrid"
Gran Versalles,888.0,8.6,"Chamberí, Madrid"
Exe Convention Plaza Madrid,665.0,8.1,"Fuencarral - El Pardo, Madrid"
NH Madrid Ventas,808.0,8.6,"Salamanca, Madrid"
Studios Cielo Madrid,649.0,8.7,"Carabanchel, Madrid"
Hostal Flat55Madrid,637.0,8.0,"Centro de Madrid, Madrid"
Quatro Puerta del Sol,1.006,8.5,"Centro de Madrid, Madrid"
Ibis Madrid Centro las Ventas,797.0,8.2,"Salamanca, Madrid"
Apartamentos EconoStay Barbieri 1,388.0,6.1,"Centro de Madrid, Madrid"
4C Bravo Murillo,680.0,8.2,"Tetuán, Madrid"
ITC Infantas by Soho Boutique,1.091,8.2,"Centro de Madrid, Madrid"
Wind Rose 7 - reformado Julio 2024,499.0,9.3,"Puente de Vallecas, Madrid"
Zenit Abeba,1.046,8.8,"Salamanca, Madrid"
Apartamentos Recoletos,813.0,7.6,"Salamanca, Madrid"
Hostal Escala Suites,592.0,8.1,"Hortaleza, Madrid"
Hostal New Dream Madrid,636.0,7.9,"Centro de Madrid, Madrid"
1881 Madrid Ventas Hotel,926.0,8.9,"Ciudad Lineal, Madrid"
JC Rooms Santa Ana,702.0,8.0,"Centro de Madrid, Madrid"
Hotel Princesa Plaza Madrid,1.147,8.2,"Centro de Madrid, Madrid"
Vincci Soma,1.519,8.2,"Salamanca, Madrid"
Cats Hostel Madrid Sol,1.011,8.2,"Centro de Madrid, Madrid"
Pradera de San Isidro,510.0,8.4,"Carabanchel, Madrid"
Porcel Torre Garden,595.0,8.5,"Ciudad Lineal, Madrid"
Feelathome Ventas Suites,743.0,8.9,"Salamanca, Madrid"
Ilunion Alcalá Norte,837.0,8.9,"San Blas, Madrid"
Compostela Suites,573.0,7.7,"San Blas, Madrid"
Elba Madrid Alcalá,1.094,8.9,"San Blas, Madrid"
Hotel Cortezo,1.15,8.3,"Centro de Madrid, Madrid"
Ibis Styles Madrid City Las Ventas,861.0,8.6,"Ciudad Lineal, Madrid"
Ilunion Pio XII,737.0,8.7,"Chamartín, Madrid"
Catalonia Atocha,1.22,8.8,"Centro de Madrid, Madrid"
Hostal Inn Madrid,1.037,8.4,"Centro de Madrid, Madrid"
CASTILLA LUXURY B Apartments,513.0,8.0,"Tetuán, Madrid"
Hostal Aguilar,1.02,9.0,"Centro de Madrid, Madrid"
Exe Moncloa,1.15,8.3,"Chamberí, Madrid"
Eurostars Monte Real,878.0,8.7,"Fuencarral - El Pardo, Madrid"
JC Rooms Santo Domingo,804.0,7.9,"Centro de Madrid, Madrid"
Hotel Atlántico,1.217,9.2,"Centro de Madrid, Madrid"
H-A San Mateo Suites,520.0,7.7,"Centro de Madrid, Madrid"
Hostal Adis,948.0,8.4,"Centro de Madrid, Madrid"
Ilunion Atrium,801.0,8.5,"Ciudad Lineal, Madrid"
Petit Palace Arturo Soria Alcalá,1.006,8.7,"Ciudad Lineal, Madrid"
Catalonia El Retiro,1.015,8.9,"Retiro, Madrid"
Hotel Julia,725.0,8.4,"San Blas, Madrid"
Habitaciónes doble con baño privado en el centro de Madrid,381.0,6.8,"Carabanchel, Madrid"
Hostal Jemasaca-Palma61,556.0,6.9,"Centro de Madrid, Madrid"
BG5 Estudio Arguelles Moncloa,500.0,6.0,"Chamberí, Madrid"
Vértice Roomspace,500.0,8.0,"Villaverde, Madrid"
Hotel Chamartin The One,766.0,8.2,"Chamartín, Madrid"
Senator Barajas,758.0,7.9,"Barajas, Madrid"
ibis budget Madrid Aeropuerto,463.0,7.7,"San Blas, Madrid"
NewMad en Madrid,693.0,8.6,"Arganzuela, Madrid"
MyHouseSpain - Nuevo apartamento en Chamberí,596.0,8.7,"Chamberí, Madrid"
Oshun Sanchinarro,611.0,7.6,"Hortaleza, Madrid"
Agora Juan de Austria,912.0,8.4,"Chamberí, Madrid"
"Hotel Madrid Chamartín, Affiliated by Meliá",838.0,8.2,"Chamartín, Madrid"
Axel Hotel Madrid - Adults Only,1.016,8.3,"Centro de Madrid, Madrid"
Apartamentos La Rosa - A 15 min del Centro,550.0,8.9,"Ciudad Lineal, Madrid"
Motel One Madrid-Plaza de España,953.0,8.8,"Moncloa - Aravaca, Madrid"
ITC Mora by Soho Boutique,769.0,7.8,"Centro de Madrid, Madrid"
AC Hotel Madrid Feria by Marriott,1.089,8.6,"Hortaleza, Madrid"
Tribu Malasaña,965.0,8.9,"Centro de Madrid, Madrid"
Vincci Capitol,1.396,8.7,"Centro de Madrid, Madrid"
NYX Hotel Madrid by Leonardo Hotels,995.0,8.4,"Tetuán, Madrid"
"Holiday Inn Express - Madrid - Airport, an IHG Hotel",697.0,8.8,"San Blas, Madrid"
Avenida De America Tijcal,663.0,8.6,"Salamanca, Madrid"
Hostal Mendoza,693.0,7.9,"Centro de Madrid, Madrid"
Vincci Vía - 66,1.414,8.7,"Centro de Madrid, Madrid"
Eurostars Suites Mirasierra,1.09,8.9,"Fuencarral - El Pardo, Madrid"
NH Paseo de la Habana,1.011,8.1,"Chamartín, Madrid"
Eurostars Central,1.081,8.4,"Centro de Madrid, Madrid"
Emperador,1.264,8.7,"Centro de Madrid, Madrid"
Leonardo Hotel Madrid City Center,1.036,8.4,"Chamberí, Madrid"
Miosotis Suites,826.0,8.6,"Tetuán, Madrid"
BYPILLOW Crosstown,1.031,8.7,"Centro de Madrid, Madrid"
Smartrental Collection Gran Vía Centric,1.294,8.9,"Centro de Madrid, Madrid"
Sterling,912.0,8.0,"Centro de Madrid, Madrid"
AC Hotel Los Vascos by Marriott,1.019,8.7,"Moncloa - Aravaca, Madrid"
NH Madrid Nacional,1.366,8.6,"Centro de Madrid, Madrid"
Catalonia Puerta del Sol,1.39,8.9,"Centro de Madrid, Madrid"
Hostal Atocha Almudena Martín,673.0,7.7,"Centro de Madrid, Madrid"
Boutique Urban Madrid Génova,682.0,6.9,"Chamberí, Madrid"
Room Plaza España,859.0,8.6,"Centro de Madrid, Madrid"
Alcala en Madrid,648.0,8.6,"Ciudad Lineal, Madrid"
limehome Madrid Calle de Juan Hurtado de Mendoza,772.0,8.9,"Chamartín, Madrid"
CH Rayuela,806.0,8.0,"Centro de Madrid, Madrid"
Catalonia Gran Vía Madrid,1.41,8.7,"Centro de Madrid, Madrid"
Dormirdcine,867.0,8.7,"Salamanca, Madrid"
Ibis Styles Madrid Prado,1.005,8.6,"Centro de Madrid, Madrid"
Akeah Hotel Gran Vía,1.444,8.7,"Centro de Madrid, Madrid"
Roisa Hostal Boutique,724.0,8.0,"Chamartín, Madrid"
JC Rooms Chueca,848.0,8.2,"Centro de Madrid, Madrid"
Relais & Châteaux Hotel Orfila,3.15,9.3,"Chamberí, Madrid"
Hotel Casón del Tormes by HappyCulture,1.048,8.6,"Centro de Madrid, Madrid"
One Shot Recoletos,1.164,7.6,"Salamanca, Madrid"
Luz Madrid Rooms,715.0,8.2,"Centro de Madrid, Madrid"
SmartRental Collection Gran Vía Capital,1.543,8.9,"Centro de Madrid, Madrid"
Espahotel Plaza de España,1.129,7.8,"Centro de Madrid, Madrid"
Silken Puerta Madrid,797.0,8.5,"San Blas, Madrid"
"Casa de las Artes, member of Meliá Collection",1.809,8.8,"Centro de Madrid, Madrid"
