hotel_name,price_euros,rating,neighborhood
Cálamo Guesthouse,1.051,9.1,"Centro de Madrid, Madrid"
Apartamentos EconoStay Plaza de España,441.0,7.3,"Centro de Madrid, Madrid"
Vértice Roomspace,410.0,8.0,"Villaverde, Madrid"
apartamento ventas,572.0,9.2,"Ciudad Lineal, Madrid"
Market Martinez de la Riva I,448.0,6.9,"Puente de Vallecas, Madrid"
Apartamentos Juan Bravo,714.0,8.4,"Salamanca, Madrid"
Z45 Loft con Wifi en el Madrid Centro,421.0,6.9,"Centro de Madrid, Madrid"
Apartamento Madrid Norte,536.0,9.3,"Fuencarral - El Pardo, Madrid"
ESTUDIOS GRAN VÍA,745.0,8.1,"Centro de Madrid, Madrid"
RiNa MADRID apartamento 2,597.0,9.7,"Moncloa - Aravaca, Madrid"
Hotel Gran Legazpi,764.0,8.3,"Arganzuela, Madrid"
MADRID URBAN SUITES Nuevo APARTAHOTEL con 7 Apartamentos -7 flats full equiped,895.0,8.7,"Puente de Vallecas, Madrid"
Hostal Silserranos,726.0,8.8,"Centro de Madrid, Madrid"
Colon Suites,876.0,8.1,"Centro de Madrid, Madrid"
RiNa MADRID apartamento1,613.0,9.8,"Moncloa - Aravaca, Madrid"
Urban rooms Fuencarral,592.0,7.0,"Centro de Madrid, Madrid"
Hostal Santa Cruz,701.0,8.8,"Centro de Madrid, Madrid"
Suits recién reformadas Marqués de Vadillo,729.0,8.8,"Carabanchel, Madrid"
1Bedroom 1Bathroom furnished - Justicia - Refurbished,642.0,9.0,"Centro de Madrid, Madrid"
Espahotel Gran Vía,1.05,8.3,"Centro de Madrid, Madrid"
Hotelito Boutique Madrid Puente Vallecas,682.0,8.6,"Puente de Vallecas, Madrid"
Ok Hostel Madrid,900.0,9.0,"Centro de Madrid, Madrid"
Suite privada,536.0,8.0,"Chamberí, Madrid"
MEZZANINE ORANGE,774.0,8.4,"Centro de Madrid, Madrid"
Hostal Sol Los Angeles,746.0,7.9,"Centro de Madrid, Madrid"
Espahotel Plaza Basílica,1.026,8.5,"Tetuán, Madrid"
Hostal Abel Victoriano,741.0,7.8,"Centro de Madrid, Madrid"
Hostal Marlasca,746.0,8.3,"Centro de Madrid, Madrid"
Hostal Overnight Madrid,635.0,8.1,"Moncloa - Aravaca, Madrid"
Aparto-Hotel Rosales,1.001,8.9,"Moncloa - Aravaca, Madrid"
Plaza España RIO,552.0,7.4,"Centro de Madrid, Madrid"
Apartamento 1,840.0,8.7,"Chamartín, Madrid"
OLBLANC Plaza de España by Batuecas,949.0,8.7,"Moncloa - Aravaca, Madrid"
Apto Pradolongo,391.0,7.6,"Usera, Madrid"
The Match Madrid,829.0,8.3,"Chamberí, Madrid"
Modern Flat in Lavapies Madrid,713.0,9.1,"Centro de Madrid, Madrid"
Edsan,541.0,9.3,"Puente de Vallecas, Madrid"
ITC Infantas by Soho Boutique,1.611,8.2,"Centro de Madrid, Madrid"
TH Aravaca,503.0,7.8,"Moncloa - Aravaca, Madrid"
Ideal flat for 4 pax -F Fpo1,635.0,8.7,"Arganzuela, Madrid"
Hostal Macarena,840.0,8.4,"Centro de Madrid, Madrid"
Meta Habitat Ramon Lujan B,421.0,7.9,"Usera, Madrid"
Avenida De America Tijcal,893.0,8.6,"Salamanca, Madrid"
Lemon Apartment & Hotels Bernabeu,1.928,9.4,"Tetuán, Madrid"
Estudio Maqueda,510.0,8.6,"Latina, Madrid"
