hotel_name,price_euros,rating,neighborhood
The First One Madrid Preciados,1.273,8.5,"Centro de Madrid, Madrid"
Rio Plaza en Madrid,871.0,7.9,"Usera, Madrid"
EG14 piso 2 dormitorios WIFI Fibra AC,635.0,8.0,"Chamberí, Madrid"
BG5 Estudio Arguelles Moncloa,500.0,6.0,"Chamberí, Madrid"
Apartamentos EconoStay Plaza de España,557.0,7.3,"Centro de Madrid, Madrid"
Live it Madrid Gran Vía,412.0,6.9,"Centro de Madrid, Madrid"
Modern apartment-1Bedroom 1Bathroom-Tetuán,574.0,7.6,"Tetuán, Madrid"
Dobo Homes - PA4,546.0,7.9,"Chamartín, Madrid"
Apartamentos EconoStay Fuencarral,458.0,6.4,"Centro de Madrid, Madrid"
TravelStep General Ricardos,441.0,7.6,"Carabanchel, Madrid"
Apartamentos EconoStay Barbieri 1,441.0,6.1,"Centro de Madrid, Madrid"
Elba Madrid Alcalá,945.0,8.9,"San Blas, Madrid"
LV5B Piso 1 dormitorio WIFI FIBRA Chamberi,510.0,5.5,"Chamberí, Madrid"
4C Bravo Murillo,720.0,8.2,"Tetuán, Madrid"
Apartamentos Juan Bravo,776.0,8.4,"Salamanca, Madrid"
GVH5 Estudio 2 pisos Centro WIFI,490.0,5.1,"Chamberí, Madrid"
BM9 Piso 1 dormitorio Chamberi,550.0,7.0,"Chamberí, Madrid"
BHost - Ferraz 74,840.0,8.2,"Moncloa - Aravaca, Madrid"
Duke Vallehermoso,757.0,7.9,"Chamberí, Madrid"
Hostal Aguilar,1.07,9.0,"Centro de Madrid, Madrid"
NH Madrid Ventas,995.0,8.6,"Salamanca, Madrid"
B&B HOTEL Madrid Carabanchel,537.0,9.2,"Carabanchel, Madrid"
Hostal Flat55Madrid,815.0,8.0,"Centro de Madrid, Madrid"
Oshun Sanchinarro,534.0,7.6,"Hortaleza, Madrid"
Exe Plaza,972.0,8.7,"Tetuán, Madrid"
Dear Hotel Madrid,1.379,8.8,"Centro de Madrid, Madrid"
ITC Infantas by Soho Boutique,1.445,8.2,"Centro de Madrid, Madrid"
Hostal New Dream Madrid,867.0,7.9,"Centro de Madrid, Madrid"
Hostal Adis,1.241,8.4,"Centro de Madrid, Madrid"
"Hotel Madrid Chamartín, Affiliated by Meliá",887.0,8.2,"Chamartín, Madrid"
Hostal Inn Madrid,1.391,8.4,"Centro de Madrid, Madrid"
Edificio Leganitos,1.07,8.1,"Centro de Madrid, Madrid"
Ibis Styles Madrid City Las Ventas,819.0,8.6,"Ciudad Lineal, Madrid"
GAC3 Estudio Chamberi WIFI Fibra,490.0,4.3,"Chamberí, Madrid"
VR20 Estudio Chamberi Alonso Cano,490.0,4.9,"Chamberí, Madrid"
Catalonia Atocha,1.43,8.8,"Centro de Madrid, Madrid"
Hotel Santo Domingo,1.081,7.6,"Centro de Madrid, Madrid"
Gran Versalles,996.0,8.6,"Chamberí, Madrid"
Apartamentos Soho Boutique Hoy No Me Puedo Levantar,1.316,8.5,"Centro de Madrid, Madrid"
Ilunion Alcalá Norte,934.0,8.9,"San Blas, Madrid"
AC Hotel Avenida de América by Marriott,1.287,8.8,"Salamanca, Madrid"
Abba Madrid,1.18,8.7,"Salamanca, Madrid"
Apartamentos Las Torres,924.0,8.7,"Tetuán, Madrid"
Hostal Abel Victoriano,1.031,7.8,"Centro de Madrid, Madrid"
Ilunion Suites Madrid,995.0,8.5,"Chamartín, Madrid"
Hostal 4C Cuatro Caminos,630.0,8.3,"Tetuán, Madrid"
Wind Rose 7 - reformado Julio 2024,544.0,9.3,"Puente de Vallecas, Madrid"
Exe Moncloa,1.062,8.3,"Chamberí, Madrid"
AC Hotel Madrid Feria by Marriott,1.08,8.6,"Hortaleza, Madrid"
Apartamentos Day Madrid GRAN VIA Centro Sol Malasaña,927.0,6.3,"Centro de Madrid, Madrid"
LV5F Estúdio Madrid Centro Chamberi,545.0,4.2,"Chamberí, Madrid"
Ilunion Pio XII,839.0,8.7,"Chamartín, Madrid"
Eurostars Monte Real,836.0,8.7,"Fuencarral - El Pardo, Madrid"
Motel One Madrid-Plaza de España,1.173,8.8,"Moncloa - Aravaca, Madrid"
Exe Madrid Norte,707.0,8.6,"Hortaleza, Madrid"
Apartamentos Recoletos,851.0,7.6,"Salamanca, Madrid"
ITC Mora by Soho Boutique,1.109,7.8,"Centro de Madrid, Madrid"
Beautiful studio in Tetuan for 2 pax - Bj A,667.0,8.3,"Tetuán, Madrid"
Catalonia Puerta del Sol,1.51,8.9,"Centro de Madrid, Madrid"
Sercotel Togumar,951.0,8.4,"Chamartín, Madrid"
Palacio Tirso de Molina - THE ARC COLLECTION,2.508,9.2,"Centro de Madrid, Madrid"
Relais & Châteaux Hotel Orfila,3.355,9.3,"Chamberí, Madrid"
Aparto-Hotel Rosales,1.16,8.9,"Moncloa - Aravaca, Madrid"
Ilunion Atrium,933.0,8.5,"Ciudad Lineal, Madrid"
Travelodge Madrid Metropolitano,579.0,8.3,"San Blas, Madrid"
Apartamentos SmartRenting Justicia,441.0,6.6,"Centro de Madrid, Madrid"
"Casa de las Artes, member of Meliá Collection",2.189,8.8,"Centro de Madrid, Madrid"
Dobo Homes - HOR7,647.0,8.7,"Chamartín, Madrid"
Apartamentos Madrid Connection - Universidad by Oshun Apartments,582.0,7.7,"Tetuán, Madrid"
Argüelles Apartment,1.031,8.5,"Moncloa - Aravaca, Madrid"
L&G Madrid Apartments,1.784,8.6,"Arganzuela, Madrid"
Hostal Arrate,761.0,7.9,"Chamberí, Madrid"
"Holiday Inn Express - Madrid - Airport, an IHG Hotel",682.0,8.8,"San Blas, Madrid"
Apartamentos Goya 75,880.0,6.5,"Salamanca, Madrid"
Eurostars Suites Mirasierra,1.302,8.9,"Fuencarral - El Pardo, Madrid"
Agora Juan de Austria,1.103,8.4,"Chamberí, Madrid"
Vincci Soma,1.733,8.2,"Salamanca, Madrid"
Alianza Suites,649.0,9.2,"Villaverde, Madrid"
NH Barajas Airport,754.0,8.4,"Barajas, Madrid"
LA CANTUEÑA,411.0,7.7,Madrid
Hostal Manuela by Gaiarooms,854.0,7.6,"Centro de Madrid, Madrid"
T-Homes Salamanca,838.0,9.0,"Tetuán, Madrid"
H-A Aparthotel Hotel Quo,921.0,8.2,"Salamanca, Madrid"
Hostal Charlotte-Gran Vía,972.0,7.9,"Centro de Madrid, Madrid"
Hostal Lisboa,924.0,8.7,"Centro de Madrid, Madrid"
