hotel_name,price_euros,rating,neighborhood
Hotel Concordia Barcelona,718.0,8.3,"Sants-Montjuïc, Barcelona"
Ciutat Vella,650.0,8.0,"Ciutat Vella, Barcelona"
HCC Taber,671.0,8.6,"Eixample, Barcelona"
limehome Barcelona Rector Triadó,739.0,8.9,"Sants-Montjuïc, Barcelona"
Hostal Orleans,605.0,8.7,"Ciutat Vella, Barcelona"
Ronda House,705.0,8.4,"Ciutat Vella, Barcelona"
Roma Reial,557.0,7.3,"Ciutat Vella, Barcelona"
BCN Urbaness Hotels Bonavista,632.0,7.8,"Gracia, Barcelona"
Casual Colours Barcelona,577.0,8.3,"Les Corts, Barcelona"
Aparthotel Bcn Montjuic,800.0,8.4,"Sants-Montjuïc, Barcelona"
Hotel Raval House,705.0,8.2,"Ciutat Vella, Barcelona"
Leonardo Hotel Barcelona Gran Via,728.0,8.6,"Eixample, Barcelona"
Abba Garden,612.0,8.4,Barcelona
Hotel Astoria,779.0,8.4,"Eixample, Barcelona"
Moxy Barcelona,880.0,8.1,"Sants-Montjuïc, Barcelona"
HCC Montblanc,671.0,8.7,"Ciutat Vella, Barcelona"
Zenit Barcelona,726.0,8.2,"Sarrià-Sant Gervasi, Barcelona"
Catalonia Diagonal Centro,1.068,8.7,"Eixample, Barcelona"
Hotel Viladomat,937.0,7.6,"Eixample, Barcelona"
Occidental Barcelona 1929,842.0,8.8,"Sants-Montjuïc, Barcelona"
BCN Urbaness Hotels Del Comte,746.0,7.6,"Eixample, Barcelona"
Catalonia Sagrada Familia,822.0,8.4,"Sant Martí, Barcelona"
Stay U-nique Apartment Boters,1.324,8.8,"Ciutat Vella, Barcelona"
Sallés Hotel Pere IV,918.0,8.1,"Sant Martí, Barcelona"
Hotel Derby,749.0,8.0,"Les Corts, Barcelona"
Catalonia Roma,927.0,8.4,"Eixample, Barcelona"
Silken Sant Gervasi,636.0,8.6,"Sarrià-Sant Gervasi, Barcelona"
Catalonia Albeniz,857.0,8.4,"Sant Martí, Barcelona"
Mihlton Barcelona Boutique B&B,695.0,8.7,"Eixample, Barcelona"
08028 Apartments,715.0,8.8,"Les Corts, Barcelona"
Hostal Portugal,536.0,7.9,"Ciutat Vella, Barcelona"
Acta Antibes,698.0,8.5,"Eixample, Barcelona"
Hostal Operaramblas,611.0,8.8,"Ciutat Vella, Barcelona"
Hotel Continental Palacete,1.232,8.5,"Eixample, Barcelona"
One Shot Aragó,811.0,8.6,"Eixample, Barcelona"
Inside Barcelona Apartments Sants,756.0,8.6,"Sants-Montjuïc, Barcelona"
Catalonia Barcelona 505,968.0,8.5,"Sarrià-Sant Gervasi, Barcelona"
ibis Styles Barcelona City Bogatell,703.0,8.4,"Sant Martí, Barcelona"
Hesperia Barcelona Barri Gòtic,936.0,8.7,"Ciutat Vella, Barcelona"
Grums Hotel & Spa,790.0,8.4,"Sants-Montjuïc, Barcelona"
NH Barcelona Stadium,713.0,8.3,"Les Corts, Barcelona"
Hotel Acta Laumon,685.0,8.2,"Sant Andreu, Barcelona"
Axel TWO Barcelona 4 Sup - Adults Only,1.102,8.3,"Eixample, Barcelona"
Negresco Princess 4* Sup,849.0,8.3,"Eixample, Barcelona"
Hotel Best Auto Hogar,746.0,7.6,"Ciutat Vella, Barcelona"
limehome Barcelona Carrer de Fontcoberta - Digital Access,541.0,8.2,"Sarrià-Sant Gervasi, Barcelona"
Hotel Sant Agustí,894.0,8.0,"Ciutat Vella, Barcelona"
Gran Hotel Havana 4Sup by Escampa Hotels,1.128,8.6,"Eixample, Barcelona"
The Moods Oasis,823.0,8.6,"Sarrià-Sant Gervasi, Barcelona"
SERHS Carlit Boutique Hotel,745.0,8.5,"Eixample, Barcelona"
Hotel 1898,1.708,8.9,"Ciutat Vella, Barcelona"
C211 Barcelona Apartments,1.295,8.8,"Sarrià-Sant Gervasi, Barcelona"
Hostal Boutique Khronos,746.0,8.6,"Eixample, Barcelona"
Tembo Barcelona,2.328,8.8,Barcelona
Aparthotel Augusta,896.0,8.5,"Sarrià-Sant Gervasi, Barcelona"
Catalonia La Boquería,1.076,8.3,"Ciutat Vella, Barcelona"
Catalonia Eixample 1864,1.118,8.6,"Eixample, Barcelona"
Ohla Eixample,2.339,8.9,"Eixample, Barcelona"
H10 Urquinaona Plaza,1.048,8.7,"Eixample, Barcelona"
Catalonia Gracia,1.068,8.5,"Eixample, Barcelona"
Hotel SERHS Del Port,696.0,8.4,"Ciutat Vella, Barcelona"
Mercer House Bòria BCN,1.688,8.1,"Ciutat Vella, Barcelona"
SAGRADA FAMILIA APARTAMENT,705.0,8.0,"Eixample, Barcelona"
Apartment Sagrera,1.185,9.3,"Sant Andreu, Barcelona"
Hotel Inglés,634.0,7.6,"Ciutat Vella, Barcelona"
Hotel Continental Barcelona,1.232,8.1,"Ciutat Vella, Barcelona"
Ohla Barcelona,2.619,9.1,"Ciutat Vella, Barcelona"
Hotel 54 Barceloneta,917.0,8.5,"Ciutat Vella, Barcelona"
Forget Me Not Barcelona,976.0,9.1,"Eixample, Barcelona"
B Hotel,945.0,8.6,"Eixample, Barcelona"
Sixtytwo Hotel,2.66,9.3,"Eixample, Barcelona"
NH Barcelona Entenza,828.0,8.4,"Les Corts, Barcelona"
Barcelonaforrent The Central Place,2.386,8.2,"Eixample, Barcelona"
Room Mate Pau,1.062,9.2,"Eixample, Barcelona"
Catalonia Portal de l'Angel,1.112,8.7,"Ciutat Vella, Barcelona"
Hotel Rialto,985.0,8.5,"Ciutat Vella, Barcelona"
Occidental Diagonal 414,862.0,8.7,"Eixample, Barcelona"
Gaudi Sagrada Familia,1.333,7.6,"Eixample, Barcelona"
Catalonia Plaza Catalunya,1.338,8.6,"Eixample, Barcelona"
Hotel Turin Barcelona,960.0,8.3,"Ciutat Vella, Barcelona"
Catalonia Square 4* Sup,1.368,9.0,"Eixample, Barcelona"
Hotel Ginebra,795.0,8.5,"Eixample, Barcelona"
Ramblas Hotel,805.0,7.3,"Ciutat Vella, Barcelona"
Sercotel Caspe,858.0,8.4,"Eixample, Barcelona"
Catalonia Passeig de Gràcia 4* Sup,1.458,9.1,"Eixample, Barcelona"
H10 Universitat,955.0,9.1,"Eixample, Barcelona"
Leonardo Royal Hotel Barcelona Fira,738.0,8.8,"Sants-Montjuïc, Barcelona"
Leonardo Hotel Barcelona Las Ramblas,786.0,8.1,"Ciutat Vella, Barcelona"
Hotel Casa Teva Barcelona,869.0,8.8,"Ciutat Vella, Barcelona"
Zenit Borrell,1.018,7.8,"Eixample, Barcelona"
ApartEasy - Gracia Apartments,1.022,7.1,"Gracia, Barcelona"
Catalonia Born,1.138,8.7,"Ciutat Vella, Barcelona"
Catalonia Gran Via BCN,1.118,8.8,"Eixample, Barcelona"
Yomo Hostal BCN Port,572.0,8.0,"Sants-Montjuïc, Barcelona"
Residencia Universitaria Campus del Mar,830.0,7.9,"Ciutat Vella, Barcelona"
Barcelona House,705.0,8.0,"Ciutat Vella, Barcelona"
Cosmo Apartments Marina – Auditori,870.0,8.1,"Eixample, Barcelona"
Acta Atrium Palace,1.012,8.1,"Eixample, Barcelona"
Catalonia Rigoletto,1.068,8.5,"Les Corts, Barcelona"
Catalonia Barcelona Plaza,1.228,8.7,"Sants-Montjuïc, Barcelona"
Aspasios Arc de Triomf Apartments,1.121,9.2,"Eixample, Barcelona"
Citadines Ramblas Barcelona,1.021,8.6,"Ciutat Vella, Barcelona"
Catalonia Port,1.123,8.8,"Ciutat Vella, Barcelona"
Apartamentos DV,729.0,8.6,"Sants-Montjuïc, Barcelona"
Catalonia Ramblas 4* Sup,1.348,8.5,"Ciutat Vella, Barcelona"
Acta BCN 40,774.0,8.4,"Ciutat Vella, Barcelona"
Inside Barcelona Apartments Princep,884.0,8.7,"Sants-Montjuïc, Barcelona"
Apartment carrer d'Olesa,1.227,9.3,"Sant Andreu, Barcelona"
Catalonia Park Güell,717.0,7.8,"Gracia, Barcelona"
Barcelona Fifteen central Aparthotel,795.0,7.4,"Sants-Montjuïc, Barcelona"
Casp 74 Apartments,1.349,9.0,"Eixample, Barcelona"
Hotel Barcelona Catedral,1.168,8.5,"Ciutat Vella, Barcelona"
Catalonia Atenas,1.008,8.3,"Sant Martí, Barcelona"
Royal Ramblas,1.611,8.3,"Ciutat Vella, Barcelona"
Aparthotel Silver,738.0,8.7,"Gracia, Barcelona"
AC Hotel Diagonal L'Illa by Marriott,1.299,8.7,"Les Corts, Barcelona"
H10 Marina Barcelona,877.0,8.3,"Sant Martí, Barcelona"
