hotel_name,neighborhood,url
Hotel Roger de Llúria,"Eixample, Barcelona",https://www.booking.com/hotel/es/rogerdelluria.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2025-08-01&checkout=2025-08-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=3fbf3d728eea03c8&srepoch=1737881176&all_sr_blocks=9142703_220781916_2_2_0&highlighted_blocks=9142703_220781916_2_2_0&matching_block_id=9142703_220781916_2_2_0&sr_pri_blocks=9142703_220781916_2_2_0__141456&from=searchresults
Moxy Barcelona,"Sants-Montjuïc, Barcelona",https://www.booking.com/hotel/es/expo-barcelona.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2025-08-01&checkout=2025-08-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=3fbf3d728eea03c8&srepoch=1737881176&all_sr_blocks=9197175_88192220_0_42_0&highlighted_blocks=9197175_88192220_0_42_0&matching_block_id=9197175_88192220_0_42_0&sr_pri_blocks=9197175_88192220_0_42_0__102058&from=searchresults
Occidental Barcelona 1929,"Sants-Montjuïc, Barcelona",https://www.booking.com/hotel/es/ona-hotels-terra.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2025-08-01&checkout=2025-08-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=3fbf3d728eea03c8&srepoch=1737881176&all_sr_blocks=509109921_175423472_2_2_0&highlighted_blocks=509109921_175423472_2_2_0&matching_block_id=509109921_175423472_2_2_0&sr_pri_blocks=509109921_175423472_2_2_0__114800&from=searchresults
Motel One Barcelona-Ciutadella,"Sant Martí, Barcelona",https://www.booking.com/hotel/es/motel-one-barcelona-ciutadella-barcelona12345.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2025-08-01&checkout=2025-08-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=3fbf3d728eea03c8&srepoch=1737881176&all_sr_blocks=282215401_382239122_2_2_0&highlighted_blocks=282215401_382239122_2_2_0&matching_block_id=282215401_382239122_2_2_0&sr_pri_blocks=282215401_382239122_2_2_0__118000&from_sustainable_property_sr=1&from=searchresults
Pensión Coral,"Ciutat Vella, Barcelona",https://www.booking.com/hotel/es/pensia3n-coral.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2025-08-01&checkout=2025-08-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=3fbf3d728eea03c8&srepoch=1737881176&all_sr_blocks=37982402_343506600_0_0_0&highlighted_blocks=37982402_343506600_0_0_0&matching_block_id=37982402_343506600_0_0_0&sr_pri_blocks=37982402_343506600_0_0_0__72820&from=searchresults
Residencia Universitaria Campus del Mar,"Ciutat Vella, Barcelona",https://www.booking.com/hotel/es/residencia-campus-del-mar.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2025-08-01&checkout=2025-08-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=3fbf3d728eea03c8&srepoch=1737881176&all_sr_blocks=24762704_88204773_0_0_0_311148&highlighted_blocks=24762704_88204773_0_0_0_311148&matching_block_id=24762704_88204773_0_0_0_311148&sr_pri_blocks=24762704_88204773_0_0_0_311148_84504&from=searchresults
Silken Sant Gervasi,"Sarrià-St. Gervasi, Barcelona",https://www.booking.com/hotel/es/stgervasi.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2025-08-01&checkout=2025-08-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=3fbf3d728eea03c8&srepoch=1737881176&all_sr_blocks=9115201_91462822_0_2_0_88000&highlighted_blocks=9115201_91462822_0_2_0_88000&matching_block_id=9115201_91462822_0_2_0_88000&sr_pri_blocks=9115201_91462822_0_2_0_88000_76250&from_sustainable_property_sr=1&from=searchresults
"Labtwentytwo Barcelona, a Tribute Portfolio Hotel","Sant Martí, Barcelona",https://www.booking.com/hotel/es/labtwentytwo-barcelona-a-tribute-portfolio.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2025-08-01&checkout=2025-08-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=3fbf3d728eea03c8&srepoch=1737881176&all_sr_blocks=1072514605_379795374_0_42_0&highlighted_blocks=1072514605_379795374_0_42_0&matching_block_id=1072514605_379795374_0_42_0&sr_pri_blocks=1072514605_379795374_0_42_0__116248&from_sustainable_property_sr=1&from=searchresults
AC Hotel Barcelona Fórum by Marriott,"Sant Martí, Barcelona",https://www.booking.com/hotel/es/achotelsbarcelona.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2025-08-01&checkout=2025-08-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=3fbf3d728eea03c8&srepoch=1737881176&all_sr_blocks=9134511_384149125_0_42_0&highlighted_blocks=9134511_384149125_0_42_0&matching_block_id=9134511_384149125_0_42_0&sr_pri_blocks=9134511_384149125_0_42_0__131362&from_sustainable_property_sr=1&from=searchresults
Apartaments Sant Jordi Girona 97,"Eixample, Barcelona",https://www.booking.com/hotel/es/apartaments-sant-jordi-girona-97.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2025-08-01&checkout=2025-08-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=3fbf3d728eea03c8&srepoch=1737881176&all_sr_blocks=30479505_374108781_2_0_0&highlighted_blocks=30479505_374108781_2_0_0&matching_block_id=30479505_374108781_2_0_0&sr_pri_blocks=30479505_374108781_2_0_0__124432&from=searchresults
