hotel_name,neighborhood,url
Hotel Roger de Llúria,"Eixample, Barcelona",https://www.booking.com/hotel/es/rogerdelluria.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4ArL50rwGwAIB0gIkOGZlNzdlZTAtYjM2Ni00NjEwLWJjZDItYjc2NTUzNTkyZGM32AIF4AIB&sid=5ad11202ea9cc1c07c5ed8caaaf11387&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-01&checkout=2025-10-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=f8b04c10877103b4&srepoch=1737802252&all_sr_blocks=9142703_88492901_0_2_0&highlighted_blocks=9142703_88492901_0_2_0&matching_block_id=9142703_88492901_0_2_0&sr_pri_blocks=9142703_88492901_0_2_0__171309&from=searchresults
Hotel Viladomat,"Eixample, Barcelona",https://www.booking.com/hotel/es/hotel-viladomat.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4ArL50rwGwAIB0gIkOGZlNzdlZTAtYjM2Ni00NjEwLWJjZDItYjc2NTUzNTkyZGM32AIF4AIB&sid=5ad11202ea9cc1c07c5ed8caaaf11387&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-01&checkout=2025-10-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=f8b04c10877103b4&srepoch=1737802252&all_sr_blocks=9046608_363292531_2_2_0&highlighted_blocks=9046608_363292531_2_2_0&matching_block_id=9046608_363292531_2_2_0&sr_pri_blocks=9046608_363292531_2_2_0__112700&from=searchresults
Hotel Concordia Barcelona,"Sants-Montjuïc, Barcelona",https://www.booking.com/hotel/es/concordia.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4ArL50rwGwAIB0gIkOGZlNzdlZTAtYjM2Ni00NjEwLWJjZDItYjc2NTUzNTkyZGM32AIF4AIB&sid=5ad11202ea9cc1c07c5ed8caaaf11387&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-01&checkout=2025-10-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=f8b04c10877103b4&srepoch=1737802252&all_sr_blocks=9118508_390452401_0_2_0&highlighted_blocks=9118508_390452401_0_2_0&matching_block_id=9118508_390452401_0_2_0&sr_pri_blocks=9118508_390452401_0_2_0__141778&from=searchresults
Hostal Orleans,"Ciutat Vella, Barcelona",https://www.booking.com/hotel/es/hostal-orleans.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4ArL50rwGwAIB0gIkOGZlNzdlZTAtYjM2Ni00NjEwLWJjZDItYjc2NTUzNTkyZGM32AIF4AIB&sid=5ad11202ea9cc1c07c5ed8caaaf11387&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-01&checkout=2025-10-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=f8b04c10877103b4&srepoch=1737802252&all_sr_blocks=38790504_388371337_0_0_0&highlighted_blocks=38790504_388371337_0_0_0&matching_block_id=38790504_388371337_0_0_0&sr_pri_blocks=38790504_388371337_0_0_0__63094&from=searchresults
Charmsuites Paralel,"Sants-Montjuïc, Barcelona",https://www.booking.com/hotel/es/charmsuites-com.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4ArL50rwGwAIB0gIkOGZlNzdlZTAtYjM2Ni00NjEwLWJjZDItYjc2NTUzNTkyZGM32AIF4AIB&sid=5ad11202ea9cc1c07c5ed8caaaf11387&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-01&checkout=2025-10-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=f8b04c10877103b4&srepoch=1737802252&all_sr_blocks=35963013_88207847_2_0_0&highlighted_blocks=35963013_88207847_2_0_0&matching_block_id=35963013_88207847_2_0_0&sr_pri_blocks=35963013_88207847_2_0_0__109532&from=searchresults
Ronda House,"Ciutat Vella, Barcelona",https://www.booking.com/hotel/es/ronda.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4ArL50rwGwAIB0gIkOGZlNzdlZTAtYjM2Ni00NjEwLWJjZDItYjc2NTUzNTkyZGM32AIF4AIB&sid=5ad11202ea9cc1c07c5ed8caaaf11387&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-01&checkout=2025-10-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=f8b04c10877103b4&srepoch=1737802252&all_sr_blocks=9037902_193776506_2_1_0&highlighted_blocks=9037902_193776506_2_1_0&matching_block_id=9037902_193776506_2_1_0&sr_pri_blocks=9037902_193776506_2_1_0__116900&from=searchresults
Barcelona House,"Ciutat Vella, Barcelona",https://www.booking.com/hotel/es/barcelona-house.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4ArL50rwGwAIB0gIkOGZlNzdlZTAtYjM2Ni00NjEwLWJjZDItYjc2NTUzNTkyZGM32AIF4AIB&sid=5ad11202ea9cc1c07c5ed8caaaf11387&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-01&checkout=2025-10-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=f8b04c10877103b4&srepoch=1737802252&all_sr_blocks=17531101_215724710_0_1_0&highlighted_blocks=17531101_215724710_0_1_0&matching_block_id=17531101_215724710_0_1_0&sr_pri_blocks=17531101_215724710_0_1_0__112350&from=searchresults
Flat San Antoni Villaroel/Apartment,"Eixample, Barcelona",https://www.booking.com/hotel/es/modern-flat-in-san-antoni-close-to-pl-universidad.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4ArL50rwGwAIB0gIkOGZlNzdlZTAtYjM2Ni00NjEwLWJjZDItYjc2NTUzNTkyZGM32AIF4AIB&sid=5ad11202ea9cc1c07c5ed8caaaf11387&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-01&checkout=2025-10-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=f8b04c10877103b4&srepoch=1737802252&all_sr_blocks=179844002_343456198_2_0_0&highlighted_blocks=179844002_343456198_2_0_0&matching_block_id=179844002_343456198_2_0_0&sr_pri_blocks=179844002_343456198_2_0_0__198832&from=searchresults
Ramblas Hotel,"Ciutat Vella, Barcelona",https://www.booking.com/hotel/es/ramblashotel.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4ArL50rwGwAIB0gIkOGZlNzdlZTAtYjM2Ni00NjEwLWJjZDItYjc2NTUzNTkyZGM32AIF4AIB&sid=5ad11202ea9cc1c07c5ed8caaaf11387&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-01&checkout=2025-10-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=f8b04c10877103b4&srepoch=1737802252&all_sr_blocks=9283713_88193054_0_1_0&highlighted_blocks=9283713_88193054_0_1_0&matching_block_id=9283713_88193054_0_1_0&sr_pri_blocks=9283713_88193054_0_1_0__99808&from=searchresults
Apartment Gràcia- Parc Güell by Interhome,"Gracia, Barcelona",https://www.booking.com/hotel/es/apartment-gracia-parc-guell-by-interhome.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4ArL50rwGwAIB0gIkOGZlNzdlZTAtYjM2Ni00NjEwLWJjZDItYjc2NTUzNTkyZGM32AIF4AIB&sid=5ad11202ea9cc1c07c5ed8caaaf11387&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-01&checkout=2025-10-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=f8b04c10877103b4&srepoch=1737802252&all_sr_blocks=1085580302_381446193_2_0_0&highlighted_blocks=1085580302_381446193_2_0_0&matching_block_id=1085580302_381446193_2_0_0&sr_pri_blocks=1085580302_381446193_2_0_0__101332&from=searchresults
