hotel_name,neighborhood,url
The Oliver Apartamentos Aravaca,"Moncloa-Aravaca, Madrid",https://www.booking.com/hotel/es/the-oliver-apartamentos-aravaca.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=f990c8e44d8a49a026ee40f8b9e3b3a2&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-09&checkout=2025-03-16&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=a6f1859411280c57&srepoch=1738177301&all_sr_blocks=1157985201_391172328_0_0_0&highlighted_blocks=1157985201_391172328_0_0_0&matching_block_id=1157985201_391172328_0_0_0&sr_pri_blocks=1157985201_391172328_0_0_0__98280&from=searchresults
Hotel 4C Puerta Europa,"Tetuan, Madrid",https://www.booking.com/hotel/es/4c-puerta-europa.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=f990c8e44d8a49a026ee40f8b9e3b3a2&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-09&checkout=2025-03-16&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=a6f1859411280c57&srepoch=1738177301&all_sr_blocks=1219502_200083306_2_0_0&highlighted_blocks=1219502_200083306_2_0_0&matching_block_id=1219502_200083306_2_0_0&sr_pri_blocks=1219502_200083306_2_0_0__66500&from=searchresults
Minty Stay - Studio Hortaleza,"Madrid City Center, Madrid",https://www.booking.com/hotel/es/1-bedroom-1-bathroom-furnished-malasana-bright-functional-mintystay.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=f990c8e44d8a49a026ee40f8b9e3b3a2&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-09&checkout=2025-03-16&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=a6f1859411280c57&srepoch=1738177301&all_sr_blocks=673229502_368339020_2_0_0&highlighted_blocks=673229502_368339020_2_0_0&matching_block_id=673229502_368339020_2_0_0&sr_pri_blocks=673229502_368339020_2_0_0__81016&from=searchresults
Dobo Homes - PA4,"Chamartín, Madrid",https://www.booking.com/hotel/es/apartamento-turistico-anr-1-b-madrid.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=f990c8e44d8a49a026ee40f8b9e3b3a2&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-09&checkout=2025-03-16&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=a6f1859411280c57&srepoch=1738177301&all_sr_blocks=813245003_343664190_0_0_0&highlighted_blocks=813245003_343664190_0_0_0&matching_block_id=813245003_343664190_0_0_0&sr_pri_blocks=813245003_343664190_0_0_0__55853&from=searchresults
Erase un Hotel,"Tetuan, Madrid",https://www.booking.com/hotel/es/eraseunhotel.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=f990c8e44d8a49a026ee40f8b9e3b3a2&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-09&checkout=2025-03-16&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=a6f1859411280c57&srepoch=1738177301&all_sr_blocks=9066602_199326167_0_2_0&highlighted_blocks=9066602_199326167_0_2_0&matching_block_id=9066602_199326167_0_2_0&sr_pri_blocks=9066602_199326167_0_2_0__78000&from=searchresults
Downtown and Cozy - 1 Bedroom 1 Bathroom - Chueca,"Madrid City Center, Madrid",https://www.booking.com/hotel/es/downtown-and-cozy-1-bedroom-1-bathroom-chueca.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=f990c8e44d8a49a026ee40f8b9e3b3a2&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-09&checkout=2025-03-16&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=a6f1859411280c57&srepoch=1738177301&all_sr_blocks=1048208902_377436591_2_0_0&highlighted_blocks=1048208902_377436591_2_0_0&matching_block_id=1048208902_377436591_2_0_0&sr_pri_blocks=1048208902_377436591_2_0_0__83388&from=searchresults
1 bedroom 1 bathroom furnished - Sol - Downtown - Minty Stay,"Madrid City Center, Madrid",https://www.booking.com/hotel/es/1-bedroom-1-bathroom-furnished-sol-downtown-minty-stay.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=f990c8e44d8a49a026ee40f8b9e3b3a2&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-09&checkout=2025-03-16&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=a6f1859411280c57&srepoch=1738177301&all_sr_blocks=1139476902_387173314_2_0_0&highlighted_blocks=1139476902_387173314_2_0_0&matching_block_id=1139476902_387173314_2_0_0&sr_pri_blocks=1139476902_387173314_2_0_0__93045&from=searchresults
ABC Apartments Vistalegre I,"Carabanchel, Madrid",https://www.booking.com/hotel/es/abc-apartments-madrid-iii.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=f990c8e44d8a49a026ee40f8b9e3b3a2&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-09&checkout=2025-03-16&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=a6f1859411280c57&srepoch=1738177301&all_sr_blocks=726200701_405243727_2_0_0&highlighted_blocks=726200701_405243727_2_0_0&matching_block_id=726200701_405243727_2_0_0&sr_pri_blocks=726200701_405243727_2_0_0__62750&from=searchresults
AmazINN Places Palacio Real,"Latina, Madrid",https://www.booking.com/hotel/es/amazinn-places-palacio-real.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=f990c8e44d8a49a026ee40f8b9e3b3a2&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-09&checkout=2025-03-16&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=a6f1859411280c57&srepoch=1738177301&all_sr_blocks=1069840813_379497985_2_0_0&highlighted_blocks=1069840813_379497985_2_0_0&matching_block_id=1069840813_379497985_2_0_0&sr_pri_blocks=1069840813_379497985_2_0_0__65321&from=searchresults
Vértice Roomspace,"Villaverde, Madrid",https://www.booking.com/hotel/es/vertice-rooms.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=f990c8e44d8a49a026ee40f8b9e3b3a2&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-09&checkout=2025-03-16&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=a6f1859411280c57&srepoch=1738177301&all_sr_blocks=41681807_125022969_0_2_0&highlighted_blocks=41681807_125022969_0_2_0&matching_block_id=41681807_125022969_0_2_0&sr_pri_blocks=41681807_125022969_0_2_0__50103&from=searchresults
