hotel_name,neighborhood,url
Be Mate Paseo de Gracia,"Gràcia, Barcelona",https://www.booking.com/hotel/es/be-mate-bcn-pg-115.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=f990c8e44d8a49a026ee40f8b9e3b3a2&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-09&checkout=2025-04-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=af3080fee463064b&srepoch=1738174959&all_sr_blocks=297780501_110184487_2_0_0&highlighted_blocks=297780501_110184487_2_0_0&matching_block_id=297780501_110184487_2_0_0&sr_pri_blocks=297780501_110184487_2_0_0__204839&from=searchresults
Four Points by Sheraton Barcelona Airport,Barcelona,https://www.booking.com/hotel/es/four-points-by-sheraton-barcelona-airport.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=f990c8e44d8a49a026ee40f8b9e3b3a2&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-09&checkout=2025-04-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=af3080fee463064b&srepoch=1738174959&all_sr_blocks=1239003205_395912064_0_2_0&highlighted_blocks=1239003205_395912064_0_2_0&matching_block_id=1239003205_395912064_0_2_0&sr_pri_blocks=1239003205_395912064_0_2_0__78848&from=searchresults
Travelodge Barcelona Poblenou,"Sant Martí, Barcelona",https://www.booking.com/hotel/es/travelodge-barcelona-poblenou.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=f990c8e44d8a49a026ee40f8b9e3b3a2&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-09&checkout=2025-04-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=af3080fee463064b&srepoch=1738174959&all_sr_blocks=44478301_91474839_0_2_0&highlighted_blocks=44478301_91474839_0_2_0&matching_block_id=44478301_91474839_0_2_0&sr_pri_blocks=44478301_91474839_0_2_0__83917&from=searchresults
Motel One Barcelona-Ciutadella,"Sant Martí, Barcelona",https://www.booking.com/hotel/es/motel-one-barcelona-ciutadella-barcelona12345.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=f990c8e44d8a49a026ee40f8b9e3b3a2&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-09&checkout=2025-04-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=af3080fee463064b&srepoch=1738174959&all_sr_blocks=282215401_382239122_2_2_0&highlighted_blocks=282215401_382239122_2_2_0&matching_block_id=282215401_382239122_2_2_0&sr_pri_blocks=282215401_382239122_2_2_0__132000&from_sustainable_property_sr=1&from=searchresults
BCN2STAY Apartments,"Ciutat Vella, Barcelona",https://www.booking.com/hotel/es/correu-vell-apartment.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=f990c8e44d8a49a026ee40f8b9e3b3a2&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-09&checkout=2025-04-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=af3080fee463064b&srepoch=1738174959&all_sr_blocks=9197808_329609316_0_0_0&highlighted_blocks=9197808_329609316_0_0_0&matching_block_id=9197808_329609316_0_0_0&sr_pri_blocks=9197808_329609316_0_0_0__76132&from=searchresults
htop BCN City #htopEnjoy,"Horta-Guinardó, Barcelona",https://www.booking.com/hotel/es/abalon.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=f990c8e44d8a49a026ee40f8b9e3b3a2&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-09&checkout=2025-04-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=af3080fee463064b&srepoch=1738174959&all_sr_blocks=9043610_0_2_0_0&highlighted_blocks=9043610_0_2_0_0&matching_block_id=9043610_0_2_0_0&sr_pri_blocks=9043610_0_2_0_0__81028&from=searchresults
Silken Sant Gervasi,"Sarrià-St. Gervasi, Barcelona",https://www.booking.com/hotel/es/stgervasi.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=f990c8e44d8a49a026ee40f8b9e3b3a2&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-09&checkout=2025-04-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=af3080fee463064b&srepoch=1738174959&all_sr_blocks=9115201_91462822_0_2_0_88000&highlighted_blocks=9115201_91462822_0_2_0_88000&matching_block_id=9115201_91462822_0_2_0_88000&sr_pri_blocks=9115201_91462822_0_2_0_88000_92958&from_sustainable_property_sr=1&from=searchresults
HOSTAL BEDMATES,"Sants-Montjuïc, Barcelona",https://www.booking.com/hotel/es/hostal-bedmates.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=f990c8e44d8a49a026ee40f8b9e3b3a2&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-09&checkout=2025-04-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=af3080fee463064b&srepoch=1738174959&all_sr_blocks=793447513_339200854_0_2_0&highlighted_blocks=793447513_339200854_0_2_0&matching_block_id=793447513_339200854_0_2_0&sr_pri_blocks=793447513_339200854_0_2_0__83894&from=searchresults
NH Barcelona Diagonal Center,"Sant Martí, Barcelona",https://www.booking.com/hotel/es/nh-diagonal-center.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=f990c8e44d8a49a026ee40f8b9e3b3a2&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-09&checkout=2025-04-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=af3080fee463064b&srepoch=1738174959&all_sr_blocks=33678001_94417644_0_2_0&highlighted_blocks=33678001_94417644_0_2_0&matching_block_id=33678001_94417644_0_2_0&sr_pri_blocks=33678001_94417644_0_2_0__106358&from_sustainable_property_sr=1&from=searchresults
Catalonia Park Güell,"Gràcia, Barcelona",https://www.booking.com/hotel/es/catalonia-park-guell.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=f990c8e44d8a49a026ee40f8b9e3b3a2&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-09&checkout=2025-04-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=af3080fee463064b&srepoch=1738174959&all_sr_blocks=9058908_194596102_0_2_0&highlighted_blocks=9058908_194596102_0_2_0&matching_block_id=9058908_194596102_0_2_0&sr_pri_blocks=9058908_194596102_0_2_0__91700&from_sustainable_property_sr=1&from=searchresults
