hotel_name,neighborhood,url
HCC Taber,"Eixample, Barcelona",https://www.booking.com/hotel/es/taber.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4ArL50rwGwAIB0gIkOGZlNzdlZTAtYjM2Ni00NjEwLWJjZDItYjc2NTUzNTkyZGM32AIF4AIB&sid=5ad11202ea9cc1c07c5ed8caaaf11387&aid=304142&ucfs=1&arphpl=1&checkin=2026-01-01&checkout=2026-01-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=00a54d11c84d044a&srepoch=1737802765&all_sr_blocks=9004202_88181307_0_2_0&highlighted_blocks=9004202_88181307_0_2_0&matching_block_id=9004202_88181307_0_2_0&sr_pri_blocks=9004202_88181307_0_2_0__65570&from_sustainable_property_sr=1&from=searchresults
Hostal Orleans,"Ciutat Vella, Barcelona",https://www.booking.com/hotel/es/hostal-orleans.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4ArL50rwGwAIB0gIkOGZlNzdlZTAtYjM2Ni00NjEwLWJjZDItYjc2NTUzNTkyZGM32AIF4AIB&sid=5ad11202ea9cc1c07c5ed8caaaf11387&aid=304142&ucfs=1&arphpl=1&checkin=2026-01-01&checkout=2026-01-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=00a54d11c84d044a&srepoch=1737802765&all_sr_blocks=38790504_388371337_0_0_0&highlighted_blocks=38790504_388371337_0_0_0&matching_block_id=38790504_388371337_0_0_0&sr_pri_blocks=38790504_388371337_0_0_0__56078&from=searchresults
Apartamento zona Sagrada Familia I,"Sant Martí, Barcelona",https://www.booking.com/hotel/es/apartamento-zona-sagrada-familia-barcelona1.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4ArL50rwGwAIB0gIkOGZlNzdlZTAtYjM2Ni00NjEwLWJjZDItYjc2NTUzNTkyZGM32AIF4AIB&sid=5ad11202ea9cc1c07c5ed8caaaf11387&aid=304142&ucfs=1&arphpl=1&checkin=2026-01-01&checkout=2026-01-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=00a54d11c84d044a&srepoch=1737802765&all_sr_blocks=1241381801_396051244_6_0_0&highlighted_blocks=1241381801_396051244_6_0_0&matching_block_id=1241381801_396051244_6_0_0&sr_pri_blocks=1241381801_396051244_6_0_0__209431&from=searchresults
Moxy Barcelona,"Sants-Montjuïc, Barcelona",https://www.booking.com/hotel/es/expo-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4ArL50rwGwAIB0gIkOGZlNzdlZTAtYjM2Ni00NjEwLWJjZDItYjc2NTUzNTkyZGM32AIF4AIB&sid=5ad11202ea9cc1c07c5ed8caaaf11387&aid=304142&ucfs=1&arphpl=1&checkin=2026-01-01&checkout=2026-01-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=00a54d11c84d044a&srepoch=1737802765&all_sr_blocks=9197171_401721464_2_42_0&highlighted_blocks=9197171_401721464_2_42_0&matching_block_id=9197171_401721464_2_42_0&sr_pri_blocks=9197171_401721464_2_42_0__88528&from=searchresults
Casual Colours Barcelona,"Les Corts, Barcelona",https://www.booking.com/hotel/es/prisma.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4ArL50rwGwAIB0gIkOGZlNzdlZTAtYjM2Ni00NjEwLWJjZDItYjc2NTUzNTkyZGM32AIF4AIB&sid=5ad11202ea9cc1c07c5ed8caaaf11387&aid=304142&ucfs=1&arphpl=1&checkin=2026-01-01&checkout=2026-01-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=00a54d11c84d044a&srepoch=1737802765&all_sr_blocks=9043741_88181705_0_2_0&highlighted_blocks=9043741_88181705_0_2_0&matching_block_id=9043741_88181705_0_2_0&sr_pri_blocks=9043741_88181705_0_2_0__57978&from=searchresults
C211 Barcelona Apartments,"Sarrià-Sant Gervasi, Barcelona",https://www.booking.com/hotel/es/c211-casanova.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4ArL50rwGwAIB0gIkOGZlNzdlZTAtYjM2Ni00NjEwLWJjZDItYjc2NTUzNTkyZGM32AIF4AIB&sid=5ad11202ea9cc1c07c5ed8caaaf11387&aid=304142&ucfs=1&arphpl=1&checkin=2026-01-01&checkout=2026-01-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=00a54d11c84d044a&srepoch=1737802765&all_sr_blocks=50543403_402995429_4_0_0&highlighted_blocks=50543403_402995429_4_0_0&matching_block_id=50543403_402995429_4_0_0&sr_pri_blocks=50543403_402995429_4_0_0__137332&from=searchresults
Leonardo Royal Hotel Barcelona Fira,"Sants-Montjuïc, Barcelona",https://www.booking.com/hotel/es/leonardo-royal-barcelona-fira.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4ArL50rwGwAIB0gIkOGZlNzdlZTAtYjM2Ni00NjEwLWJjZDItYjc2NTUzNTkyZGM32AIF4AIB&sid=5ad11202ea9cc1c07c5ed8caaaf11387&aid=304142&ucfs=1&arphpl=1&checkin=2026-01-01&checkout=2026-01-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=00a54d11c84d044a&srepoch=1737802765&all_sr_blocks=678810901_377790225_0_10_0_375869&highlighted_blocks=678810901_377790225_0_10_0_375869&matching_block_id=678810901_377790225_0_10_0_375869&sr_pri_blocks=678810901_377790225_0_10_0_375869_79078&from_sustainable_property_sr=1&from=searchresults
Ibis Barcelona Plaza Glòries 22@,"Sant Martí, Barcelona",https://www.booking.com/hotel/es/ibis-barcelona-pl-glories-22.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4ArL50rwGwAIB0gIkOGZlNzdlZTAtYjM2Ni00NjEwLWJjZDItYjc2NTUzNTkyZGM32AIF4AIB&sid=5ad11202ea9cc1c07c5ed8caaaf11387&aid=304142&ucfs=1&arphpl=1&checkin=2026-01-01&checkout=2026-01-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=00a54d11c84d044a&srepoch=1737802765&all_sr_blocks=27023205_94383103_2_34_0&highlighted_blocks=27023205_94383103_2_34_0&matching_block_id=27023205_94383103_2_34_0&sr_pri_blocks=27023205_94383103_2_34_0__63581&from=searchresults
Rooms in spacious apartment in City Center,"Eixample, Barcelona",https://www.booking.com/hotel/es/rooms-in-spacious-apartment-in-city-center.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4ArL50rwGwAIB0gIkOGZlNzdlZTAtYjM2Ni00NjEwLWJjZDItYjc2NTUzNTkyZGM32AIF4AIB&sid=5ad11202ea9cc1c07c5ed8caaaf11387&aid=304142&ucfs=1&arphpl=1&checkin=2026-01-01&checkout=2026-01-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=00a54d11c84d044a&srepoch=1737802765&all_sr_blocks=1322427201_404911126_2_0_0&highlighted_blocks=1322427201_404911126_2_0_0&matching_block_id=1322427201_404911126_2_0_0&sr_pri_blocks=1322427201_404911126_2_0_0__45735&from=searchresults
El Palauet Royal Suites,"Gracia, Barcelona",https://www.booking.com/hotel/es/el-palauet-living-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4ArL50rwGwAIB0gIkOGZlNzdlZTAtYjM2Ni00NjEwLWJjZDItYjc2NTUzNTkyZGM32AIF4AIB&sid=5ad11202ea9cc1c07c5ed8caaaf11387&aid=304142&ucfs=1&arphpl=1&checkin=2026-01-01&checkout=2026-01-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=00a54d11c84d044a&srepoch=1737802765&all_sr_blocks=35290304_404371710_2_2_0_264474&highlighted_blocks=35290304_404371710_2_2_0_264474&matching_block_id=35290304_404371710_2_2_0_264474&sr_pri_blocks=35290304_404371710_2_2_0_264474_7011550&from=searchresults
