hotel_name,neighborhood,url
Hotel Roger de Llúria,"Eixample, Barcelona",https://www.booking.com/hotel/es/rogerdelluria.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-01&checkout=2025-10-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=5cb73e24de2f039d&srepoch=1737881535&all_sr_blocks=9142703_88492901_0_2_0&highlighted_blocks=9142703_88492901_0_2_0&matching_block_id=9142703_88492901_0_2_0&sr_pri_blocks=9142703_88492901_0_2_0__171309&from=searchresults
Hostal Orleans,"Ciutat Vella, Barcelona",https://www.booking.com/hotel/es/hostal-orleans.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-01&checkout=2025-10-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=5cb73e24de2f039d&srepoch=1737881535&all_sr_blocks=38790504_388371337_0_0_0&highlighted_blocks=38790504_388371337_0_0_0&matching_block_id=38790504_388371337_0_0_0&sr_pri_blocks=38790504_388371337_0_0_0__63094&from=searchresults
Apartment Gràcia- Parc Güell by Interhome,"Gràcia, Barcelona",https://www.booking.com/hotel/es/apartment-gracia-parc-guell-by-interhome.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-01&checkout=2025-10-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=5cb73e24de2f039d&srepoch=1737881535&all_sr_blocks=1085580302_381446193_2_0_0&highlighted_blocks=1085580302_381446193_2_0_0&matching_block_id=1085580302_381446193_2_0_0&sr_pri_blocks=1085580302_381446193_2_0_0__101332&from=searchresults
Aspasios Charming Flats,"Eixample, Barcelona",https://www.booking.com/hotel/es/aspasios-calabria-charming-flats.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-01&checkout=2025-10-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=5cb73e24de2f039d&srepoch=1737881535&all_sr_blocks=142837508_87034064_2_0_0&highlighted_blocks=142837508_87034064_2_0_0&matching_block_id=142837508_87034064_2_0_0&sr_pri_blocks=142837508_87034064_2_0_0__105546&from=searchresults
ZOOROOMS Boutique Guesthouse,"Eixample, Barcelona",https://www.booking.com/hotel/es/zoorooms.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-01&checkout=2025-10-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=5cb73e24de2f039d&srepoch=1737881535&all_sr_blocks=38647101_110951622_0_0_0&highlighted_blocks=38647101_110951622_0_0_0&matching_block_id=38647101_110951622_0_0_0&sr_pri_blocks=38647101_110951622_0_0_0__105350&from=searchresults
Hotel Raval House,"Ciutat Vella, Barcelona",https://www.booking.com/hotel/es/raval-house.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-01&checkout=2025-10-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=5cb73e24de2f039d&srepoch=1737881535&all_sr_blocks=581192601_380255751_2_1_0&highlighted_blocks=581192601_380255751_2_1_0&matching_block_id=581192601_380255751_2_1_0&sr_pri_blocks=581192601_380255751_2_1_0__121450&from=searchresults
Hotel Viladomat,"Eixample, Barcelona",https://www.booking.com/hotel/es/hotel-viladomat.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-01&checkout=2025-10-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=5cb73e24de2f039d&srepoch=1737881535&all_sr_blocks=9046608_363292531_2_2_0&highlighted_blocks=9046608_363292531_2_2_0&matching_block_id=9046608_363292531_2_2_0&sr_pri_blocks=9046608_363292531_2_2_0__112700&from=searchresults
Hotel Rialto,"Ciutat Vella, Barcelona",https://www.booking.com/hotel/es/rialto.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-01&checkout=2025-10-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=5cb73e24de2f039d&srepoch=1737881535&all_sr_blocks=9435101_88154511_2_2_0_311516&highlighted_blocks=9435101_88154511_2_2_0_311516&matching_block_id=9435101_88154511_2_2_0_311516&sr_pri_blocks=9435101_88154511_2_2_0_311516_123020&from=searchresults
Barcelona House,"Ciutat Vella, Barcelona",https://www.booking.com/hotel/es/barcelona-house.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-01&checkout=2025-10-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=5cb73e24de2f039d&srepoch=1737881535&all_sr_blocks=17531101_215724710_0_1_0&highlighted_blocks=17531101_215724710_0_1_0&matching_block_id=17531101_215724710_0_1_0&sr_pri_blocks=17531101_215724710_0_1_0__112350&from=searchresults
Hotel Concordia Barcelona,"Sants-Montjuïc, Barcelona",https://www.booking.com/hotel/es/concordia.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-01&checkout=2025-10-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=5cb73e24de2f039d&srepoch=1737881535&all_sr_blocks=9118508_390452401_0_2_0&highlighted_blocks=9118508_390452401_0_2_0&matching_block_id=9118508_390452401_0_2_0&sr_pri_blocks=9118508_390452401_0_2_0__141778&from=searchresults
Ramblas Hotel,"Ciutat Vella, Barcelona",https://www.booking.com/hotel/es/ramblashotel.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-01&checkout=2025-10-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=5cb73e24de2f039d&srepoch=1737881535&all_sr_blocks=9283713_88193054_0_1_0&highlighted_blocks=9283713_88193054_0_1_0&matching_block_id=9283713_88193054_0_1_0&sr_pri_blocks=9283713_88193054_0_1_0__99808&from=searchresults
Hotel SB Glow 4 Sup,"Sant Martí, Barcelona",https://www.booking.com/hotel/es/sb-glow-4-sup.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-01&checkout=2025-10-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=5cb73e24de2f039d&srepoch=1737881535&all_sr_blocks=233873101_279534969_2_2_0&highlighted_blocks=233873101_279534969_2_2_0&matching_block_id=233873101_279534969_2_2_0&sr_pri_blocks=233873101_279534969_2_2_0__116328&from=searchresults
Ciutat Vella,"Ciutat Vella, Barcelona",https://www.booking.com/hotel/es/ciutat-vella.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-01&checkout=2025-10-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=5cb73e24de2f039d&srepoch=1737881535&all_sr_blocks=9478604_275786791_0_2_0&highlighted_blocks=9478604_275786791_0_2_0&matching_block_id=9478604_275786791_0_2_0&sr_pri_blocks=9478604_275786791_0_2_0__117230&from=searchresults
