hotel_name,price_euros,rating,neighborhood
Cálamo Guesthouse,1051.0,9.1,"Madrid City Center, Madrid"
Apartamentos EconoStay Plaza de España,441.0,7.3,"Madrid City Center, Madrid"
Colon Suites,876.0,8.1,"Madrid City Center, Madrid"
Bright and Cozy - 1Bedroom 1Bath - Las Letras,789.0,8.7,"Madrid City Center, Madrid"
Apartamentos Juan Bravo,714.0,8.4,"Salamanca, Madrid"
Vértice Roomspace,410.0,8.0,"Villaverde, Madrid"
Hostal Silserranos,726.0,8.8,"Madrid City Center, Madrid"
Castellana Suites,1192.0,8.9,"Salamanca, Madrid"
MEZZANINE ORANGE,774.0,8.4,"Madrid City Center, Madrid"
ESTUDIOS GRAN VÍA,745.0,8.1,"Madrid City Center, Madrid"
1 bedroom 1 bathroom- MintyStay - Plaza de San Idelfonso,746.0,8.4,"Madrid City Center, Madrid"
Hostal Santa Cruz,701.0,8.8,"Madrid City Center, Madrid"
MADRID URBAN SUITES Nuevo APARTAHOTEL con 7 Apartamentos -7 flats full equiped,895.0,8.7,"Puente de Vallecas, Madrid"
Apartamento Madrid Norte,536.0,9.3,"Fuencarral-El Pardo, Madrid"
Espahotel Gran Vía,1050.0,8.3,"Madrid City Center, Madrid"
1Bedroom 1Bathroom furnished - Justicia - Refurbished,642.0,9.0,"Madrid City Center, Madrid"
Hotel Gran Legazpi,764.0,8.3,"Arganzuela, Madrid"
Carretas Attics Apartments,914.0,8.7,"Madrid City Center, Madrid"
Modern Flat in Lavapies Madrid,713.0,9.1,"Madrid City Center, Madrid"
Hostal Macarena,840.0,8.4,"Madrid City Center, Madrid"
Cozy studio-Chamberí,841.0,9.5,"Chamberi, Madrid"
1 bedroom 1 bathroom furnished - Sol - Downtown - Minty Stay,873.0,8.3,"Madrid City Center, Madrid"
4C Bravo Murillo,800.0,8.2,"Tetuan, Madrid"
Juan Bravo Suites,1327.0,8.9,"Salamanca, Madrid"
Ok Hostel Madrid,900.0,9.0,"Madrid City Center, Madrid"
Suits recién reformadas Marqués de Vadillo,729.0,8.8,"Carabanchel, Madrid"
Espahotel Plaza Basílica,1026.0,8.5,"Tetuan, Madrid"
Aparto-Hotel Rosales,1001.0,8.9,"Moncloa-Aravaca, Madrid"
Catalonia Atocha,1570.0,8.8,"Madrid City Center, Madrid"
Minty Stay - Plaza Mayor 1 BD,844.0,8.7,"Madrid City Center, Madrid"
"Cozy- 1 Bd 1,5 Bth - Delicias Atocha",659.0,8.8,"Arganzuela, Madrid"
The Match Madrid,829.0,8.3,"Chamberi, Madrid"
Urban rooms Fuencarral,622.0,7.0,"Madrid City Center, Madrid"
JC Rooms Santo Domingo,740.0,7.9,"Madrid City Center, Madrid"
RiNa MADRID apartamento1,613.0,9.8,"Moncloa-Aravaca, Madrid"
Z45 Loft con Wifi en el Madrid Centro,421.0,6.9,"Madrid City Center, Madrid"
Apartamento Opera Suite Norma - Studio 4pax Madrid Palacio Real,884.0,8.8,"Madrid City Center, Madrid"
Hostal Marlasca,746.0,8.3,"Madrid City Center, Madrid"
"Huertas, 58",1580.0,8.7,"Madrid City Center, Madrid"
OLBLANC Plaza de España by Batuecas,954.0,8.7,"Moncloa-Aravaca, Madrid"
RiNa MADRID apartamento 2,597.0,9.7,"Moncloa-Aravaca, Madrid"
MintyStay - Palma,1312.0,9.3,"Madrid City Center, Madrid"
Hostal Adis,857.0,8.4,"Madrid City Center, Madrid"
Acogedor Loft en Chueca. Cozy Loft in Chueca,918.0,8.6,"Madrid City Center, Madrid"
Hostal Sol Los Angeles,746.0,7.9,"Madrid City Center, Madrid"
Minty Stay - Atocha 4 BD,2350.0,8.9,"Madrid City Center, Madrid"
Hostal Overnight Madrid,635.0,8.1,"Moncloa-Aravaca, Madrid"
Market Martinez de la Riva I,448.0,6.9,"Puente de Vallecas, Madrid"
Hostal Alexis Madrid,819.0,8.6,"Madrid City Center, Madrid"
Hostal Abel Victoriano,741.0,7.8,"Madrid City Center, Madrid"
MEZZANINE WHiTE,831.0,9.1,"Madrid City Center, Madrid"
JC Rooms Chueca,740.0,8.2,"Madrid City Center, Madrid"
apartamento reformado en el barrio de las letras,790.0,7.1,"Madrid City Center, Madrid"
Avenida De America Tijcal,893.0,8.6,"Salamanca, Madrid"
Estudio acogedor y céntrico- 1B - Malasaña,749.0,8.3,"Madrid City Center, Madrid"
Preciados,1526.0,8.9,"Madrid City Center, Madrid"
Apartamento moderno en edificio histórico,795.0,8.3,"Madrid City Center, Madrid"
Reina Sofia Boutique I,1333.0,9.1,"Madrid City Center, Madrid"
Hostal Lauria,912.0,9.2,"Madrid City Center, Madrid"
Ideal flat for 4 pax -F Fpo1,636.0,8.7,"Arganzuela, Madrid"
Dormirdcine,952.0,8.7,"Salamanca, Madrid"
Apartamentos Las Torres,924.0,8.7,"Tetuan, Madrid"
Catalonia Puerta del Sol,1620.0,8.9,"Madrid City Center, Madrid"
Suites recién reformadas Vista Alegre,810.0,9.2,"Carabanchel, Madrid"
Velazquez Suites,1343.0,9.1,"Salamanca, Madrid"
Hotel Puerta de Toledo,878.0,8.8,"Arganzuela, Madrid"
Minty Stay 1BD -El Retiro,1106.0,9.1,"Retiro, Madrid"
Exe Moncloa,1026.0,8.3,"Chamberi, Madrid"
Apartosuites Jardines de Sabatini,1084.0,9.1,"Moncloa-Aravaca, Madrid"
ITC Infantas by Soho Boutique,1611.0,8.2,"Madrid City Center, Madrid"
Apartamentos Recoletos,891.0,7.6,"Salamanca, Madrid"
Madrid Centro Excepcional,920.0,,"Madrid City Center, Madrid"
