hotel_name,price_euros,rating,neighborhood
Hotel Roger de Llúria,1429.0,8.3,"Eixample, Barcelona"
HCC Taber,681.0,8.6,"Eixample, Barcelona"
Ciutat Vella,706.0,8.0,"Ciutat Vella, Barcelona"
HCC Montblanc,719.0,8.7,"Ciutat Vella, Barcelona"
Hostal Orleans,608.0,8.7,"Ciutat Vella, Barcelona"
Hostal Operaramblas,665.0,8.8,"Ciutat Vella, Barcelona"
Suitur apartamento floridablanca barcelona,923.0,9.1,"Eixample, Barcelona"
Hotel Continental Palacete,1350.0,8.5,"Eixample, Barcelona"
Aparthotel Silver,732.0,8.7,"Gràcia, Barcelona"
Hostal Portugal,536.0,7.9,"Ciutat Vella, Barcelona"
HCC St. Moritz,1039.0,8.6,"Eixample, Barcelona"
Hotel Viladomat,952.0,7.6,"Eixample, Barcelona"
Hotel Continental Barcelona,1266.0,8.1,"Ciutat Vella, Barcelona"
Aparthotel Augusta,896.0,8.5,"Sarrià-St. Gervasi, Barcelona"
AC Hotel Barcelona Fórum by Marriott,1217.0,8.1,"Sant Martí, Barcelona"
Roma Reial,747.0,7.3,"Ciutat Vella, Barcelona"
Hotel Rialto,1128.0,8.5,"Ciutat Vella, Barcelona"
Hotel Raval House,1124.0,8.2,"Ciutat Vella, Barcelona"
Acta Antibes,824.0,8.5,"Eixample, Barcelona"
H10 Raco del Pi,1174.0,8.7,"Ciutat Vella, Barcelona"
Aspasios Sagrada Familia Apartments,1262.0,9.2,"Eixample, Barcelona"
Hotel Concordia Barcelona,1418.0,8.3,"Sants-Montjuïc, Barcelona"
Hotel Barcelona Center,1221.0,8.6,"Eixample, Barcelona"
Ronda House,1124.0,8.4,"Ciutat Vella, Barcelona"
Gaudi Sagrada Familia,1333.0,7.6,"Eixample, Barcelona"
Nicebarcelonaapartments,1089.0,8.6,"Ciutat Vella, Barcelona"
Moxy Barcelona,1133.0,8.1,"Sants-Montjuïc, Barcelona"
Forget Me Not Barcelona,1161.0,9.1,"Eixample, Barcelona"
One Shot Aragó,1105.0,8.6,"Eixample, Barcelona"
NH Barcelona Diagonal Center,879.0,8.2,"Sant Martí, Barcelona"
Barcelona Fifteen central Aparthotel,754.0,7.4,"Sants-Montjuïc, Barcelona"
Sunotel Aston,772.0,7.5,"Eixample, Barcelona"
Aspasios Arc de Triomf Apartments,1347.0,9.2,"Eixample, Barcelona"
Tembo Barcelona,2328.0,8.8,Barcelona
Ramblas Apartments,1714.0,8.7,"Ciutat Vella, Barcelona"
Ola Living MACBA,1016.0,8.2,"Ciutat Vella, Barcelona"
Catalonia Diagonal Centro,1508.0,8.7,"Eixample, Barcelona"
Hotel 54 Barceloneta,1118.0,8.5,"Ciutat Vella, Barcelona"
Grupotel Gran Via 678,1193.0,8.4,"Eixample, Barcelona"
Grupotel Gravina,1063.0,8.4,"Ciutat Vella, Barcelona"
"The Hoxton, Poblenou",1687.0,8.5,"Sant Martí, Barcelona"
Magatzem 128,1085.0,8.7,"Eixample, Barcelona"
Sallés Hotel Pere IV,1329.0,8.1,"Sant Martí, Barcelona"
Hotel Actual,1057.0,8.7,"Eixample, Barcelona"
Casa Bella Gracia by Aspasios,949.0,8.4,"Gràcia, Barcelona"
Fira Apartments by Gaiarooms,1125.0,8.1,"Sants-Montjuïc, Barcelona"
LetsGo Diagonal Avenue Apartment,1382.0,8.2,"Sarrià-St. Gervasi, Barcelona"
Barcelona House,1124.0,8.0,"Ciutat Vella, Barcelona"
C211 Barcelona Apartments,1454.0,8.8,"Sarrià-St. Gervasi, Barcelona"
Ohla Barcelona,3218.0,9.1,"Ciutat Vella, Barcelona"
Casa Pince,1272.0,9.0,"Ciutat Vella, Barcelona"
Acta Atrium Palace,1140.0,8.2,"Eixample, Barcelona"
Hesperia Barcelona Barri Gòtic,1638.0,8.7,"Ciutat Vella, Barcelona"
Residencia Universitaria Campus del Mar,801.0,7.9,"Ciutat Vella, Barcelona"
Aspasios City Oasis Apartments,1106.0,8.8,"Eixample, Barcelona"
Catalonia Passeig de Gràcia 4* Sup,1928.0,9.1,"Eixample, Barcelona"
Hostal Girona,848.0,8.8,"Eixample, Barcelona"
New Listing DUPLEX NEAR THE BEACH Barceloneta,1661.0,8.5,"Ciutat Vella, Barcelona"
Rosselló Apartment,1251.0,9.2,"Sant Martí, Barcelona"
Catalonia Barcelona Plaza,1578.0,8.7,"Sants-Montjuïc, Barcelona"
Hotel Villa Emilia,1402.0,8.9,"Eixample, Barcelona"
H10 Marina Barcelona,1071.0,8.3,"Sant Martí, Barcelona"
Axel TWO Barcelona 4 Sup - Adults Only,1620.0,8.3,"Eixample, Barcelona"
Hotel Paxton Barcelona,1677.0,8.8,"Sant Martí, Barcelona"
Catalonia Eixample 1864,1543.0,8.6,"Eixample, Barcelona"
Ohla Eixample,3097.0,8.9,"Eixample, Barcelona"
Casp 74 Apartments,1652.0,9.0,"Eixample, Barcelona"
Leonardo Hotel Barcelona Gran Via,1331.0,8.6,"Eixample, Barcelona"
Sixtytwo Hotel,2431.0,9.3,"Eixample, Barcelona"
Hotel Casa Fuster G.L Monumento,1647.0,9.0,"Gràcia, Barcelona"
Hostalin Barcelona Passeig de Gracia,753.0,7.4,"Eixample, Barcelona"
Hotel Casa Teva Barcelona,1157.0,8.8,"Ciutat Vella, Barcelona"
Ramblas Hotel,895.0,7.3,"Ciutat Vella, Barcelona"
Zenit Barcelona,1010.0,8.2,"Sarrià-St. Gervasi, Barcelona"
Catalonia Portal de l'Angel,1672.0,8.8,"Ciutat Vella, Barcelona"
Occidental Diagonal 414,1235.0,8.7,"Eixample, Barcelona"
Catalonia Barcelona 505,1288.0,8.5,"Sarrià-St. Gervasi, Barcelona"
Sunotel Central,1237.0,8.0,"Eixample, Barcelona"
HCC Regente,830.0,8.5,"Eixample, Barcelona"
Barcelonaforrent The Central Place,2928.0,8.2,"Eixample, Barcelona"
Hotel Suizo,1095.0,8.6,"Ciutat Vella, Barcelona"
La França Travellers Adults Only,896.0,8.3,"Sants-Montjuïc, Barcelona"
Hotel Best Auto Hogar,975.0,7.6,"Ciutat Vella, Barcelona"
Occidental Barcelona 1929,1508.0,8.8,"Sants-Montjuïc, Barcelona"
Catalonia Plaza Catalunya,1718.0,8.6,"Eixample, Barcelona"
Moreryadom,2319.0,9.3,"Eixample, Barcelona"
Hotel del Mar,1128.0,8.4,"Ciutat Vella, Barcelona"
AC Hotel Diagonal L'Illa by Marriott,1495.0,8.7,"Les Corts, Barcelona"
Catalonia La Boquería,1635.0,8.3,"Ciutat Vella, Barcelona"
Barcelonaforrent Urban Town Suites,2161.0,7.7,"Sarrià-St. Gervasi, Barcelona"
Grums Hotel & Spa,1150.0,8.4,"Sants-Montjuïc, Barcelona"
Catalonia Sagrada Familia,1242.0,8.4,"Sant Martí, Barcelona"
Catalonia Albeniz,1277.0,8.4,"Sant Martí, Barcelona"
Beautiful apartment in C/Sepulveda,1459.0,8.1,"Eixample, Barcelona"
Barceló Raval,1361.0,8.3,"Ciutat Vella, Barcelona"
Acta BCN 40,922.0,8.4,"Ciutat Vella, Barcelona"
Travelodge Barcelona Poblenou,752.0,7.3,"Sant Martí, Barcelona"
