hotel_name,price_euros,rating,neighborhood
Gran Hotel Inglés - The Leading Hotels of the World,2873.0,9.3,"Madrid City Center, Madrid"
Live it Madrid Gran Vía,339.0,6.9,"Madrid City Center, Madrid"
Hostal Las Torres,435.0,8.5,"Madrid City Center, Madrid"
Plaza Mayor Apartment,913.0,8.7,"Madrid City Center, Madrid"
Erase un Hotel,685.0,8.4,"Tetuan, Madrid"
Quatro Puerta del Sol,1069.0,8.5,"Madrid City Center, Madrid"
NH Madrid Ventas,808.0,8.6,"Salamanca, Madrid"
Gran Versalles,895.0,8.6,"Chamberi, Madrid"
Lemon Apartment & Hotels Bernabeu,884.0,9.4,"Tetuan, Madrid"
Avenida De America Tijcal,663.0,8.6,"Salamanca, Madrid"
Homelike Las Letras,663.0,7.9,"Madrid City Center, Madrid"
Catalonia Atocha,1220.0,8.8,"Madrid City Center, Madrid"
ITC Infantas by Soho Boutique,1100.0,8.2,"Madrid City Center, Madrid"
Ibis Madrid Centro las Ventas,797.0,8.2,"Salamanca, Madrid"
Hostal Victoria III,569.0,8.2,"Madrid City Center, Madrid"
Vértice Roomspace,500.0,8.0,"Villaverde, Madrid"
1881 Madrid Ventas Hotel,926.0,8.9,"Ciudad Lineal, Madrid"
Hotel 4C Puerta Europa,690.0,7.9,"Tetuan, Madrid"
Ibis Styles Madrid City Las Ventas,737.0,8.6,"Ciudad Lineal, Madrid"
Hotel Princesa Plaza Madrid,1244.0,8.2,"Madrid City Center, Madrid"
Home Art Apartments Salamanca,784.0,8.2,"Salamanca, Madrid"
Vincci Soma,1574.0,8.2,"Salamanca, Madrid"
Tribu Malasaña,965.0,8.9,"Madrid City Center, Madrid"
Ilunion Suites Madrid,794.0,8.5,"Chamartín, Madrid"
ITC Mora by Soho Boutique,819.0,7.8,"Madrid City Center, Madrid"
4C Bravo Murillo,680.0,8.2,"Tetuan, Madrid"
Hotel Cortezo,1150.0,8.3,"Madrid City Center, Madrid"
BYPILLOW Crosstown,1031.0,8.7,"Madrid City Center, Madrid"
The Social Hub Madrid,911.0,8.8,"Moncloa-Aravaca, Madrid"
Preciados,1206.0,8.9,"Madrid City Center, Madrid"
Dear Hotel Madrid,1360.0,8.8,"Madrid City Center, Madrid"
Barceló Torre de Madrid,1166.0,8.9,"Moncloa-Aravaca, Madrid"
Zenit Abeba,1073.0,8.8,"Salamanca, Madrid"
Leonardo Hotel Madrid City Center,943.0,8.4,"Chamberi, Madrid"
Motel One Madrid-Plaza de España,953.0,8.8,"Moncloa-Aravaca, Madrid"
Exe Moncloa,1150.0,8.3,"Chamberi, Madrid"
JC Rooms Santa Ana,684.0,8.0,"Madrid City Center, Madrid"
Catalonia Puerta del Sol,1390.0,8.9,"Madrid City Center, Madrid"
Blume Cruz Suites,963.0,9.1,"Madrid City Center, Madrid"
NH Madrid Nacional,1366.0,8.6,"Madrid City Center, Madrid"
Eurostars Central,1073.0,8.4,"Madrid City Center, Madrid"
NYX Hotel Madrid by Leonardo Hotels,995.0,8.4,"Tetuan, Madrid"
Ilunion Alcalá Norte,837.0,8.9,"San Blas, Madrid"
Elba Madrid Alcalá,1094.0,8.9,"San Blas, Madrid"
Catalonia Plaza Mayor,1250.0,9.0,"Madrid City Center, Madrid"
Studios Cielo Madrid,644.0,8.7,"Carabanchel, Madrid"
Vincci Capitol,1396.0,8.7,"Madrid City Center, Madrid"
NH Collection Madrid Abascal,1324.0,8.8,"Chamberi, Madrid"
Exe Convention Plaza Madrid,665.0,8.1,"Fuencarral-El Pardo, Madrid"
Hotel Acta Madfor,937.0,8.4,"Moncloa-Aravaca, Madrid"
Ilunion Atrium,835.0,8.5,"Ciudad Lineal, Madrid"
Axel Hotel Madrid - Adults Only,961.0,8.3,"Madrid City Center, Madrid"
Hotel Chamartin The One,832.0,8.2,"Chamartín, Madrid"
Hostal Flat55Madrid,712.0,8.0,"Madrid City Center, Madrid"
Ilunion Pio XII,737.0,8.7,"Chamartín, Madrid"
Hostal Adis,885.0,8.4,"Madrid City Center, Madrid"
Urban Inn Madrid,356.0,7.3,"Madrid City Center, Madrid"
Apartamentos Dana Madrid,924.0,9.1,"Madrid City Center, Madrid"
One Shot Recoletos,1164.0,7.6,"Salamanca, Madrid"
NH Collection Madrid Paseo del Prado,1369.0,8.5,"Madrid City Center, Madrid"
Eurostars Madrid Gran Vía,1168.0,8.7,"Madrid City Center, Madrid"
Vincci Vía - 66,1465.0,8.7,"Madrid City Center, Madrid"
