hotel_name,price_euros,rating,neighborhood
Fee4Me. Vallés 6,765.0,9.6,"Arganzuela, Madrid"
Montaber Apartments - La Paz Market,634.0,7.7,"Salamanca, Madrid"
Oasis urbano en el corazón financiero / Castellana,886.0,9.4,"Tetuan, Madrid"
Charming Retiro II,887.0,8.4,"Retiro, Madrid"
Casa Real,690.0,,"Madrid City Center, Madrid"
Hostal Aresol,617.0,9.0,"Madrid City Center, Madrid"
Spacious apartment near to Santiago Bernabeu,712.0,9.6,"Chamartín, Madrid"
Oasis ii: lujo a pasos del prado,737.0,7.7,"Madrid City Center, Madrid"
apartamento ventas,572.0,9.2,"Ciudad Lineal, Madrid"
Apartamento con encanto en ópera,657.0,7.8,"Madrid City Center, Madrid"
Hostal Alicante,402.0,7.3,"Madrid City Center, Madrid"
Le Petit Palü-Fuencarral,527.0,7.8,"Madrid City Center, Madrid"
Fee4Me. Amazing apartment in the heart of Lavapies,757.0,8.0,"Madrid City Center, Madrid"
Charming Cozy Lavapies,608.0,7.8,"Madrid City Center, Madrid"
Estudio Madrid Norte 2,496.0,9.1,"Fuencarral-El Pardo, Madrid"
Colon Suites,946.0,8.1,"Madrid City Center, Madrid"
"Apartamento Palacio Real de Madrid, histórico",826.0,8.0,"Madrid City Center, Madrid"
Amplio piso a 300m de Retiro,872.0,8.6,"Retiro, Madrid"
Hotel Atlántico,1278.0,9.2,"Madrid City Center, Madrid"
Castellana Suites,1285.0,8.9,"Salamanca, Madrid"
Madrid Centro Apartamnto Estreno,569.0,10.0,"Arganzuela, Madrid"
Juan Bravo Suites,1432.0,8.9,"Salamanca, Madrid"
Dobo Homes - PA4,570.0,7.9,"Chamartín, Madrid"
Urban rooms Fuencarral,575.0,7.0,"Madrid City Center, Madrid"
Apartamento Turistico Cava Alta,718.0,8.7,"Madrid City Center, Madrid"
WM Stays Estudio Elegante,509.0,8.7,"Tetuan, Madrid"
Apartamento en el centro de Madrid (chueca),1616.0,8.0,"Madrid City Center, Madrid"
Suites recién reformadas Vista Alegre,683.0,9.2,"Carabanchel, Madrid"
Apartamento centro Madrid,643.0,8.9,"Madrid City Center, Madrid"
Appartement lumineux à Chamberi,611.0,9.0,"Chamberi, Madrid"
Un lujo en plena Calle Goya,1350.0,9.8,"Salamanca, Madrid"
Refugio 2BR y 2BA Azca/Bernabéu,947.0,9.3,"Tetuan, Madrid"
Charming Anton Martin Market,1194.0,7.5,"Madrid City Center, Madrid"
CH Las Murallas,558.0,7.7,"Madrid City Center, Madrid"
RiNa MADRID apartamento1,613.0,9.8,"Moncloa-Aravaca, Madrid"
H-A Aparthotel Hotel Quo,665.0,8.2,"Salamanca, Madrid"
Charming Reina Sofía,712.0,8.0,"Madrid City Center, Madrid"
Apartamento HM en Vista Alegre Madrid,479.0,8.5,"Carabanchel, Madrid"
Hostal Macarena,840.0,8.4,"Madrid City Center, Madrid"
CH Chelo,568.0,7.8,"Madrid City Center, Madrid"
Hostal Met Madrid,925.0,8.9,"Madrid City Center, Madrid"
Apartamentos Las Torres,924.0,8.7,"Tetuan, Madrid"
Hotel du Temps Madrid,998.0,8.8,"Madrid City Center, Madrid"
La Estación de Atocha,719.0,7.6,"Arganzuela, Madrid"
CavaBajaSuites,1299.0,9.5,"Madrid City Center, Madrid"
"Elegante y espacioso, junto a la Plaza Mayor",1355.0,9.5,"Madrid City Center, Madrid"
maravilloso apartamento zona financiera,726.0,9.0,"Tetuan, Madrid"
Ile Atocha Exterior Olivar,993.0,7.3,"Madrid City Center, Madrid"
Albergue Miguel Ángel,759.0,8.0,"Madrid City Center, Madrid"
New apartment in center Madrid!,917.0,9.3,"Madrid City Center, Madrid"
Madrid Centro Excepcional,920.0,,"Madrid City Center, Madrid"
Fee4Me Marques Vintage Apartment,1187.0,7.8,"Madrid City Center, Madrid"
Reina Sofia Boutique I,1517.0,9.1,"Madrid City Center, Madrid"
Lemon Apartment & Hotels Bernabeu,1542.0,9.4,"Tetuan, Madrid"
Bonito y acogedor estudio en zona cultural,668.0,8.6,"Madrid City Center, Madrid"
Velazquez Suites,1409.0,9.1,"Salamanca, Madrid"
FR85 Apartment,747.0,8.6,"Chamberi, Madrid"
Dobo Homes - HOR7,659.0,8.7,"Chamartín, Madrid"
Suite privada,536.0,6.0,"Chamberi, Madrid"
Tranquilo y elegante - Cerca de IFEMA y Aeropuerto,712.0,,"Hortaleza, Madrid"
CavaBajaSuites 2,1304.0,9.4,"Madrid City Center, Madrid"
"Céntrico, Gran Vía Sol Plaza Mayor",1008.0,9.1,"Madrid City Center, Madrid"
Dobo Homes - JO47,615.0,8.7,"Tetuan, Madrid"
Estudio con entrada independiente en Madrid,379.0,10.0,"Carabanchel, Madrid"
Wonder Apartments,1357.0,8.1,"Madrid City Center, Madrid"
Turísticos Cuenca 3,694.0,7.8,"Tetuan, Madrid"
Prado Suite,1295.0,8.6,"Madrid City Center, Madrid"
Ronda de Valencia apartamento,618.0,7.3,"Madrid City Center, Madrid"
Apartamento 4A Atocha Delicias Madrid Rio,704.0,8.6,"Arganzuela, Madrid"
"completo,céntrico y zona premium",429.0,7.2,"Salamanca, Madrid"
Charming Malasaña Attic,767.0,8.0,"Madrid City Center, Madrid"
Cozy studio in Tetuan - En 1/7,762.0,8.7,"Tetuan, Madrid"
Charming Retiro Exclusive,1110.0,8.5,"Retiro, Madrid"
Modern Apartment in Madrid,532.0,7.0,"Carabanchel, Madrid"
Encantador Tirso Molina Exterior Mesón,1028.0,7.5,"Madrid City Center, Madrid"
"Casa de las Artes, member of Meliá Collection",2093.0,8.8,"Madrid City Center, Madrid"
Comfy 4 rooms apt in the heart of Chueca (Madrid center),2020.0,8.3,"Madrid City Center, Madrid"
WANDA Airport Suite,812.0,9.2,"San Blas, Madrid"
Luxury Green Hostal Madrid Gran Vía,1070.0,9.1,"Madrid City Center, Madrid"
Coqueto Apartamento en Delicias,786.0,9.0,"Arganzuela, Madrid"
Best Location Puerta de Alcalá,724.0,,"Salamanca, Madrid"
habitación en chaflán con terraza hacia la ciudad,393.0,,"Arganzuela, Madrid"
Designer Apartment 3,1273.0,9.6,"Chamartín, Madrid"
Plaza España RIO,552.0,7.4,"Madrid City Center, Madrid"
Le Petit Palü- Barco,893.0,8.5,"Madrid City Center, Madrid"
Apartamentos Day Madrid GRAN VIA Centro Sol Malasaña,927.0,6.3,"Madrid City Center, Madrid"
Far Home Atocha,383.0,8.6,"Madrid City Center, Madrid"
Melia Avenida de America,1433.0,8.9,"San Blas, Madrid"
El Chato Madrid,540.0,8.6,"Latina, Madrid"
Apartamento Lavapies al lado del Rastro,1045.0,8.6,"Madrid City Center, Madrid"
Precioso Estudio en Malasaña,796.0,7.6,"Madrid City Center, Madrid"
Charming Madrid Styles,1072.0,8.1,"Madrid City Center, Madrid"
Charming Santa Isabel,536.0,7.3,"Madrid City Center, Madrid"
Moderna estancia con baño privado 1,536.0,9.3,"Chamberi, Madrid"
PACOROOMS,956.0,8.6,"Madrid City Center, Madrid"
Moderna Casa de Lujo con Jacuzzi en el Jardín,2238.0,9.6,"Fuencarral-El Pardo, Madrid"
ILE AINA MALASAÑA,1036.0,6.9,"Madrid City Center, Madrid"
Beautiful duplex in the center,812.0,,"Madrid City Center, Madrid"
Hostal PETITE MAMAN,665.0,7.6,"Madrid City Center, Madrid"
Exyca Barrio Salamanca,1183.0,7.8,"Salamanca, Madrid"
La Ronda de Segovia,766.0,7.3,"Madrid City Center, Madrid"
LA CANTUEÑA,277.0,7.7,Madrid
Urban La Latina,823.0,7.6,"Madrid City Center, Madrid"
Cats Hostel Madrid Sol,513.0,8.2,"Madrid City Center, Madrid"
Hostal A Nuestra Senora de La Paloma,792.0,8.4,"Madrid City Center, Madrid"
Loft reformado en Marques de Vadillo con patio privado,614.0,8.1,"Carabanchel, Madrid"
Apartamentos Madrid,973.0,8.2,"Madrid City Center, Madrid"
Charming Malasaña,1437.0,8.3,"Madrid City Center, Madrid"
A garden in the clouds in the center of town,1191.0,8.6,"Madrid City Center, Madrid"
Charming Puerta de Toledo VII - Estancias Temporales,1017.0,8.0,"Arganzuela, Madrid"
"Bautiful and centrally located, Cuzco-Bernabeu",812.0,9.2,"Tetuan, Madrid"
Loft de lujo a pasos del prado,779.0,8.4,"Madrid City Center, Madrid"
Ático de Mowgli - SOL,1210.0,9.3,"Madrid City Center, Madrid"
Charming Gran Vía Callao,816.0,8.3,"Madrid City Center, Madrid"
Apartamentos EconoStay Plaza de España,557.0,7.3,"Madrid City Center, Madrid"
Encantador Puente Segovia Caramuel,833.0,7.8,"Latina, Madrid"
Piso Lacy Ile,770.0,8.4,"Arganzuela, Madrid"
Malasaña Suite,1513.0,8.1,"Madrid City Center, Madrid"
Flat 5 10m walk to Bernabeu Real Madrid stadium,1183.0,10.0,"Chamartín, Madrid"
Dobo Homes - CR33,710.0,8.3,"Chamartín, Madrid"
Estudio Barrio Malasaña,595.0,8.8,"Madrid City Center, Madrid"
Francisco I Boutique,1284.0,9.0,"Madrid City Center, Madrid"
Apartamento estudio en el centro de Madrid,487.0,,"Tetuan, Madrid"
Maravilloso Loft en pleno centro de Madrid,644.0,8.3,"Madrid City Center, Madrid"
Micampus Salcedo Student Residence,425.0,7.6,"Fuencarral-El Pardo, Madrid"
Moderno apartamento en Madrid,689.0,9.4,"Vicálvaro, Madrid"
Far Home Gran Vía,653.0,8.2,"Madrid City Center, Madrid"
Exyca Ifema,845.0,7.9,"San Blas, Madrid"
Estudio Madrid 1,421.0,8.5,"Carabanchel, Madrid"
Collection Plaza de España,1118.0,7.2,"Madrid City Center, Madrid"
"PRECIOSO ESTUDIO CON TERRAZA EN EL CORAZON DE MADRID Calle Cava Baja, 30",812.0,9.4,"Madrid City Center, Madrid"
Lovely Apartment in Gran Via Madrid,783.0,9.1,"Madrid City Center, Madrid"
RealBites Accommodations,812.0,7.8,"Madrid City Center, Madrid"
madrid central gran via Suites,1296.0,7.4,"Madrid City Center, Madrid"
Roisa Hostal Boutique,1233.0,8.0,"Chamartín, Madrid"
H-A San Mateo Suites,767.0,7.7,"Madrid City Center, Madrid"
Dobo Homes - D14,991.0,8.0,"Madrid City Center, Madrid"
Charming Madrid La Elipa - 3 dormitorios,1030.0,8.6,"Ciudad Lineal, Madrid"
Hostal Main Street Madrid,783.0,8.9,"Madrid City Center, Madrid"
4 Bears Sharehome,661.0,9.1,"Madrid City Center, Madrid"
Adorable apartamento recien reformado,541.0,9.5,"Carabanchel, Madrid"
Suite Estudio en Bravo Murillo,729.0,10.0,"Tetuan, Madrid"
