hotel_name,price_euros,rating,neighborhood
Relais & Châteaux Hotel Orfila,3335.0,9.3,"Chamberi, Madrid"
Espahotel Gran Vía,831.0,8.3,"Madrid City Center, Madrid"
Hostal Lauria,737.0,9.2,"Madrid City Center, Madrid"
Hotel Puerta de Toledo,765.0,8.8,"Arganzuela, Madrid"
Oriente Palace Apartments,927.0,9.0,"Madrid City Center, Madrid"
Apartamentos Juan Bravo,721.0,8.4,"Salamanca, Madrid"
Tribu Malasaña,931.0,8.9,"Madrid City Center, Madrid"
Elba Madrid Alcalá,999.0,8.9,"San Blas, Madrid"
Catalonia Atocha,1400.0,8.8,"Madrid City Center, Madrid"
Colon Suites,876.0,8.1,"Madrid City Center, Madrid"
Hostal Santa Cruz,701.0,8.8,"Madrid City Center, Madrid"
Vértice Roomspace,422.0,8.0,"Villaverde, Madrid"
Hostal Overnight Madrid,590.0,8.1,"Moncloa-Aravaca, Madrid"
Apartamentos EconoStay Plaza de España,500.0,7.3,"Madrid City Center, Madrid"
Hostal Adis,754.0,8.4,"Madrid City Center, Madrid"
CH Bueno,672.0,9.2,"Madrid City Center, Madrid"
Fee4Me. Vallés 6,945.0,9.6,"Arganzuela, Madrid"
Espahotel Plaza Basílica,912.0,8.5,"Tetuan, Madrid"
Preciados,1314.0,8.9,"Madrid City Center, Madrid"
Hostal Rivera - Atocha,528.0,7.8,"Madrid City Center, Madrid"
Hotel Gran Legazpi,764.0,8.3,"Arganzuela, Madrid"
Hostal Central Palace Madrid,868.0,9.2,"Madrid City Center, Madrid"
Motel One Madrid-Plaza de España,1113.0,8.8,"Moncloa-Aravaca, Madrid"
The Match Madrid,798.0,8.3,"Chamberi, Madrid"
Carretas Attics Apartments,914.0,8.7,"Madrid City Center, Madrid"
Apartamento cerca Plaza Mayor,1002.0,8.8,"Madrid City Center, Madrid"
MADRID URBAN SUITES Nuevo APARTAHOTEL con 7 Apartamentos -7 flats full equiped,916.0,8.7,"Puente de Vallecas, Madrid"
Hostal Marlasca,701.0,8.3,"Madrid City Center, Madrid"
4C Bravo Murillo,800.0,8.2,"Tetuan, Madrid"
Castellana Suites,1192.0,8.9,"Salamanca, Madrid"
Catalonia Puerta del Sol,1470.0,8.9,"Madrid City Center, Madrid"
Hostal Abel Victoriano,594.0,7.8,"Madrid City Center, Madrid"
ESTUDIOS GRAN VÍA,803.0,8.1,"Madrid City Center, Madrid"
Ok Hostel Madrid,960.0,9.0,"Madrid City Center, Madrid"
Carretas Apartments,1281.0,9.0,"Madrid City Center, Madrid"
Hostal Alexis Madrid,769.0,8.6,"Madrid City Center, Madrid"
Hostal Macarena,840.0,8.4,"Madrid City Center, Madrid"
Apartosuites Jardines de Sabatini,1046.0,9.1,"Moncloa-Aravaca, Madrid"
Catalonia Gran Vía Madrid,1470.0,8.7,"Madrid City Center, Madrid"
ITC Infantas by Soho Boutique,1227.0,8.2,"Madrid City Center, Madrid"
Casa de Huéspedes Cuenca,350.0,8.2,"Arganzuela, Madrid"
Zleep Madrid Airport,653.0,8.3,"San Blas, Madrid"
Suits recién reformadas Marqués de Vadillo,729.0,8.8,"Carabanchel, Madrid"
Hostal Sol Los Angeles,701.0,7.9,"Madrid City Center, Madrid"
Aparto-Hotel Rosales,1001.0,8.9,"Moncloa-Aravaca, Madrid"
Agumar,960.0,8.1,"Retiro, Madrid"
"Precioso apartamento en Puente Vallecas, Madrid.",636.0,9.2,"Puente de Vallecas, Madrid"
Catalonia Goya,1470.0,8.9,"Salamanca, Madrid"
Plaza de España Skyline,1073.0,9.2,"Moncloa-Aravaca, Madrid"
Estudio Madrid Norte 2,504.0,9.1,"Fuencarral-El Pardo, Madrid"
New apartment in center Madrid!,889.0,9.3,"Madrid City Center, Madrid"
limehome Madrid Calle de la Madera - Digital Access,878.0,8.0,"Madrid City Center, Madrid"
Hostal Inn Madrid,750.0,8.4,"Madrid City Center, Madrid"
Apartamento Madrid Norte,545.0,9.3,"Fuencarral-El Pardo, Madrid"
Hostal El Brezo,520.0,7.7,"Moncloa-Aravaca, Madrid"
Hostal Lisboa,787.0,8.7,"Madrid City Center, Madrid"
Juan Bravo Suites,1327.0,8.9,"Salamanca, Madrid"
Espahotel Plaza de España,1093.0,7.8,"Madrid City Center, Madrid"
Hospedium Hotel Los Condes,882.0,8.5,"Madrid City Center, Madrid"
Catalonia Plaza Mayor,1570.0,9.0,"Madrid City Center, Madrid"
ARTIEM Madrid,1057.0,9.4,"Ciudad Lineal, Madrid"
One Shot Recoletos,1237.0,7.6,"Salamanca, Madrid"
ITC Mora by Soho Boutique,992.0,7.8,"Madrid City Center, Madrid"
Apartamento Vallecas Plaza,619.0,9.3,"Puente de Vallecas, Madrid"
One Shot Fortuny,1369.0,8.2,"Chamberi, Madrid"
Apartamento Calle Mauricio Legendre,874.0,8.8,"Chamartín, Madrid"
Ilunion Suites Madrid,1035.0,8.5,"Chamartín, Madrid"
Avenida De America Tijcal,893.0,8.6,"Salamanca, Madrid"
Apartamentos Recoletos,905.0,7.6,"Salamanca, Madrid"
Velazquez Suites,1306.0,9.1,"Salamanca, Madrid"
Apartamentos Soho Boutique Hoy No Me Puedo Levantar,1197.0,8.5,"Madrid City Center, Madrid"
AC Hotel Avenida de América by Marriott,1287.0,8.8,"Salamanca, Madrid"
RiNa MADRID apartamento1,613.0,9.8,"Moncloa-Aravaca, Madrid"
Emperador,1302.0,8.7,"Madrid City Center, Madrid"
JC Rooms Santo Domingo,808.0,7.9,"Madrid City Center, Madrid"
OLBLANC Plaza de España by Batuecas,1267.0,8.7,"Moncloa-Aravaca, Madrid"
Bob W Chueca,817.0,8.8,"Madrid City Center, Madrid"
Apartamentos Las Torres,924.0,8.7,"Tetuan, Madrid"
Hotel Praga,782.0,8.4,"Carabanchel, Madrid"
THC Tirso Molina Hostel,821.0,8.7,"Madrid City Center, Madrid"
CajaSoul by Caja Mágica Madrid,1060.0,9.4,"Usera, Madrid"
JC Rooms Chueca,808.0,8.2,"Madrid City Center, Madrid"
Dormirdcine,984.0,8.7,"Salamanca, Madrid"
Refugio 2BR y 2BA Azca/Bernabéu,947.0,9.3,"Tetuan, Madrid"
GuestReady -Marvelous Retreat near Plaza de España,1533.0,8.9,"Madrid City Center, Madrid"
Petit Palace Arturo Soria Alcalá,1295.0,8.7,"Ciudad Lineal, Madrid"
Ilunion Alcalá Norte,1020.0,8.9,"San Blas, Madrid"
Sercotel Gran Hotel Conde Duque,1147.0,8.4,"Chamberi, Madrid"
U-Sense Madrid Santa Ana,1921.0,9.3,"Madrid City Center, Madrid"
Ile Atocha Exterior Olivar,993.0,7.3,"Madrid City Center, Madrid"
Exe Plaza,1008.0,8.7,"Tetuan, Madrid"
Sercotel Togumar,983.0,8.4,"Chamartín, Madrid"
New Point Opera,836.0,9.0,"Madrid City Center, Madrid"
Lemon Apartment & Hotels Bernabeu,1928.0,9.4,"Tetuan, Madrid"
H10 Puerta de Alcalá,1400.0,8.6,"Salamanca, Madrid"
Petit Palace Plaza España,1232.0,8.0,"Madrid City Center, Madrid"
Salomé,751.0,8.9,"Madrid City Center, Madrid"
Hostal Flat55Madrid,602.0,8.0,"Madrid City Center, Madrid"
H-A San Mateo Suites,653.0,7.7,"Madrid City Center, Madrid"
Hotel Atlántico,1580.0,9.2,"Madrid City Center, Madrid"
Suite privada,536.0,6.0,"Chamberi, Madrid"
Hotel Cortezo,1380.0,8.3,"Madrid City Center, Madrid"
Fuencarral Adeco,654.0,8.3,"Madrid City Center, Madrid"
Fee4Me Marques Vintage Apartment,1587.0,7.8,"Madrid City Center, Madrid"
Casa de Huespedes Dolce Vita,562.0,7.6,"Madrid City Center, Madrid"
Live it Madrid Gran Vía,432.0,6.9,"Madrid City Center, Madrid"
El Cielo: Lujoso Ático en Madrid Centro,3888.0,9.1,"Madrid City Center, Madrid"
ICON Wipton,2226.0,8.9,"Salamanca, Madrid"
UVE Marcenado,983.0,9.2,"Chamartín, Madrid"
Petit Palace Plaza Mayor,1332.0,8.3,"Madrid City Center, Madrid"
Regente Hotel,1181.0,8.5,"Madrid City Center, Madrid"
Ático de Mowgli - SOL,1053.0,9.3,"Madrid City Center, Madrid"
Suites recién reformadas Vista Alegre,878.0,9.2,"Carabanchel, Madrid"
Petit Palace President Castellana,1392.0,7.5,"Salamanca, Madrid"
Hostal Arrate,576.0,7.9,"Chamberi, Madrid"
Hostal Silserranos,1180.0,8.8,"Madrid City Center, Madrid"
"Casa de las Artes, member of Meliá Collection",2894.0,8.8,"Madrid City Center, Madrid"
CavaBajaSuites,1967.0,9.5,"Madrid City Center, Madrid"
Z29- Estudio en el centro de Madrid Wifi,460.0,7.1,"Madrid City Center, Madrid"
CavaBajaSuites 2,1989.0,9.4,"Madrid City Center, Madrid"
Arenal Suites Puerta del Sol,1294.0,9.5,"Madrid City Center, Madrid"
Apartments Center Madrid,903.0,7.9,"Madrid City Center, Madrid"
Alojamiento Familiar The Greenhouse Madrid,680.0,9.9,"Latina, Madrid"
Apartamentos Day Madrid GRAN VIA Centro Sol Malasaña,1566.0,6.3,"Madrid City Center, Madrid"
RiNa MADRID apartamento 2,597.0,9.7,"Moncloa-Aravaca, Madrid"
L&G Madrid Apartments,1979.0,8.6,"Arganzuela, Madrid"
Avani Alonso Martinez Madrid hotel -previously NH Alonso Martinez,1560.0,8.6,"Chamberi, Madrid"
Turísticos Cuenca 3,694.0,7.8,"Tetuan, Madrid"
Velazquez Manor House,9985.0,9.2,"Chamartín, Madrid"
Petit Palace Triball,1392.0,8.7,"Madrid City Center, Madrid"
Hostal New Dream Madrid,493.0,7.9,"Madrid City Center, Madrid"
H-A Aparthotel Hotel Quo,853.0,8.2,"Salamanca, Madrid"
Petit Palace Cliper-Gran Vía,1254.0,8.2,"Madrid City Center, Madrid"
Enjoy a cosy studio in Malasaña BAR,768.0,8.0,"Madrid City Center, Madrid"
Petit Palace Alcalá,1752.0,8.3,"Madrid City Center, Madrid"
Petit Palace Posada del Peine,1360.0,8.5,"Madrid City Center, Madrid"
S42 Estudio en Madrid Centro con Wifi,532.0,7.5,"Madrid City Center, Madrid"
Luxury Green Hostal Madrid Gran Vía,1070.0,9.1,"Madrid City Center, Madrid"
Ilunion Atrium,1071.0,8.5,"Ciudad Lineal, Madrid"
BYPILLOW Velázquez 45,1291.0,8.6,"Salamanca, Madrid"
Modern apartment in Chueca INF3Iz4,1081.0,8.7,"Madrid City Center, Madrid"
Hostal Adriano,748.0,8.4,"Madrid City Center, Madrid"
Hostal Manuela by Gaiarooms,838.0,7.6,"Madrid City Center, Madrid"
Riu Plaza España,2193.0,9.0,"Madrid City Center, Madrid"
Claridge Madrid,1281.0,8.7,"Retiro, Madrid"
1881 Madrid Ventas Hotel,1242.0,8.9,"Ciudad Lineal, Madrid"
Be Mate Gran Vía Suites,1027.0,8.6,"Madrid City Center, Madrid"
Francisco I Boutique,1542.0,9.0,"Madrid City Center, Madrid"
JUAN BRAVO Apartamento a estrenar con PISCINA,1606.0,9.5,"Salamanca, Madrid"
Suites Viena Plaza de España,1135.0,9.0,"Moncloa-Aravaca, Madrid"
Hostal Adria Santa Ana,752.0,8.1,"Madrid City Center, Madrid"
Estudio Centro Gran Via,866.0,8.4,"Madrid City Center, Madrid"
Porcel Ganivet,864.0,8.8,"Madrid City Center, Madrid"
Hotel Santo Domingo,1337.0,7.6,"Madrid City Center, Madrid"
Hostal A Nuestra Senora de La Paloma,1013.0,8.4,"Madrid City Center, Madrid"
Quiet and cosy flat in N. Salamanca,930.0,8.4,"Salamanca, Madrid"
Madrid Centro Excepcional,920.0,,"Madrid City Center, Madrid"
Palacio Plaza Conde Miranda,1422.0,9.5,"Madrid City Center, Madrid"
Grupotel Mayorazgo,1352.0,8.8,"Madrid City Center, Madrid"
One Shot Prado,1152.0,7.9,"Madrid City Center, Madrid"
"Precioso apartamento en Puente Vallecas, Madrid. D",636.0,9.2,"Puente de Vallecas, Madrid"
Casa Lemus,615.0,8.2,"Madrid City Center, Madrid"
GuestReady - Madrid's Stylish Escape,1344.0,7.3,"Madrid City Center, Madrid"
Catalonia Las Cortes,1690.0,9.3,"Madrid City Center, Madrid"
Intelier Palacio San Martin,1285.0,8.8,"Madrid City Center, Madrid"
Apartamento Lavapies al lado del Rastro,1059.0,8.6,"Madrid City Center, Madrid"
Petit Palace Savoy Alfonso XII,1876.0,8.4,"Retiro, Madrid"
Hostal Dulcinea,815.0,8.9,"Madrid City Center, Madrid"
Sonder Sofia,865.0,9.0,"Arganzuela, Madrid"
Horoko Apartments by Gaiarooms,784.0,8.1,"Tetuan, Madrid"
Apartamento Opera Suite Carmen Palacio Real Luxury Studio,947.0,8.9,"Madrid City Center, Madrid"
Reina Sofia Boutique I,1625.0,9.1,"Madrid City Center, Madrid"
Hotel Sardinero Madrid,1467.0,9.0,"Chamberi, Madrid"
NH Madrid Ribera del Manzanares,894.0,8.6,"Arganzuela, Madrid"
GARDEN HOUSE Madrid,772.0,9.6,"Moratalaz, Madrid"
apartamento ventas,719.0,9.2,"Ciudad Lineal, Madrid"
Petit Palace Chueca,1478.0,8.4,"Madrid City Center, Madrid"
S32-Estudio con Wifi en Madrid Centro,498.0,6.9,"Madrid City Center, Madrid"
JC Rooms Santa Ana,808.0,8.0,"Madrid City Center, Madrid"
Gran Vía-Plaza España 2 habitaciones,2258.0,9.5,"Madrid City Center, Madrid"
ABC Apartments Madrid,730.0,8.6,"Puente de Vallecas, Madrid"
Alojamiento turístico en Madrid,731.0,8.8,"Moratalaz, Madrid"
Charming Malasaña,1376.0,8.3,"Madrid City Center, Madrid"
Hostal Milan,749.0,8.3,"Madrid City Center, Madrid"
"Hotel Madrid Chamartín, Affiliated by Meliá",1668.0,8.2,"Chamartín, Madrid"
Petit Palace Plaza del Carmen,1356.0,8.5,"Madrid City Center, Madrid"
Ilunion Pio XII,1010.0,8.7,"Chamartín, Madrid"
Aspasios Calle Mayor Apartments,1245.0,9.0,"Madrid City Center, Madrid"
Dear Hotel Madrid,1736.0,8.8,"Madrid City Center, Madrid"
The Social Hub Madrid,1093.0,8.8,"Moncloa-Aravaca, Madrid"
Moderna estancia con baño privado 1,536.0,9.3,"Chamberi, Madrid"
Céntrico apartamento a unos pasos de Gran Vía,1240.0,8.0,"Madrid City Center, Madrid"
PISO CENTRICO CON PATIO PRIVADO,1392.0,9.1,"Moncloa-Aravaca, Madrid"
De El Retiro al cielo,863.0,9.6,"Retiro, Madrid"
Duplex de lujo junto al Bernabéu Real Madrid,3100.0,9.6,"Tetuan, Madrid"
Hostal Abami II,1058.0,8.4,"Madrid City Center, Madrid"
GuestReady - Un Moderno Apartamento a un Paso de la Plaza Mayor,1644.0,7.8,"Madrid City Center, Madrid"
Hotel Mirador de Chamartín,995.0,8.4,"Ciudad Lineal, Madrid"
El Chato Madrid,563.0,8.6,"Latina, Madrid"
Hostal New Life Madrid,512.0,7.5,"Madrid City Center, Madrid"
Hostal PETITE MAMAN,749.0,7.6,"Madrid City Center, Madrid"
Bloom Inn Madrid,681.0,8.3,"Madrid City Center, Madrid"
Globales Acis y Galatea,902.0,7.9,"Hortaleza, Madrid"
PACOROOMS,1019.0,8.6,"Madrid City Center, Madrid"
One Shot Luchana,1386.0,7.9,"Chamberi, Madrid"
Sterling,1213.0,8.0,"Madrid City Center, Madrid"
7 Islas Hotel,1344.0,8.8,"Madrid City Center, Madrid"
Ideal flat for 4 pax -F Fpo1,734.0,8.7,"Arganzuela, Madrid"
BYPILLOW Crosstown,1103.0,8.7,"Madrid City Center, Madrid"
Pestana CR7 Gran Vía Madrid,1838.0,8.4,"Madrid City Center, Madrid"
Amazing 2BD 2BTH by Madrid4You Apartments,1431.0,9.2,"Madrid City Center, Madrid"
Hostal La Casa de La Plaza,523.0,7.1,"Madrid City Center, Madrid"
Hotel Avenida Gran Vía,1211.0,8.1,"Madrid City Center, Madrid"
Alfonso XIII,1115.0,9.0,"Madrid City Center, Madrid"
AC Hotel Carlton Madrid by Marriott,1490.0,8.8,"Arganzuela, Madrid"
Apartamentos Libertad 24,1351.0,9.4,"Madrid City Center, Madrid"
Aparthotel Encasa,646.0,8.5,"Vicálvaro, Madrid"
Room Mate Alicia,1246.0,8.7,"Madrid City Center, Madrid"
Hotelito Boutique Madrid Puente Vallecas,682.0,8.6,"Puente de Vallecas, Madrid"
Prado Suite,1457.0,8.6,"Madrid City Center, Madrid"
BEST LOFT NEAR REAL MADRID STADIUM,1356.0,9.5,"Chamartín, Madrid"
maravilloso apartamento zona financiera,726.0,9.0,"Tetuan, Madrid"
Estudio Room Madrid Centro,541.0,8.0,"Madrid City Center, Madrid"
Porcel Torre Garden,691.0,8.5,"Ciudad Lineal, Madrid"
Aspasios Atocha Apartments,1047.0,8.8,"Madrid City Center, Madrid"
Leonardo Hotel Madrid City Center,1176.0,8.4,"Chamberi, Madrid"
Bonito Estudio con terraza,521.0,7.6,"Carabanchel, Madrid"
Hotel Acta Madfor,1023.0,8.4,"Moncloa-Aravaca, Madrid"
Ayala 63 - THE ARC COLLECTION,2903.0,9.3,"Salamanca, Madrid"
SLEEP'N Atocha - B Corp Certified,1135.0,8.9,"Madrid City Center, Madrid"
Balcón con luz natural,882.0,8.2,"Chamartín, Madrid"
Hostal Josefina-Gran Vía,1111.0,7.5,"Madrid City Center, Madrid"
Apartamento estudio en el centro de Madrid,487.0,,"Tetuan, Madrid"
Sercotel Alcalá 611,1011.0,8.5,"San Blas, Madrid"
Heima Retiro Park-Ibiza,3034.0,8.8,"Retiro, Madrid"
Mayerling Hotel,1368.0,8.3,"Madrid City Center, Madrid"
Hotel Serrano,1275.0,8.5,"Salamanca, Madrid"
Madrid Studio Apartments,670.0,8.5,"Chamartín, Madrid"
Sercotel Madrid Aeropuerto,1011.0,8.5,"Barajas, Madrid"
limehome Madrid Calle de Fomento - Digital Access,943.0,8.8,"Madrid City Center, Madrid"
Petit Palace Lealtad Plaza,1900.0,8.4,"Retiro, Madrid"
Apartamento en el corazón de Madrid,715.0,8.0,"Madrid City Center, Madrid"
Palacio Tirso de Molina - THE ARC COLLECTION,2854.0,9.2,"Madrid City Center, Madrid"
Hostal Fuentesol,428.0,7.3,"Madrid City Center, Madrid"
Hotel du Temps Madrid,1583.0,8.8,"Madrid City Center, Madrid"
WANDA Airport Suite,812.0,9.2,"San Blas, Madrid"
Malasaña Suite,1595.0,8.1,"Madrid City Center, Madrid"
Hostal Juliette-Gran Vía,1428.0,8.0,"Madrid City Center, Madrid"
Apartamentos Matute 11,886.0,8.4,"Madrid City Center, Madrid"
GuestReady - Barrio de las Letras Nest,953.0,8.1,"Madrid City Center, Madrid"
ABC Apartments Vistalegre I,730.0,10.0,"Carabanchel, Madrid"
Akeah Hotel Gran Vía,1588.0,8.7,"Madrid City Center, Madrid"
apartamento reformado en el barrio de las letras,825.0,7.1,"Madrid City Center, Madrid"
Soho Boutique Opera,1130.0,8.3,"Madrid City Center, Madrid"
M17 Madrid Centro apartamento con wifi,449.0,8.1,"Puente de Vallecas, Madrid"
Amazing flat 5 balconies in Chueca - Gran Via,2688.0,9.7,"Madrid City Center, Madrid"
Hostal Charlotte-Gran Vía,1500.0,7.9,"Madrid City Center, Madrid"
Melia Avenida de America,1198.0,8.9,"San Blas, Madrid"
LaNave,1532.0,7.8,"Moncloa-Aravaca, Madrid"
Quatro Puerta del Sol,1640.0,8.5,"Madrid City Center, Madrid"
Hotel Regina,2793.0,9.3,"Madrid City Center, Madrid"
Amazing 3BD 3BTH with 9 Balconies by Madrid4You Apartments,2261.0,8.5,"Madrid City Center, Madrid"
New Go Inn,753.0,8.2,"Madrid City Center, Madrid"
Apartamento Centro de Madrid Plaza Mayor JH,969.0,8.2,"Madrid City Center, Madrid"
Hostal Castilla II Puerta del Sol,1070.0,8.2,"Madrid City Center, Madrid"
Roisa Hostal Boutique,962.0,8.0,"Chamartín, Madrid"
UMusic Hotel Madrid,2042.0,8.8,"Madrid City Center, Madrid"
NYX Hotel Madrid by Leonardo Hotels,1336.0,8.4,"Tetuan, Madrid"
EG14 piso 2 dormitorios WIFI Fibra AC,890.0,8.0,"Chamberi, Madrid"
Smartrental Collection Gran Vía Centric,1936.0,8.9,"Madrid City Center, Madrid"
Be Mate Trafalgar,1539.0,9.3,"Chamberi, Madrid"
Heima Puerta del Sol - Opera Center,3724.0,8.9,"Madrid City Center, Madrid"
Duke Vallehermoso,1795.0,7.9,"Chamberi, Madrid"
City Center Apartments Sol,1087.0,8.5,"Madrid City Center, Madrid"
Gran Versalles,1325.0,8.6,"Chamberi, Madrid"
Petit Palace Tres Cruces,1185.0,8.5,"Madrid City Center, Madrid"
L&H La Latina Selection,1497.0,8.8,"Madrid City Center, Madrid"
Silken Puerta Madrid,789.0,8.5,"San Blas, Madrid"
TH Aravaca,503.0,7.8,"Moncloa-Aravaca, Madrid"
aparment la Elipa,794.0,7.7,"Ciudad Lineal, Madrid"
Eurostars Suites Mirasierra,1125.0,8.9,"Fuencarral-El Pardo, Madrid"
Hostal Esmeralda,1592.0,8.2,"Madrid City Center, Madrid"
Vincci Soma,2571.0,8.2,"Salamanca, Madrid"
Boutique Hotel H10 Villa de la Reina,1385.0,8.8,"Madrid City Center, Madrid"
Apartamento Opera Suite AIDA Madrid Palacio Real,749.0,8.5,"Madrid City Center, Madrid"
AC Hotel Madrid Feria by Marriott,1893.0,8.6,"Hortaleza, Madrid"
Menoir Dorsett Madrid Usera,486.0,7.4,"Usera, Madrid"
Soho Boutique Congreso,1104.0,8.6,"Madrid City Center, Madrid"
Le Petit Palü- Flora,781.0,7.6,"Madrid City Center, Madrid"
Apartamento en el Rastro,1892.0,8.8,"Madrid City Center, Madrid"
Encantador Madrid Val Izq,1143.0,7.5,"Tetuan, Madrid"
Lofts Reformados en el Bernabéu,884.0,7.3,"Tetuan, Madrid"
NH Madrid Chamberí,1353.0,8.5,"Chamberi, Madrid"
Hostal Met Madrid,1210.0,8.9,"Madrid City Center, Madrid"
Eurostars Madrid Tower,1530.0,8.8,"Fuencarral-El Pardo, Madrid"
Relájate después de patear Madrid,713.0,9.4,"Arganzuela, Madrid"
limehome Madrid La Bolsa,984.0,8.9,"Madrid City Center, Madrid"
Gran Hotel Inglés - The Leading Hotels of the World,3891.0,9.3,"Madrid City Center, Madrid"
Veracruz Puerta del Sol,1445.0,8.0,"Madrid City Center, Madrid"
NH Madrid Zurbano,1409.0,8.4,"Chamberi, Madrid"
Cozy apartment in Puerta del Sol - Esparteros,1296.0,8.8,"Madrid City Center, Madrid"
Generator Madrid,803.0,8.2,"Madrid City Center, Madrid"
Novotel Campo De Las Naciones,1216.0,8.5,"Barajas, Madrid"
Vázquez de Mella Gran Vía,1374.0,8.2,"Madrid City Center, Madrid"
Hostal Falfes,382.0,8.4,"Tetuan, Madrid"
Axor Feria,897.0,8.4,"San Blas, Madrid"
"Exclusive quietness in the heart of Madrid with Public Parking, Breakfast, 2 bathrooms",3750.0,9.0,"Madrid City Center, Madrid"
Hostal Castilla I Atocha,1325.0,7.8,"Madrid City Center, Madrid"
Eco Alcalá Suites,790.0,8.3,"San Blas, Madrid"
Apartamentos Turisticos G3 Galeon,923.0,8.0,"Tetuan, Madrid"
Melia Madrid Serrano,2402.0,8.7,"Salamanca, Madrid"
R22-Loft en Madrid con aire acondicionado y Wifi,409.0,8.2,"Puente de Vallecas, Madrid"
Loft Atocha 43,1950.0,8.6,"Madrid City Center, Madrid"
Casa Malasaña,2830.0,9.0,"Madrid City Center, Madrid"
II Castillas Madrid,1175.0,8.7,"Madrid City Center, Madrid"
Room Mate Mario,1096.0,8.7,"Madrid City Center, Madrid"
Wellington Hotel & Spa Madrid,3000.0,9.1,"Salamanca, Madrid"
Charming Anton Martin Market,1566.0,7.5,"Madrid City Center, Madrid"
Beautiful duplex in the center,812.0,,"Madrid City Center, Madrid"
CH Rayuela,1102.0,8.0,"Madrid City Center, Madrid"
