hotel_name,price_euros,rating,neighborhood
HCC Taber,656.0,8.6,"Eixample, Barcelona"
Hostal Orleans,561.0,8.7,"Ciutat Vella, Barcelona"
Room Mate Pau,951.0,9.2,"Eixample, Barcelona"
Hostal Portugal,581.0,7.9,"Ciutat Vella, Barcelona"
Hotel Ginebra,795.0,8.5,"Eixample, Barcelona"
Ibis Barcelona Plaza Glòries 22@,636.0,8.3,"Sant Martí, Barcelona"
Leonardo Royal Hotel Barcelona Fira,791.0,8.8,"Sants-Montjuïc, Barcelona"
Casual Colours Barcelona,580.0,8.3,"Les Corts, Barcelona"
C211 Barcelona Apartments,,8.8,"Sarrià-St. Gervasi, Barcelona"
"The Hoxton, Poblenou",,8.5,"Sant Martí, Barcelona"
Leonardo Hotel Barcelona Las Ramblas,881.0,8.1,"Ciutat Vella, Barcelona"
Moxy Barcelona,885.0,8.1,"Sants-Montjuïc, Barcelona"
HCC Regente,745.0,8.5,"Eixample, Barcelona"
El Palauet Royal Suites,,9.0,"Gràcia, Barcelona"
H10 Casa Mimosa 4* Sup,,9.3,"Eixample, Barcelona"
Citadines Ramblas Barcelona,,8.6,"Ciutat Vella, Barcelona"
Room Mate Anna,,8.7,"Eixample, Barcelona"
Hotel Barcelona Center,,8.6,"Eixample, Barcelona"
Barcelona Mercaders Apartments,,8.0,"Ciutat Vella, Barcelona"
Aparthotel Augusta,,8.5,"Sarrià-St. Gervasi, Barcelona"
Hotel Medicis,765.0,8.2,"Horta-Guinardó, Barcelona"
Hotel California,,8.1,"Ciutat Vella, Barcelona"
Apartment carrer d'Olesa,,9.3,"Sant Andreu, Barcelona"
H10 Port Vell 4* Sup,,8.8,"Ciutat Vella, Barcelona"
Rooms in spacious apartment in City Center,457.0,8.7,"Eixample, Barcelona"
H10 Cubik 4* Sup,,9.0,"Ciutat Vella, Barcelona"
Hotel SB Icaria,790.0,8.1,"Sant Martí, Barcelona"
Plaza Goya Rooms,892.0,8.2,"Eixample, Barcelona"
Pensión 45,489.0,6.7,"Ciutat Vella, Barcelona"
Urban Flats Vallirana,,8.5,"Sarrià-St. Gervasi, Barcelona"
POR1100 - Apartment in the heart of Gracia,861.0,10.0,"Gràcia, Barcelona"
ApartEasy - Gracia Apartments,,7.1,"Gràcia, Barcelona"
Hotel Turin Barcelona,,8.3,"Ciutat Vella, Barcelona"
