hotel_name,price_euros,rating,neighborhood
Relais & Châteaux Hotel Orfila,,9.3,"Chamberi, Madrid"
B&B HOTEL Madrid Carabanchel,479.0,9.2,"Carabanchel, Madrid"
Apartamentos Adelfas,496.0,7.6,"Retiro, Madrid"
Elba Madrid Alcalá,971.0,8.9,"San Blas, Madrid"
Apartamentos Juan Bravo,828.0,8.4,"Salamanca, Madrid"
Espahotel Plaza Basílica,960.0,8.5,"Tetuan, Madrid"
Market Martinez de la Riva I,448.0,6.9,"Puente de Vallecas, Madrid"
Hostal Macarena,840.0,8.4,"Madrid City Center, Madrid"
Hostal Palacio Luna,905.0,8.7,"Madrid City Center, Madrid"
Dear Hotel Madrid,,8.8,"Madrid City Center, Madrid"
1 bedroom 1 bathrooms furnished - Delicias Atocha - bright - MintyStay,639.0,8.1,"Arganzuela, Madrid"
Ok Hostel Madrid,,9.0,"Madrid City Center, Madrid"
4C Bravo Murillo,800.0,8.2,"Tetuan, Madrid"
Preciados,,8.9,"Madrid City Center, Madrid"
CajaSoul by Caja Mágica Madrid,,9.4,"Usera, Madrid"
Hostal Adis,,8.4,"Madrid City Center, Madrid"
Hostal Abel Victoriano,885.0,7.8,"Madrid City Center, Madrid"
Zenit Abeba,,8.8,"Salamanca, Madrid"
Agumar,963.0,8.1,"Retiro, Madrid"
OLBLANC Plaza de España by Batuecas,,8.7,"Moncloa-Aravaca, Madrid"
"Hortaleza 4, preciso estudio en Chueca junto a la Gran Vía de Madrid",,8.9,"Madrid City Center, Madrid"
Apartamentos Cuatro Caminos,713.0,8.4,"Tetuan, Madrid"
AC Hotel Avenida de América by Marriott,,8.8,"Salamanca, Madrid"
Bright new and wide- 1Bd 1Bth- Delicias,716.0,8.0,"Arganzuela, Madrid"
Catalonia Atocha,,8.8,"Madrid City Center, Madrid"
Alojamiento Familiar The Greenhouse Madrid,680.0,9.9,"Latina, Madrid"
Axel Hotel Madrid - Adults Only,,8.3,"Madrid City Center, Madrid"
ARTIEM Madrid,,9.4,"Ciudad Lineal, Madrid"
CavaBajaSuites,,9.5,"Madrid City Center, Madrid"
Apartamentos Day Madrid GRAN VIA Centro Sol Malasaña,,6.3,"Madrid City Center, Madrid"
Avenida De America Tijcal,893.0,8.6,"Salamanca, Madrid"
CavaBajaSuites 2,,9.4,"Madrid City Center, Madrid"
Hotel Puerta de Toledo,828.0,8.8,"Arganzuela, Madrid"
L&G Madrid Apartments,,8.6,"Arganzuela, Madrid"
Feelathome Waldorf Suites Apartments,876.0,9.0,"Chamberi, Madrid"
Chamberí con jardín C by RegalateMadrid,927.0,8.7,"Chamberi, Madrid"
JUAN BRAVO Apartamento a estrenar con PISCINA,,9.5,"Salamanca, Madrid"
Feelathome Ventas Suites,879.0,8.9,"Salamanca, Madrid"
Aparto-Hotel Rosales,901.0,8.9,"Moncloa-Aravaca, Madrid"
Ilunion Suites Madrid,954.0,8.5,"Chamartín, Madrid"
Hostal Art Madrid,927.0,8.9,"Madrid City Center, Madrid"
Tribu Malasaña,,8.9,"Madrid City Center, Madrid"
Sercotel Togumar,938.0,8.4,"Chamartín, Madrid"
1 bedroom 1 bathroom furnished - Salamanca - Stylish WTerrace - MintyStay,,9.3,"Salamanca, Madrid"
Motel One Madrid-Plaza de España,,8.8,"Moncloa-Aravaca, Madrid"
Cozy apartment-1Bedroom 1Bathroom-Salamanca,864.0,9.0,"Salamanca, Madrid"
MintyStay - Paseo de las Delicias,988.0,8.7,"Arganzuela, Madrid"
Ilunion Atrium,972.0,8.5,"Ciudad Lineal, Madrid"
Hotelito Boutique Madrid Puente Vallecas,682.0,8.6,"Puente de Vallecas, Madrid"
Petit Palace Arturo Soria Alcalá,,8.7,"Ciudad Lineal, Madrid"
Hostal Evoke Madrid,927.0,9.0,"Madrid City Center, Madrid"
Abba Madrid,,8.7,"Salamanca, Madrid"
Apartamento estudio en el centro de Madrid,487.0,,"Tetuan, Madrid"
NH Madrid Ribera del Manzanares,,8.6,"Arganzuela, Madrid"
Inmejorable Ubicación en Madrid,737.0,7.2,"Salamanca, Madrid"
Riu Plaza España,,9.0,"Madrid City Center, Madrid"
UVE Marcenado,870.0,9.2,"Chamartín, Madrid"
Ilunion Alcalá Norte,,8.9,"San Blas, Madrid"
Hostal New Dream Madrid,616.0,7.9,"Madrid City Center, Madrid"
Petit Palace Plaza Mayor,,8.3,"Madrid City Center, Madrid"
Exe Plaza,,8.7,"Tetuan, Madrid"
Hostal Sol Los Angeles,977.0,7.9,"Madrid City Center, Madrid"
Dormirdcine,,8.7,"Salamanca, Madrid"
Hotel Cortezo,,8.3,"Madrid City Center, Madrid"
Ilunion Pio XII,824.0,8.7,"Chamartín, Madrid"
Apartamentos Las Torres,,8.7,"Tetuan, Madrid"
