hotel_name,price_euros,rating,neighborhood
Hotel Roger de Llúria,,8.3,"Eixample, Barcelona"
Four Points by Sheraton Barcelona Airport,659.0,8.7,Barcelona
HCC Taber,996.0,8.6,"Eixample, Barcelona"
Hotel Market,,7.6,"Eixample, Barcelona"
Hostal BESTPRICE Barcelona Stadium,605.0,8.3,"Les Corts, Barcelona"
Moxy Barcelona,,8.1,"Sants-Montjuïc, Barcelona"
Travelodge Barcelona Poblenou,850.0,7.3,"Sant Martí, Barcelona"
Casa Bella Gracia by Aspasios,,8.4,"Gràcia, Barcelona"
Catalonia Barcelona 505,,8.5,"Sarrià-St. Gervasi, Barcelona"
ibis Styles Barcelona City Bogatell,,8.4,"Sant Martí, Barcelona"
NH Barcelona Diagonal Center,998.0,8.2,"Sant Martí, Barcelona"
Catalonia Sagrada Familia,,8.4,"Sant Martí, Barcelona"
Hotel BESTPRICE Gracia,970.0,8.5,"Gràcia, Barcelona"
Silken Sant Gervasi,881.0,8.6,"Sarrià-St. Gervasi, Barcelona"
Catalonia Gracia,,8.5,"Eixample, Barcelona"
Catalonia Albeniz,,8.4,"Sant Martí, Barcelona"
Catalonia Atenas,,8.3,"Sant Martí, Barcelona"
Acta Antibes,,8.5,"Eixample, Barcelona"
Sallés Hotel Pere IV,,8.1,"Sant Martí, Barcelona"
BARCELONA GOTIC Guesthouse,699.0,7.7,"Ciutat Vella, Barcelona"
Citadines Ramblas Barcelona,,8.6,"Ciutat Vella, Barcelona"
Hotel BESTPRICE Diagonal,940.0,8.4,"Sant Martí, Barcelona"
Catalonia Diagonal Centro,,8.7,"Eixample, Barcelona"
B Hotel,,8.6,"Eixample, Barcelona"
Oriente Atiram,,8.3,"Ciutat Vella, Barcelona"
NH Barcelona Les Corts,933.0,8.4,"Les Corts, Barcelona"
Catalonia La Boquería,,8.3,"Ciutat Vella, Barcelona"
Hostal Ramos,927.0,7.7,"Ciutat Vella, Barcelona"
Golden Hotel Barcelona,,8.3,"Sant Martí, Barcelona"
Occidental Barcelona 1929,,8.8,"Sants-Montjuïc, Barcelona"
Pol & Grace Hotel,954.0,8.2,"Sarrià-St. Gervasi, Barcelona"
Bonanova Suite,,8.5,"Sarrià-St. Gervasi, Barcelona"
Hotel Oasis,,8.5,"Ciutat Vella, Barcelona"
Hotel Acta Laumon,964.0,8.2,"Sant Andreu, Barcelona"
Catalonia Avinyo,,8.6,"Ciutat Vella, Barcelona"
Catalonia Roma,,8.4,"Eixample, Barcelona"
Hotel Sant Agustí,,8.0,"Ciutat Vella, Barcelona"
One Shot Aragó,,8.6,"Eixample, Barcelona"
Axel TWO Barcelona 4 Sup - Adults Only,,8.3,"Eixample, Barcelona"
Hotel Rialto,,8.5,"Ciutat Vella, Barcelona"
Acta BCN 40,,8.4,"Ciutat Vella, Barcelona"
La França Travellers Adults Only,923.0,8.3,"Sants-Montjuïc, Barcelona"
Barcelona Fifteen central Aparthotel,,7.4,"Sants-Montjuïc, Barcelona"
ApartEasy - Gracia Apartments,,7.1,"Gràcia, Barcelona"
Catalonia Park Güell,937.0,7.8,"Gràcia, Barcelona"
Hotel Soho,,8.6,"Eixample, Barcelona"
Catalonia Rigoletto,,8.5,"Les Corts, Barcelona"
Hostal Central Barcelona,,8.4,"Eixample, Barcelona"
08028 Apartments,,8.8,"Les Corts, Barcelona"
NH Sants Barcelona,,8.6,"Les Corts, Barcelona"
Capri by Fraser Barcelona,,8.3,"Sant Martí, Barcelona"
Paral·lel,,8.3,"Sants-Montjuïc, Barcelona"
Apart-Suites Hostemplo,,8.9,"Eixample, Barcelona"
Aspasios Charming Flats,,8.6,"Eixample, Barcelona"
Fisa Rentals Ramblas Apartments,,8.8,"Eixample, Barcelona"
Hotel Ronda Lesseps,,8.6,"Gràcia, Barcelona"
Catalonia Eixample 1864,,8.6,"Eixample, Barcelona"
Mesón Castilla Atiram Hotels,,8.2,"Ciutat Vella, Barcelona"
Hotel Concordia Barcelona,,8.3,"Sants-Montjuïc, Barcelona"
Lempika,,9.3,"Eixample, Barcelona"
Hostal Operaramblas,,8.8,"Ciutat Vella, Barcelona"
Casual Colours Barcelona,,8.3,"Les Corts, Barcelona"
Abba Garden,881.0,8.4,Barcelona
Leonardo Royal Hotel Barcelona Fira,984.0,8.8,"Sants-Montjuïc, Barcelona"
BCN Urbaness Hotels Del Comte,,7.6,"Eixample, Barcelona"
NH Barcelona Stadium,,8.3,"Les Corts, Barcelona"
Som Nit Triomf,987.0,7.7,"Eixample, Barcelona"
Hotel Via Augusta,,8.4,"Sarrià-St. Gervasi, Barcelona"
Hotel & Spa Villa Olimpica Suites,,8.0,"Sant Martí, Barcelona"
Hotel del Mar,,8.4,"Ciutat Vella, Barcelona"
"Hotel Indigo Barcelona Plaza Espana, an IHG Hotel",,8.8,"Sants-Montjuïc, Barcelona"
Leonardo Boutique Hotel Barcelona Sagrada Familia,,8.7,"Sant Martí, Barcelona"
Good-Home Paseo de Gracia,,8.1,"Eixample, Barcelona"
AC Hotel Diagonal L'Illa by Marriott,,8.7,"Les Corts, Barcelona"
Ako Suites Hotel,,8.2,"Eixample, Barcelona"
Exe Plaza Catalunya,,8.4,"Eixample, Barcelona"
Feelathome Casa Bertrand,,8.8,"Eixample, Barcelona"
Hostal Radio Barcelona,707.0,7.8,"Ciutat Vella, Barcelona"
Ola Living MACBA,,8.2,"Ciutat Vella, Barcelona"
Hotel Santa Marta,,8.6,"Ciutat Vella, Barcelona"
Magatzem 128,,8.7,"Eixample, Barcelona"
NH Barcelona Entenza,,8.4,"Les Corts, Barcelona"
Ilunion Auditori,,8.3,"Eixample, Barcelona"
Niu Barcelona Hotel,,7.9,"Ciutat Vella, Barcelona"
Hotel SERHS Del Port,,8.4,"Ciutat Vella, Barcelona"
Sercotel Amister Art Hotel Barcelona,,8.2,"Eixample, Barcelona"
Pensión Villanueva,899.0,7.2,"Ciutat Vella, Barcelona"
Ola Living Vidreria,,7.4,"Ciutat Vella, Barcelona"
Aparthotel Bcn Montjuic,,8.4,"Sants-Montjuïc, Barcelona"
Hotel Best Auto Hogar,,7.6,"Ciutat Vella, Barcelona"
Praktik Bakery,,8.6,"Eixample, Barcelona"
Cram Hotel,,8.4,"Eixample, Barcelona"
Hostalet de Barcelona,789.0,8.0,"Eixample, Barcelona"
Praktik Garden,,8.2,"Eixample, Barcelona"
Hotel Astoria,,8.4,"Eixample, Barcelona"
NH Barcelona Eixample,,7.9,"Eixample, Barcelona"
Center Gran Via,,8.8,"Eixample, Barcelona"
Sant Pau Terraces Apartments,,9.0,"Eixample, Barcelona"
Catalonia Born,,8.7,"Ciutat Vella, Barcelona"
Hotel Viladomat,,7.6,"Eixample, Barcelona"
Plaza Goya Rooms,,8.2,"Eixample, Barcelona"
Hotel Suizo,,8.6,"Ciutat Vella, Barcelona"
Leonardo Hotel Barcelona Gran Via,,8.6,"Eixample, Barcelona"
Hostal Marenostrum,,8.3,"Ciutat Vella, Barcelona"
