hotel_name,price_euros,rating,neighborhood
Fee4Me. Vallés 6,840.0,9.6,"Arganzuela, Madrid"
Montaber Apartments - La Paz Market,708.0,7.7,"Salamanca, Madrid"
Hostal Aresol,617.0,9.0,"Madrid City Center, Madrid"
Casa Real,690.0,,"Madrid City Center, Madrid"
Le Petit Palü-Fuencarral,527.0,7.8,"Madrid City Center, Madrid"
"Apartamento Palacio Real de Madrid, histórico",826.0,8.0,"Madrid City Center, Madrid"
Alojamiento cerca del Bernabeu,693.0,9.0,"Tetuan, Madrid"
apartamento ventas,572.0,9.2,"Ciudad Lineal, Madrid"
Colon Suites,946.0,8.1,"Madrid City Center, Madrid"
Amplio piso a 300m de Retiro,872.0,8.6,"Retiro, Madrid"
Oasis ii: lujo a pasos del prado,835.0,7.7,"Madrid City Center, Madrid"
Estudio Madrid Norte 2,496.0,9.1,"Fuencarral-El Pardo, Madrid"
Charming Retiro II,969.0,8.4,"Retiro, Madrid"
Juan Bravo Suites,1432.0,8.9,"Salamanca, Madrid"
Apartamento centro Madrid,643.0,8.9,"Madrid City Center, Madrid"
New apartment in center Madrid!,917.0,9.3,"Madrid City Center, Madrid"
Appartement lumineux à Chamberi,611.0,9.0,"Chamberi, Madrid"
Spacious apartment near to Santiago Bernabeu,798.0,9.6,"Chamartín, Madrid"
La Estación de Atocha,715.0,7.6,"Arganzuela, Madrid"
Castellana Suites,1285.0,8.9,"Salamanca, Madrid"
Urban rooms Fuencarral,575.0,7.0,"Madrid City Center, Madrid"
Apartamento HM en Vista Alegre Madrid,461.0,8.5,"Carabanchel, Madrid"
"Elegante y espacioso, junto a la Plaza Mayor",1355.0,9.5,"Madrid City Center, Madrid"
RiNa MADRID apartamento1,613.0,9.8,"Moncloa-Aravaca, Madrid"
WM Stays Estudio Elegante,509.0,8.7,"Tetuan, Madrid"
Charming Cozy Lavapies,684.0,7.8,"Madrid City Center, Madrid"
Apartamentos con encanto en La Latina,871.0,7.2,"Madrid City Center, Madrid"
Apartamento en el centro de Madrid (chueca),1616.0,8.0,"Madrid City Center, Madrid"
Un lujo en plena Calle Goya,1350.0,9.8,"Salamanca, Madrid"
Suites recién reformadas Vista Alegre,683.0,9.2,"Carabanchel, Madrid"
"Céntrico, Gran Vía Sol Plaza Mayor",1008.0,9.1,"Madrid City Center, Madrid"
Bonito y acogedor estudio en zona cultural,668.0,8.6,"Madrid City Center, Madrid"
CH Chelo,568.0,7.8,"Madrid City Center, Madrid"
Refugio 2BR y 2BA Azca/Bernabéu,947.0,9.3,"Tetuan, Madrid"
Mario's house,739.0,9.5,"Ciudad Lineal, Madrid"
CH Las Murallas,558.0,7.7,"Madrid City Center, Madrid"
Hostal Macarena,840.0,8.4,"Madrid City Center, Madrid"
Albergue Miguel Ángel,759.0,8.0,"Madrid City Center, Madrid"
Apartamento con encanto en ópera,738.0,7.8,"Madrid City Center, Madrid"
Fee4Me. Amazing apartment in the heart of Lavapies,828.0,8.0,"Madrid City Center, Madrid"
Tranquilo y elegante - Cerca de IFEMA y Aeropuerto,712.0,,"Hortaleza, Madrid"
Madrid Centro Excepcional,920.0,,"Madrid City Center, Madrid"
Reina Sofia Boutique I,1477.0,9.1,"Madrid City Center, Madrid"
Dobo Homes - PA4,648.0,7.9,"Chamartín, Madrid"
Charming Anton Martin Market,1314.0,7.5,"Madrid City Center, Madrid"
Prado Suite,1300.0,8.6,"Madrid City Center, Madrid"
Lemon Apartment & Hotels Bernabeu,1542.0,9.4,"Tetuan, Madrid"
Suite privada,536.0,6.0,"Chamberi, Madrid"
Velazquez Suites,1409.0,9.1,"Salamanca, Madrid"
Turísticos Cuenca 3,694.0,7.8,"Tetuan, Madrid"
CavaBajaSuites,1486.0,9.5,"Madrid City Center, Madrid"
Fee4Me Marques Vintage Apartment,1325.0,7.8,"Madrid City Center, Madrid"
Apartamento 4A Atocha Delicias Madrid Rio,704.0,8.6,"Arganzuela, Madrid"
Charming Reina Sofía,808.0,8.0,"Madrid City Center, Madrid"
Luxury Green Hostal Madrid Gran Vía,1070.0,9.1,"Madrid City Center, Madrid"
Best Location Puerta de Alcalá,724.0,,"Salamanca, Madrid"
Comfy 4 rooms apt in the heart of Chueca (Madrid center),2020.0,8.3,"Madrid City Center, Madrid"
Dobo Homes - HOR7,714.0,8.7,"Chamartín, Madrid"
Apartamento Turistico Cava Alta,819.0,8.7,"Madrid City Center, Madrid"
El Chato Madrid,540.0,8.6,"Latina, Madrid"
Precioso Estudio en Malasaña,796.0,7.6,"Madrid City Center, Madrid"
CavaBajaSuites 2,1503.0,9.4,"Madrid City Center, Madrid"
Coqueto Apartamento en Delicias,786.0,9.0,"Arganzuela, Madrid"
Estudio con entrada independiente en Madrid,379.0,10.0,"Carabanchel, Madrid"
Wonder Apartments,1497.0,8.1,"Madrid City Center, Madrid"
WANDA Airport Suite,812.0,9.2,"San Blas, Madrid"
Modern Apartment in Madrid,532.0,7.0,"Carabanchel, Madrid"
Encantador Tirso Molina Exterior Mesón,1028.0,7.5,"Madrid City Center, Madrid"
La Ronda de Segovia,794.0,7.3,"Madrid City Center, Madrid"
Le Petit Palü- Barco,893.0,8.5,"Madrid City Center, Madrid"
Melia Avenida de America,1433.0,8.9,"San Blas, Madrid"
Cozy studio in Tetuan - En 1/7,774.0,8.7,"Tetuan, Madrid"
Hostal Met Madrid,1097.0,8.9,"Madrid City Center, Madrid"
