hotel_name,price_euros,rating,neighborhood
Elba Madrid Alcalá,604.0,8.9,"San Blas, Madrid"
Alojamiento cerca del Wizink y Las Ventas,414.0,8.5,"Salamanca, Madrid"
Exe Moncloa,645.0,8.3,"Chamberi, Madrid"
Comodo y centrico Loft en calle Carretas - Madrid Centro,,7.3,"Madrid City Center, Madrid"
Apartamentos Juan Bravo,508.0,8.4,"Salamanca, Madrid"
Acogedor Loft en Chueca. Cozy Loft in Chueca,648.0,8.6,"Madrid City Center, Madrid"
Zenit Abeba,688.0,8.8,"Salamanca, Madrid"
Espahotel Plaza Basílica,599.0,8.5,"Tetuan, Madrid"
Eurostars Central,635.0,8.4,"Madrid City Center, Madrid"
Minty Stay - Galdo,662.0,9.2,"Madrid City Center, Madrid"
Hostal Alexis Madrid,506.0,8.6,"Madrid City Center, Madrid"
AC Hotel Avenida de América by Marriott,762.0,8.8,"Salamanca, Madrid"
Hostal Palacio Luna,556.0,8.7,"Madrid City Center, Madrid"
ARTIEM Madrid,595.0,9.4,"Ciudad Lineal, Madrid"
Quiet and cosy flat in N. Salamanca,593.0,8.4,"Salamanca, Madrid"
La Estación de Atocha,565.0,7.6,"Arganzuela, Madrid"
Plaza Mayor Suites & Apartments,829.0,8.9,"Madrid City Center, Madrid"
MEZZANINE ORANGE,602.0,8.4,"Madrid City Center, Madrid"
ITC Infantas by Soho Boutique,737.0,8.2,"Madrid City Center, Madrid"
Vértice Roomspace,418.0,8.0,"Villaverde, Madrid"
Hotel Puerta de Toledo,657.0,8.8,"Arganzuela, Madrid"
Sercotel Togumar,524.0,8.4,"Chamartín, Madrid"
Catalonia Atocha,,8.8,"Madrid City Center, Madrid"
ITC Mora by Soho Boutique,577.0,7.8,"Madrid City Center, Madrid"
Ibis Madrid Centro las Ventas,586.0,8.2,"Salamanca, Madrid"
Dormirdcine,565.0,8.7,"Salamanca, Madrid"
Tribu Malasaña,731.0,8.9,"Madrid City Center, Madrid"
Hostal Santo Domingo,422.0,8.0,"Madrid City Center, Madrid"
BYPILLOW Velázquez 45,644.0,8.6,"Salamanca, Madrid"
Catalonia Gran Vía Madrid,,8.7,"Madrid City Center, Madrid"
Preciados,968.0,8.9,"Madrid City Center, Madrid"
One Shot Prado,672.0,7.9,"Madrid City Center, Madrid"
JC Rooms Santo Domingo,518.0,7.9,"Madrid City Center, Madrid"
Hotel Sardinero Madrid,715.0,9.0,"Chamberi, Madrid"
One Shot Luchana,688.0,7.9,"Chamberi, Madrid"
Hostal Manuela by Gaiarooms,463.0,7.6,"Madrid City Center, Madrid"
Hotel Santo Domingo,773.0,7.6,"Madrid City Center, Madrid"
One Shot Fortuny,783.0,8.2,"Chamberi, Madrid"
Avani Alonso Martinez Madrid hotel -previously NH Alonso Martinez,679.0,8.6,"Chamberi, Madrid"
Room Mate Alicia,727.0,8.7,"Madrid City Center, Madrid"
Hostal Central Palace Madrid,699.0,9.2,"Madrid City Center, Madrid"
4C Bravo Murillo,560.0,8.2,"Tetuan, Madrid"
CH Bueno,527.0,9.2,"Madrid City Center, Madrid"
Room Mate Mario,611.0,8.7,"Madrid City Center, Madrid"
Axel Hotel Madrid - Adults Only,822.0,8.3,"Madrid City Center, Madrid"
Apartamentos Adelfas,471.0,7.6,"Retiro, Madrid"
Hostal Flat55Madrid,451.0,8.0,"Madrid City Center, Madrid"
Uma Suites Atocha,616.0,8.6,"Madrid City Center, Madrid"
Espahotel Gran Vía,831.0,8.3,"Madrid City Center, Madrid"
Catalonia Puerta del Sol,,8.9,"Madrid City Center, Madrid"
JC Rooms Santa Ana,494.0,8.0,"Madrid City Center, Madrid"
Apartamentos Recoletos,630.0,7.6,"Salamanca, Madrid"
Petit Palace Savoy Alfonso XII,859.0,8.4,"Retiro, Madrid"
Petit Palace Arturo Soria Alcalá,744.0,8.7,"Ciudad Lineal, Madrid"
Hostal Abel Victoriano,543.0,7.8,"Madrid City Center, Madrid"
Petit Palace President Castellana,705.0,7.5,"Salamanca, Madrid"
GARDEN HOUSE Madrid,493.0,9.6,"Moratalaz, Madrid"
Intelier Palacio San Martin,743.0,8.8,"Madrid City Center, Madrid"
NH Madrid Chamberí,671.0,8.5,"Chamberi, Madrid"
Catalonia Plaza Mayor,,9.0,"Madrid City Center, Madrid"
Hostal Adis,561.0,8.4,"Madrid City Center, Madrid"
Petit Palace Plaza España,753.0,8.0,"Madrid City Center, Madrid"
Petit Palace Plaza Mayor,832.0,8.3,"Madrid City Center, Madrid"
Ok Hostel Madrid,900.0,9.0,"Madrid City Center, Madrid"
Feelathome Ventas Suites,652.0,8.9,"Salamanca, Madrid"
Estudio Madrid Norte 2,438.0,9.1,"Fuencarral-El Pardo, Madrid"
Catalonia Goya,,8.9,"Salamanca, Madrid"
Feelathome Castilla Apartments,616.0,9.2,"Tetuan, Madrid"
Sercotel Alcalá 611,557.0,8.5,"San Blas, Madrid"
NH Madrid Atocha,752.0,8.3,"Retiro, Madrid"
Hotel Moderno Puerta del Sol,841.0,8.8,"Madrid City Center, Madrid"
UVE Marcenado,658.0,9.2,"Chamartín, Madrid"
Petit Palace Alcalá,999.0,8.3,"Madrid City Center, Madrid"
Hostal Macarena,726.0,8.4,"Madrid City Center, Madrid"
Apartamentos Cava Baja,928.0,9.1,"Madrid City Center, Madrid"
Dobo Homes - HOR7,483.0,8.7,"Chamartín, Madrid"
AC Hotel Madrid Feria by Marriott,785.0,8.6,"Hortaleza, Madrid"
Hostal New Dream Madrid,414.0,7.9,"Madrid City Center, Madrid"
Cozy apartment in Gran Via for 4 people.S2a3,562.0,9.1,"Madrid City Center, Madrid"
One Shot Recoletos,856.0,7.6,"Salamanca, Madrid"
Hostal Lauria,686.0,9.2,"Madrid City Center, Madrid"
Motel One Madrid-Plaza de España,713.0,8.8,"Moncloa-Aravaca, Madrid"
ICON Wipton,,8.9,"Salamanca, Madrid"
Bright and Cozy - 1Bedroom 1Bath - Las Letras,692.0,8.7,"Madrid City Center, Madrid"
Aparto-Hotel Rosales,664.0,8.9,"Moncloa-Aravaca, Madrid"
"PRECIOSO ESTUDIO CON TERRAZA EN EL CORAZON DE MADRID Calle Cava Baja, 30",658.0,9.4,"Madrid City Center, Madrid"
Hotel Cortezo,940.0,8.3,"Madrid City Center, Madrid"
JC Rooms Chueca,587.0,8.2,"Madrid City Center, Madrid"
Oriente Palace Apartments,850.0,9.0,"Madrid City Center, Madrid"
OLBLANC Plaza de España by Batuecas,800.0,8.7,"Moncloa-Aravaca, Madrid"
Porcel Ganivet,615.0,8.8,"Madrid City Center, Madrid"
Horoko Apartments by Gaiarooms,544.0,8.1,"Tetuan, Madrid"
2 bedrooms 1 bathroom furnished - Lavapies - bright Modern - MintyStay,757.0,9.2,"Madrid City Center, Madrid"
FR85 Apartment,602.0,8.6,"Chamberi, Madrid"
Bob W Chueca,657.0,8.8,"Madrid City Center, Madrid"
Apartamento cerca Plaza Mayor,893.0,8.8,"Madrid City Center, Madrid"
Hotel Acta Madfor,626.0,8.4,"Moncloa-Aravaca, Madrid"
Feelathome Waldorf Suites Apartments,676.0,9.0,"Chamberi, Madrid"
Suits recién reformadas Marqués de Vadillo,729.0,8.8,"Carabanchel, Madrid"
Hostal Inn Madrid,558.0,8.4,"Madrid City Center, Madrid"
Casa de Huéspedes Cuenca,350.0,8.2,"Arganzuela, Madrid"
BYPILLOW Crosstown,761.0,8.7,"Madrid City Center, Madrid"
Hotel Mediodia,624.0,8.5,"Madrid City Center, Madrid"
Madrid Marriott Auditorium Hotel & Conference Center,847.0,8.8,"San Blas, Madrid"
Ilunion Atrium,714.0,8.5,"Ciudad Lineal, Madrid"
The Bridge Huertas,627.0,7.4,"Madrid City Center, Madrid"
The Match Madrid,706.0,8.3,"Chamberi, Madrid"
Leonardo Hotel Madrid City Center,631.0,8.4,"Chamberi, Madrid"
Hostal Adriano,536.0,8.4,"Madrid City Center, Madrid"
Apartamento Madrid Norte,479.0,9.3,"Fuencarral-El Pardo, Madrid"
Hostal Silserranos,726.0,8.8,"Madrid City Center, Madrid"
Soho Boutique Congreso,655.0,8.6,"Madrid City Center, Madrid"
1881 Madrid Ventas Hotel,734.0,8.9,"Ciudad Lineal, Madrid"
Ilunion Suites Madrid,714.0,8.5,"Chamartín, Madrid"
Dobo Homes - JO47,499.0,8.7,"Tetuan, Madrid"
Minty Stay - Studio Hortaleza,685.0,8.5,"Madrid City Center, Madrid"
Hotel Praga,604.0,8.4,"Carabanchel, Madrid"
Hotel Mirador de Chamartín,611.0,8.4,"Ciudad Lineal, Madrid"
Globales Acis y Galatea,592.0,7.9,"Hortaleza, Madrid"
Espahotel Plaza de España,831.0,7.8,"Madrid City Center, Madrid"
Spacious apartment near to Santiago Bernabeu,640.0,9.6,"Chamartín, Madrid"
Ideal flat for 4 pax -F Fpo1,502.0,8.7,"Arganzuela, Madrid"
Cozy studio - 1Bathroom - Salamanca,639.0,7.9,"Chamartín, Madrid"
Suites Viena Plaza de España,828.0,9.0,"Moncloa-Aravaca, Madrid"
NH Madrid Principe de Vergara,735.0,8.5,"Salamanca, Madrid"
Residencia Universitaria Claudio Coello,641.0,8.5,"Salamanca, Madrid"
H-A Aparthotel Hotel Quo,622.0,8.2,"Salamanca, Madrid"
apartamento reformado en lavapies tipo loft,695.0,8.7,"Madrid City Center, Madrid"
Ibis Budget Madrid Centro Lavapies,533.0,8.0,"Madrid City Center, Madrid"
Petit Palace Tres Cruces,714.0,8.5,"Madrid City Center, Madrid"
Arenal Suites Puerta del Sol,,9.5,"Madrid City Center, Madrid"
Cozy studio-Chamberí,672.0,9.5,"Chamberi, Madrid"
Petit Palace Chueca,864.0,8.4,"Madrid City Center, Madrid"
Petit Palace Cliper-Gran Vía,880.0,8.2,"Madrid City Center, Madrid"
Exe Suites 33,671.0,8.7,"Madrid City Center, Madrid"
Vincci Soma,,8.2,"Salamanca, Madrid"
Fee4Me Marques Vintage Apartment,,7.8,"Madrid City Center, Madrid"
Apartamento en el centro de Madrid (chueca),,8.0,"Madrid City Center, Madrid"
Hospedium Hotel Los Condes,679.0,8.5,"Madrid City Center, Madrid"
Riu Plaza España,,9.0,"Madrid City Center, Madrid"
ESTUDIOS GRAN VÍA,745.0,8.1,"Madrid City Center, Madrid"
NYX Hotel Madrid by Leonardo Hotels,755.0,8.4,"Tetuan, Madrid"
H-A San Mateo Suites,511.0,7.7,"Madrid City Center, Madrid"
Novotel Madrid Center,971.0,8.6,"Salamanca, Madrid"
Palacio Tirso de Molina - THE ARC COLLECTION,,9.2,"Madrid City Center, Madrid"
Mercure Madrid Centro,805.0,8.4,"Madrid City Center, Madrid"
Leonardo Boutique Hotel Madrid,649.0,8.3,"Chamberi, Madrid"
Roisa Hostal Boutique,498.0,8.0,"Chamartín, Madrid"
NH Madrid Ribera del Manzanares,774.0,8.6,"Arganzuela, Madrid"
Castellana Suites,,8.9,"Salamanca, Madrid"
Minty Stay - Atocha 4 BD,,8.9,"Madrid City Center, Madrid"
Ile Atocha Exterior Olivar,833.0,7.3,"Madrid City Center, Madrid"
Regente Hotel,828.0,8.5,"Madrid City Center, Madrid"
Fee4Me. Vallés 6,736.0,9.6,"Arganzuela, Madrid"
CavaBajaSuites,,9.5,"Madrid City Center, Madrid"
easyHotel Madrid Centro Atocha,432.0,7.9,"Arganzuela, Madrid"
Visitor's Book,,9.7,"Chamberi, Madrid"
Carretas Apartments,,9.0,"Madrid City Center, Madrid"
Novotel Campo De Las Naciones,718.0,8.5,"Barajas, Madrid"
Vázquez de Mella Gran Vía,757.0,8.2,"Madrid City Center, Madrid"
Room Mate Alba,903.0,9.1,"Madrid City Center, Madrid"
Apartosuites Jardines de Sabatini,927.0,9.1,"Moncloa-Aravaca, Madrid"
CavaBajaSuites 2,,9.4,"Madrid City Center, Madrid"
Room Mate Oscar,883.0,8.7,"Madrid City Center, Madrid"
Carretas Attics Apartments,914.0,8.7,"Madrid City Center, Madrid"
NH Madrid Zurbano,791.0,8.4,"Chamberi, Madrid"
Studio located in Puerta de Alcala - 2,631.0,8.1,"Salamanca, Madrid"
Reina Sofia Boutique I,,9.1,"Madrid City Center, Madrid"
Suites recién reformadas Vista Alegre,746.0,9.2,"Carabanchel, Madrid"
"Hotel Indigo Madrid - Princesa, an IHG Hotel",685.0,8.6,"Moncloa-Aravaca, Madrid"
El Cielo: Lujoso Ático en Madrid Centro,,9.1,"Madrid City Center, Madrid"
Exe Plaza,531.0,8.7,"Tetuan, Madrid"
Hostal Marlasca,673.0,8.3,"Madrid City Center, Madrid"
"Nuevo, luminoso y céntrico",571.0,,"Madrid City Center, Madrid"
ABC Apartments Madrid,557.0,8.6,"Puente de Vallecas, Madrid"
Petit Palace Arenal,856.0,8.6,"Madrid City Center, Madrid"
7 Islas Hotel,795.0,8.9,"Madrid City Center, Madrid"
