hotel_name,price_euros,rating,neighborhood
Relais & Châteaux Hotel Orfila,,9.3,"Chamberi, Madrid"
Catalonia Atocha,,8.8,"Madrid City Center, Madrid"
Colon Suites,876.0,8.1,"Madrid City Center, Madrid"
MEZZANINE ORANGE,717.0,8.4,"Madrid City Center, Madrid"
Apartamentos Juan Bravo,727.0,8.4,"Salamanca, Madrid"
Hotel Puerta de Toledo,819.0,8.8,"Arganzuela, Madrid"
Vértice Roomspace,410.0,8.0,"Villaverde, Madrid"
Vallecas Apartments,598.0,8.9,"Villa de Vallecas, Madrid"
Catalonia Puerta del Sol,,8.9,"Madrid City Center, Madrid"
ESTUDIOS GRAN VÍA,745.0,8.1,"Madrid City Center, Madrid"
Catalonia Gran Vía Madrid,,8.7,"Madrid City Center, Madrid"
Hostal Santa Cruz,701.0,8.8,"Madrid City Center, Madrid"
"Precioso apartamento en Puente Vallecas, Madrid.",636.0,9.2,"Puente de Vallecas, Madrid"
Casa de Huéspedes Cuenca,350.0,8.2,"Arganzuela, Madrid"
Elba Madrid Alcalá,,8.9,"San Blas, Madrid"
RiNa MADRID apartamento 2,597.0,9.7,"Moncloa-Aravaca, Madrid"
New apartment in center Madrid!,942.0,9.3,"Madrid City Center, Madrid"
WM Stays Estudio Elegante,535.0,8.7,"Tetuan, Madrid"
Catalonia Goya,,8.9,"Salamanca, Madrid"
BNBHolder Cool Salamanca,,8.3,"Salamanca, Madrid"
Espahotel Gran Vía,,8.3,"Madrid City Center, Madrid"
Zenit Abeba,,8.8,"Salamanca, Madrid"
RiNa MADRID apartamento1,613.0,9.8,"Moncloa-Aravaca, Madrid"
Castellana Suites,,8.9,"Salamanca, Madrid"
Hostal Rivera - Atocha,564.0,7.8,"Madrid City Center, Madrid"
Ibis Madrid Centro las Ventas,842.0,8.2,"Salamanca, Madrid"
ITC Infantas by Soho Boutique,,8.2,"Madrid City Center, Madrid"
Espahotel Plaza Basílica,931.0,8.5,"Tetuan, Madrid"
Suite privada,536.0,5.3,"Chamberi, Madrid"
AC Hotel Madrid Feria by Marriott,958.0,8.6,"Hortaleza, Madrid"
Hostal Silserranos,813.0,8.8,"Madrid City Center, Madrid"
Hostal Lauria,884.0,9.2,"Madrid City Center, Madrid"
ARTIEM Madrid,903.0,9.4,"Ciudad Lineal, Madrid"
MADRID URBAN SUITES Nuevo APARTAHOTEL con 7 Apartamentos -7 flats full equiped,916.0,8.7,"Puente de Vallecas, Madrid"
Motel One Madrid-Plaza de España,,8.8,"Moncloa-Aravaca, Madrid"
The Match Madrid,842.0,8.3,"Chamberi, Madrid"
Apartamento Vallecas Plaza,619.0,9.3,"Puente de Vallecas, Madrid"
Carretas Attics Apartments,943.0,8.7,"Madrid City Center, Madrid"
Aparto-Hotel Rosales,,8.9,"Moncloa-Aravaca, Madrid"
Hostal Macarena,876.0,8.4,"Madrid City Center, Madrid"
Sercotel Togumar,827.0,8.4,"Chamartín, Madrid"
ITC Mora by Soho Boutique,927.0,7.8,"Madrid City Center, Madrid"
Globales Acis y Galatea,718.0,7.9,"Hortaleza, Madrid"
Zleep Madrid Airport,630.0,8.3,"San Blas, Madrid"
Suits recién reformadas Marqués de Vadillo,729.0,8.8,"Carabanchel, Madrid"
Hostal Adis,911.0,8.4,"Madrid City Center, Madrid"
Sercotel Gran Hotel Conde Duque,,8.4,"Chamberi, Madrid"
Ok Hostel Madrid,900.0,9.0,"Madrid City Center, Madrid"
Catalonia Plaza Mayor,,9.0,"Madrid City Center, Madrid"
4C Bravo Murillo,850.0,8.2,"Tetuan, Madrid"
MEZZANINE WHiTE,774.0,9.1,"Madrid City Center, Madrid"
Espahotel Plaza de España,,7.8,"Madrid City Center, Madrid"
BYPILLOW Velázquez 45,995.0,8.6,"Salamanca, Madrid"
Apartamentos EconoStay Plaza de España,601.0,7.3,"Madrid City Center, Madrid"
One Shot Recoletos,,7.6,"Salamanca, Madrid"
Apartamentos Recoletos,918.0,7.6,"Salamanca, Madrid"
Fee4Me. Vallés 6,,9.6,"Arganzuela, Madrid"
Catalonia Las Cortes,,9.3,"Madrid City Center, Madrid"
AC Hotel Avenida de América by Marriott,,8.8,"Salamanca, Madrid"
BYPILLOW Crosstown,927.0,8.7,"Madrid City Center, Madrid"
S42 Estudio en Madrid Centro con Wifi,532.0,7.5,"Madrid City Center, Madrid"
CH Bueno,765.0,9.2,"Madrid City Center, Madrid"
Santa Ana´s Charming Flat,,9.2,"Madrid City Center, Madrid"
Avenida De America Tijcal,893.0,8.6,"Salamanca, Madrid"
Madrid Centro Excepcional,920.0,,"Madrid City Center, Madrid"
Habitaciónes doble con baño privado en el centro de Madrid,381.0,6.8,"Carabanchel, Madrid"
Hostal Abel Victoriano,760.0,7.8,"Madrid City Center, Madrid"
Apartments Center Madrid,940.0,7.9,"Madrid City Center, Madrid"
Velazquez Suites,,9.1,"Salamanca, Madrid"
Turísticos Cuenca 3,694.0,7.8,"Tetuan, Madrid"
Apartamentos Las Torres,924.0,8.7,"Tetuan, Madrid"
One Shot Fortuny,,8.2,"Chamberi, Madrid"
Sonder Sofia,892.0,9.0,"Arganzuela, Madrid"
Hotel Santo Domingo,,7.6,"Madrid City Center, Madrid"
Refugio 2BR y 2BA Azca/Bernabéu,947.0,9.3,"Tetuan, Madrid"
limehome Madrid La Bolsa,930.0,8.9,"Madrid City Center, Madrid"
Bob W Chueca,863.0,8.8,"Madrid City Center, Madrid"
