hotel_name,price_euros,rating,neighborhood
Hotel Roger de Llúria,,8.3,"Eixample, Barcelona"
HCC Taber,718.0,8.6,"Eixample, Barcelona"
HCC Montblanc,725.0,8.7,"Ciutat Vella, Barcelona"
Moxy Barcelona,,8.1,"Sants-Montjuïc, Barcelona"
Motel One Barcelona-Ciutadella,,8.8,"Sant Martí, Barcelona"
Pensión Coral,728.0,7.8,"Ciutat Vella, Barcelona"
Residencia Universitaria Campus del Mar,845.0,7.9,"Ciutat Vella, Barcelona"
Silken Sant Gervasi,763.0,8.6,"Sarrià-St. Gervasi, Barcelona"
AC Hotel Barcelona Fórum by Marriott,,8.1,"Sant Martí, Barcelona"
Occidental Barcelona 1929,,8.8,"Sants-Montjuïc, Barcelona"
Apartaments Sant Jordi Girona 97,,8.2,"Eixample, Barcelona"
Catalonia Albeniz,,8.4,"Sant Martí, Barcelona"
Hotel Viladomat,,7.6,"Eixample, Barcelona"
Catalonia Barcelona 505,,8.5,"Sarrià-St. Gervasi, Barcelona"
Hotel Concordia Barcelona,,8.3,"Sants-Montjuïc, Barcelona"
Leonardo Hotel Barcelona Gran Via,,8.6,"Eixample, Barcelona"
Four Points by Sheraton Barcelona Diagonal,,8.9,"Sant Martí, Barcelona"
"The Hoxton, Poblenou",,8.5,"Sant Martí, Barcelona"
Catalonia Sagrada Familia,,8.4,"Sant Martí, Barcelona"
Hotel Raval House,,8.2,"Ciutat Vella, Barcelona"
Hotel Vilamarí,,8.1,"Eixample, Barcelona"
Axel TWO Barcelona 4 Sup - Adults Only,,8.3,"Eixample, Barcelona"
Grupotel Gran Via 678,,8.4,"Eixample, Barcelona"
Barcelona House,,8.0,"Ciutat Vella, Barcelona"
B Hotel,,8.6,"Eixample, Barcelona"
Hostalin Barcelona Passeig de Gracia,903.0,7.4,"Eixample, Barcelona"
Sallés Hotel Pere IV,,8.1,"Sant Martí, Barcelona"
Hotel Rialto,,8.5,"Ciutat Vella, Barcelona"
Leonardo Royal Hotel Barcelona Fira,,8.8,"Sants-Montjuïc, Barcelona"
Ciutat Vella,,8.0,"Ciutat Vella, Barcelona"
Tembo Barcelona,,8.8,Barcelona
Catalonia Barcelona Plaza,,8.7,"Sants-Montjuïc, Barcelona"
NH Barcelona Les Corts,893.0,8.4,"Les Corts, Barcelona"
NH Barcelona Diagonal Center,,8.2,"Sant Martí, Barcelona"
Golden Hotel Barcelona,,8.3,"Sant Martí, Barcelona"
Barceló Sants,,8.7,"Sants-Montjuïc, Barcelona"
Oriente Atiram,,8.3,"Ciutat Vella, Barcelona"
Casa Bella Gracia by Aspasios,,8.4,"Gràcia, Barcelona"
Hostal Gràcia,,8.3,"Gràcia, Barcelona"
Catalonia Eixample 1864,,8.6,"Eixample, Barcelona"
Catalonia Diagonal Centro,,8.7,"Eixample, Barcelona"
SLS Barcelona,,,"Forum Beach , Barcelona"
Hostal Operaramblas,891.0,8.8,"Ciutat Vella, Barcelona"
"Hotel Indigo Barcelona Plaza Espana, an IHG Hotel",,8.8,"Sants-Montjuïc, Barcelona"
Hotel Via Augusta,,8.4,"Sarrià-St. Gervasi, Barcelona"
La França Travellers Adults Only,960.0,8.3,"Sants-Montjuïc, Barcelona"
ibis Styles Barcelona City Bogatell,,8.4,"Sant Martí, Barcelona"
Casa Elliot by Bondia Hotel Group,,8.8,"Eixample, Barcelona"
Silken Ramblas,,8.1,"Ciutat Vella, Barcelona"
Leonardo Hotel Barcelona Las Ramblas,,8.1,"Ciutat Vella, Barcelona"
Pestana Arena Barcelona,,8.5,"Sants-Montjuïc, Barcelona"
Ohla Barcelona,,9.1,"Ciutat Vella, Barcelona"
Travelodge Barcelona Poblenou,943.0,7.3,"Sant Martí, Barcelona"
Grupotel Gravina,,8.4,"Ciutat Vella, Barcelona"
Hotel Jazz,,8.8,"Eixample, Barcelona"
Hotel Paxton Barcelona,,8.8,"Sant Martí, Barcelona"
C211 Barcelona Apartments,,8.8,"Sarrià-St. Gervasi, Barcelona"
Ilunion Les Corts Spa,,8.2,"Les Corts, Barcelona"
Ohla Eixample,,8.9,"Eixample, Barcelona"
Hotel Continental Palacete,,8.5,"Eixample, Barcelona"
Ramblas Hotel,966.0,7.3,"Ciutat Vella, Barcelona"
Sercotel Caspe,,8.4,"Eixample, Barcelona"
Hotel Sant Agustí,,8.0,"Ciutat Vella, Barcelona"
Hotel Continental Barcelona,,8.1,"Ciutat Vella, Barcelona"
Ola Living MACBA,,8.2,"Ciutat Vella, Barcelona"
"Labtwentytwo Barcelona, a Tribute Portfolio Hotel",,8.4,"Sant Martí, Barcelona"
Boutique Apartments 23 Barcelona,,9.1,"Gràcia, Barcelona"
Ecozentric,948.0,7.4,"Eixample, Barcelona"
B&B Boutique Ca La Maria,,9.0,"Eixample, Barcelona"
Catalonia Plaza Catalunya,,8.6,"Eixample, Barcelona"
H10 Urquinaona Plaza,,8.7,"Eixample, Barcelona"
BCN Urbaness Hotels Bonavista,,7.8,"Gràcia, Barcelona"
Hotel Brick Barcelona,,8.8,"Sants-Montjuïc, Barcelona"
Sixtytwo Hotel,,9.3,"Eixample, Barcelona"
One Shot Aragó,,8.6,"Eixample, Barcelona"
Magatzem 128,,8.7,"Eixample, Barcelona"
Aparthotel Silver,970.0,8.7,"Gràcia, Barcelona"
Barcelonaforrent The Central Place,,8.2,"Eixample, Barcelona"
Gran Hotel Havana 4Sup by Escampa Hotels,,8.6,"Eixample, Barcelona"
Ilunion Auditori,,8.3,"Eixample, Barcelona"
Gaudi Sagrada Familia,,7.6,"Eixample, Barcelona"
Catalonia Passeig de Gràcia 4* Sup,,9.1,"Eixample, Barcelona"
Catalonia Portal de l'Angel,,8.7,"Ciutat Vella, Barcelona"
Barcelona Fifteen central Aparthotel,,7.4,"Sants-Montjuïc, Barcelona"
BCN Urbaness Hotels Del Comte,,7.6,"Eixample, Barcelona"
Leonardo Boutique Hotel Barcelona Sagrada Familia,,8.7,"Sant Martí, Barcelona"
Hotel Best Front Maritim,,7.5,"Sant Martí, Barcelona"
Hotel America Barcelona,,8.7,"Eixample, Barcelona"
Mesón Castilla Atiram Hotels,,8.2,"Ciutat Vella, Barcelona"
Acta Voraport,,8.8,"Sant Martí, Barcelona"
Barcelona Mercaders Apartments,,8.0,"Ciutat Vella, Barcelona"
AC Hotel Diagonal L'Illa by Marriott,,8.7,"Les Corts, Barcelona"
Zenit Barcelona,,8.2,"Sarrià-St. Gervasi, Barcelona"
Hotel Aneto,866.0,7.8,"Ciutat Vella, Barcelona"
Sunotel Central,,8.0,"Eixample, Barcelona"
Casual Colours Barcelona,912.0,8.3,"Les Corts, Barcelona"
Abba Garden,877.0,8.4,Barcelona
Sercotel Amister Art Hotel Barcelona,,8.2,"Eixample, Barcelona"
Hotel del Mar,,8.4,"Ciutat Vella, Barcelona"
Acevi Villarroel,,8.0,"Eixample, Barcelona"
Cram Hotel,,8.4,"Eixample, Barcelona"
Hotel 1898,,8.9,"Ciutat Vella, Barcelona"
Four Points by Sheraton Barcelona Airport,,8.7,Barcelona
Hotel Lloret Ramblas,,8.1,"Ciutat Vella, Barcelona"
AC Hotel Sants by Marriott,,8.3,"Sants-Montjuïc, Barcelona"
Violeta Boutique,,9.0,"Eixample, Barcelona"
Hostalin Barcelona Gran Via,,7.9,"Eixample, Barcelona"
Catalonia Magdalenes,,9.3,"Ciutat Vella, Barcelona"
Yomo Hostal BCN Port,766.0,8.0,"Sants-Montjuïc, Barcelona"
Up Suites BCN,,8.9,"Eixample, Barcelona"
Catalonia Ramblas 4* Sup,,8.5,"Ciutat Vella, Barcelona"
Mihlton Barcelona Boutique B&B,,8.7,"Eixample, Barcelona"
Hotel Casa Teva Barcelona,,8.8,"Ciutat Vella, Barcelona"
HOSTAL BEDMATES,919.0,8.3,"Sants-Montjuïc, Barcelona"
H10 Raco del Pi,,8.7,"Ciutat Vella, Barcelona"
Hotel Rec Barcelona - Adults Only,,8.7,"Ciutat Vella, Barcelona"
Hotel Best Auto Hogar,,7.6,"Ciutat Vella, Barcelona"
Catalonia Born,,8.7,"Ciutat Vella, Barcelona"
Hotel Astoria,,8.4,"Eixample, Barcelona"
Barcelona Hotel Colonial,,8.4,"Ciutat Vella, Barcelona"
Aspasios Arc de Triomf Apartments,,9.2,"Eixample, Barcelona"
Arc La Rambla,,8.4,"Ciutat Vella, Barcelona"
Catalonia La Boquería,,8.3,"Ciutat Vella, Barcelona"
