hotel_name,price_euros,rating,neighborhood
Casa Bar,651.0,8.4,"Fuencarral-El Pardo, Madrid"
EG14 piso 2 dormitorios WIFI Fibra AC,635.0,8.0,"Chamberi, Madrid"
Live it Madrid Gran Vía,412.0,6.9,"Madrid City Center, Madrid"
Apartamentos EconoStay Plaza de España,557.0,7.3,"Madrid City Center, Madrid"
For You Rentals Encantador Estudio con Cama Doble a Pasos de la Vibrante Avenida Albufera Temporal MPE35H,,,"Puente de Vallecas, Madrid"
BHost - Ferraz 74,840.0,8.2,"Moncloa-Aravaca, Madrid"
Modern apartment-1Bedroom 1Bathroom-Tetuán,574.0,7.6,"Tetuan, Madrid"
Dobo Homes - PA4,546.0,7.9,"Chamartín, Madrid"
Elba Madrid Alcalá,945.0,8.9,"San Blas, Madrid"
BG5 Estudio Arguelles Moncloa,500.0,6.0,"Chamberi, Madrid"
Madrid First Stop- Lope de Vega's Dream,620.0,8.4,"Retiro, Madrid"
Apartamentos Juan Bravo,776.0,8.4,"Salamanca, Madrid"
Hotel Puerta de Toledo,864.0,8.8,"Arganzuela, Madrid"
TravelStep General Ricardos,441.0,7.6,"Carabanchel, Madrid"
4C Bravo Murillo,720.0,8.2,"Tetuan, Madrid"
Hostal Flat55Madrid,738.0,8.0,"Madrid City Center, Madrid"
B&B HOTEL Madrid Carabanchel,537.0,9.2,"Carabanchel, Madrid"
Catalonia Atocha,,8.8,"Madrid City Center, Madrid"
Duke Vallehermoso,757.0,7.9,"Chamberi, Madrid"
NH Madrid Ventas,995.0,8.6,"Salamanca, Madrid"
Dear Hotel Madrid,,8.8,"Madrid City Center, Madrid"
Catalonia Puerta del Sol,,8.9,"Madrid City Center, Madrid"
Zenit Abeba,,8.8,"Salamanca, Madrid"
Ibis Madrid Centro las Ventas,858.0,8.2,"Salamanca, Madrid"
Lemon Apartment & Hotels Bernabeu,964.0,9.4,"Tetuan, Madrid"
Gran Versalles,996.0,8.6,"Chamberi, Madrid"
Eurostars Madrid Gran Vía,,8.7,"Madrid City Center, Madrid"
ITC Infantas by Soho Boutique,,8.2,"Madrid City Center, Madrid"
Ibis Styles Madrid City Las Ventas,819.0,8.6,"Ciudad Lineal, Madrid"
Bob W Chueca,881.0,8.8,"Madrid City Center, Madrid"
Motel One Madrid-Plaza de España,,8.8,"Moncloa-Aravaca, Madrid"
Urban Inn Madrid,331.0,7.3,"Madrid City Center, Madrid"
AC Hotel Avenida de América by Marriott,,8.8,"Salamanca, Madrid"
Avenida De America Tijcal,893.0,8.6,"Salamanca, Madrid"
Hotel Santo Domingo,,7.6,"Madrid City Center, Madrid"
Hostal Adis,,8.4,"Madrid City Center, Madrid"
Tribu Malasaña,,8.9,"Madrid City Center, Madrid"
Exe Moncloa,,8.3,"Chamberi, Madrid"
Abba Madrid,,8.7,"Salamanca, Madrid"
Hostal New Dream Madrid,867.0,7.9,"Madrid City Center, Madrid"
Catalonia Gran Vía Madrid,,8.7,"Madrid City Center, Madrid"
Barceló Torre de Madrid,,8.9,"Moncloa-Aravaca, Madrid"
Ilunion Suites Madrid,995.0,8.5,"Chamartín, Madrid"
Hostal New Life Madrid,687.0,7.5,"Madrid City Center, Madrid"
BM9 Piso 1 dormitorio Chamberi,550.0,7.0,"Chamberi, Madrid"
Edificio Leganitos,,8.1,"Madrid City Center, Madrid"
AC Hotel Madrid Feria by Marriott,,8.6,"Hortaleza, Madrid"
Exe Plaza,972.0,8.7,"Tetuan, Madrid"
Apartamentos Recoletos,851.0,7.6,"Salamanca, Madrid"
"Hotel Madrid Chamartín, Affiliated by Meliá",887.0,8.2,"Chamartín, Madrid"
Apartamento confortable y funcional en Vallecas,834.0,9.1,"Puente de Vallecas, Madrid"
Ilunion Alcalá Norte,934.0,8.9,"San Blas, Madrid"
Minty Stay - Galdo,987.0,9.2,"Madrid City Center, Madrid"
Aparto-Hotel Rosales,,8.9,"Moncloa-Aravaca, Madrid"
Catalonia El Retiro,970.0,8.9,"Retiro, Madrid"
Hostal Inn Madrid,,8.4,"Madrid City Center, Madrid"
Dobo Homes - HOR7,647.0,8.7,"Chamartín, Madrid"
Apartamentos SmartRenting Justicia,441.0,6.6,"Madrid City Center, Madrid"
Catalonia Plaza Mayor,,9.0,"Madrid City Center, Madrid"
8Rooms Madrid,795.0,8.1,"Retiro, Madrid"
Hostal Abel Victoriano,,7.8,"Madrid City Center, Madrid"
Palacio Tirso de Molina - THE ARC COLLECTION,,9.2,"Madrid City Center, Madrid"
ITC Mora by Soho Boutique,,7.8,"Madrid City Center, Madrid"
T-Homes Salamanca,838.0,9.0,"Tetuan, Madrid"
Homelike Las Letras,844.0,7.9,"Madrid City Center, Madrid"
Eurostars Central,,8.4,"Madrid City Center, Madrid"
Hostal 4C Cuatro Caminos,630.0,8.3,"Tetuan, Madrid"
Ilunion Atrium,933.0,8.5,"Ciudad Lineal, Madrid"
Hostal Lisboa,924.0,8.7,"Madrid City Center, Madrid"
Novotel Madrid City Las Ventas,840.0,8.6,"Ciudad Lineal, Madrid"
Hotel Acta Madfor,,8.4,"Moncloa-Aravaca, Madrid"
One Shot Luchana,,7.9,"Chamberi, Madrid"
Sercotel Togumar,951.0,8.4,"Chamartín, Madrid"
Hostal Arrate,761.0,7.9,"Chamberi, Madrid"
Espahotel Plaza Basílica,,8.5,"Tetuan, Madrid"
Ikonik Gran Vía,,8.8,"Madrid City Center, Madrid"
Oshun Sanchinarro,534.0,7.6,"Hortaleza, Madrid"
Ilunion Pio XII,839.0,8.7,"Chamartín, Madrid"
Agora Juan de Austria,,8.4,"Chamberi, Madrid"
Stayaday Apartments Albufera,786.0,8.7,"Puente de Vallecas, Madrid"
LV5B Piso 1 dormitorio WIFI FIBRA Chamberi,510.0,5.5,"Chamberi, Madrid"
Apartamentos EconoStay Barbieri 1,441.0,6.1,"Madrid City Center, Madrid"
Apartamentos Day Madrid GRAN VIA Centro Sol Malasaña,927.0,6.3,"Madrid City Center, Madrid"
"Holiday Inn Express - Madrid - Airport, an IHG Hotel",682.0,8.8,"San Blas, Madrid"
PACOROOMS,946.0,8.6,"Madrid City Center, Madrid"
Relais & Châteaux Hotel Orfila,,9.3,"Chamberi, Madrid"
L&H La Latina Selection,,8.8,"Madrid City Center, Madrid"
Exe Madrid Norte,707.0,8.6,"Hortaleza, Madrid"
"Casa de las Artes, member of Meliá Collection",,8.8,"Madrid City Center, Madrid"
SUITES YOU Soho,725.0,7.5,"Madrid City Center, Madrid"
JC Rooms Santa Ana,914.0,8.0,"Madrid City Center, Madrid"
MH Apartments Soho Madrid,,8.9,"Salamanca, Madrid"
Beautiful studio in Tetuan for 2 pax - Bj A,667.0,8.3,"Tetuan, Madrid"
Grupotel Mayorazgo,,8.8,"Madrid City Center, Madrid"
Apartamentos Apolo,,8.7,"Madrid City Center, Madrid"
Home Art Apartments Salamanca,,8.2,"Salamanca, Madrid"
Argüelles Apartment,,8.5,"Moncloa-Aravaca, Madrid"
Preciados,,8.9,"Madrid City Center, Madrid"
Vincci Soma,,8.2,"Salamanca, Madrid"
Wind Rose 7 - reformado Julio 2024,544.0,9.3,"Puente de Vallecas, Madrid"
Alianza Suites,649.0,9.2,"Villaverde, Madrid"
Sercotel Gran Hotel Conde Duque,,8.4,"Chamberi, Madrid"
Roisa Hostal Boutique,769.0,8.0,"Chamartín, Madrid"
Modern Bright - 1Bedroom 1 Bathroom - La Latina,,9.0,"Madrid City Center, Madrid"
Style Madrid Center Santiago Bernabeu,897.0,8.9,"Tetuan, Madrid"
Hostal Charlotte-Gran Vía,972.0,7.9,"Madrid City Center, Madrid"
GVH5 Estudio 2 pisos Centro WIFI,490.0,5.1,"Chamberi, Madrid"
NH Barajas Airport,762.0,8.4,"Barajas, Madrid"
4Torres Homes - Carmen,756.0,9.1,"Fuencarral-El Pardo, Madrid"
Travelodge Madrid Metropolitano,579.0,8.3,"San Blas, Madrid"
H-A Aparthotel Hotel Quo,921.0,8.2,"Salamanca, Madrid"
Catalonia Goya,,8.9,"Salamanca, Madrid"
Dobo Homes - EG13,681.0,8.7,"Puente de Vallecas, Madrid"
Porcel Torre Garden,655.0,8.5,"Ciudad Lineal, Madrid"
Bob W Arte,,9.2,"Arganzuela, Madrid"
BYPILLOW Velázquez 45,,8.6,"Salamanca, Madrid"
Eurostars Suites Mirasierra,,8.9,"Fuencarral-El Pardo, Madrid"
Coqueto ático en Tetuán para 2 personas 3 1,680.0,10.0,"Tetuan, Madrid"
Dormirdcine,,8.7,"Salamanca, Madrid"
Petit Palace Arturo Soria Alcalá,,8.7,"Ciudad Lineal, Madrid"
Gran Central Suites,977.0,8.0,"Madrid City Center, Madrid"
L&G Madrid Apartments,,8.6,"Arganzuela, Madrid"
Leonardo Hotel Madrid City Center,,8.4,"Chamberi, Madrid"
The Social Hub Madrid,,8.8,"Moncloa-Aravaca, Madrid"
Hostal Jemasaca-Palma61,637.0,6.9,"Madrid City Center, Madrid"
ARTIEM Madrid,,9.4,"Ciudad Lineal, Madrid"
Claridge Madrid,,8.7,"Retiro, Madrid"
Sercotel Madrid Aeropuerto,868.0,8.5,"Barajas, Madrid"
Eurostars Monte Real,836.0,8.7,"Fuencarral-El Pardo, Madrid"
Hostal Manuela by Gaiarooms,873.0,7.6,"Madrid City Center, Madrid"
Oriente Palace Apartments,,9.0,"Madrid City Center, Madrid"
Quatro Puerta del Sol,,8.5,"Madrid City Center, Madrid"
Pestana CR7 Gran Vía Madrid,,8.4,"Madrid City Center, Madrid"
Sercotel Alcalá 611,909.0,8.5,"San Blas, Madrid"
Eurostars Casa de la Lírica,,8.6,"Madrid City Center, Madrid"
Estudios Arturo Soria by Rent Me,682.0,7.7,"Ciudad Lineal, Madrid"
Be Casa - Valdebebas,682.0,8.8,"Hortaleza, Madrid"
CUATRO CAMINOS,693.0,8.6,"Tetuan, Madrid"
LA LATINA - PLAZA MAYOR - CENTRICAL - MONTHS TOO,754.0,8.1,"Madrid City Center, Madrid"
Regente Hotel,,8.5,"Madrid City Center, Madrid"
Estudio RetiroIbiza I,861.0,7.7,"Retiro, Madrid"
Apartamentos Centro Jardines,,8.3,"Madrid City Center, Madrid"
Veracruz Puerta del Sol,805.0,8.0,"Madrid City Center, Madrid"
CC Opera Suites,891.0,8.5,"Madrid City Center, Madrid"
Beautiful duplex in the center,812.0,,"Madrid City Center, Madrid"
T-Homes - Cuenca,838.0,9.1,"Tetuan, Madrid"
Apartamentos Madrid Connection - Universidad by Oshun Apartments,582.0,7.7,"Tetuan, Madrid"
Encantador estudio Chamartin,691.0,8.8,"Ciudad Lineal, Madrid"
Vincci Soho,,8.7,"Madrid City Center, Madrid"
Hostal PETITE MAMAN,776.0,7.6,"Madrid City Center, Madrid"
Hostal Josefina-Gran Vía,961.0,7.5,"Madrid City Center, Madrid"
Funway Academic Resort,821.0,7.6,"Tetuan, Madrid"
Horoko Apartments by Gaiarooms,841.0,8.1,"Tetuan, Madrid"
NYX Hotel Madrid by Leonardo Hotels,,8.4,"Tetuan, Madrid"
Home Art Apartments Bernabéu,,9.3,"Tetuan, Madrid"
MH Apartments Central Madrid,,8.9,"Madrid City Center, Madrid"
Hostal A Nuestra Senora de La Paloma,,8.4,"Madrid City Center, Madrid"
Eurostars Madrid Tower,,8.8,"Fuencarral-El Pardo, Madrid"
Cozy and central- 1 bedroom 1 bathroom - Chueca,,8.6,"Madrid City Center, Madrid"
Sonder Sofia,961.0,9.0,"Arganzuela, Madrid"
7 Islas Hotel,,8.9,"Madrid City Center, Madrid"
Riu Plaza España,,9.0,"Madrid City Center, Madrid"
AC Hotel Los Vascos by Marriott,,8.7,"Moncloa-Aravaca, Madrid"
Be Mate Gran Vía Suites,,8.6,"Madrid City Center, Madrid"
Hostal Castilla I Atocha,975.0,7.8,"Madrid City Center, Madrid"
JC Rooms Chueca,978.0,8.2,"Madrid City Center, Madrid"
The Bridge Huertas,902.0,7.4,"Madrid City Center, Madrid"
SabiaNatura - boutiqueMadrid,939.0,7.8,"Madrid City Center, Madrid"
H10 Puerta de Alcalá,,8.6,"Salamanca, Madrid"
Hotel Regina,,9.3,"Madrid City Center, Madrid"
Globales Acis y Galatea,892.0,7.9,"Hortaleza, Madrid"
Porcel Ganivet,945.0,8.8,"Madrid City Center, Madrid"
Abalú Design Boutique Hotel Gran Via,,7.9,"Madrid City Center, Madrid"
Hostal Escala Suites,742.0,8.1,"Hortaleza, Madrid"
Central Cozy -1Bedroom 1Bath -Anton Martin,830.0,8.5,"Madrid City Center, Madrid"
H-A San Mateo Suites,763.0,7.7,"Madrid City Center, Madrid"
Dobo Homes - D14,,8.0,"Madrid City Center, Madrid"
Hostal La Rúa-Montera,,8.7,"Madrid City Center, Madrid"
Hostal Victoria III,867.0,8.2,"Madrid City Center, Madrid"
Apartamentos con encanto en La Latina,,7.2,"Madrid City Center, Madrid"
Charming Gran Vía V - Largas Estancias,871.0,7.0,"Madrid City Center, Madrid"
Hostal Arenal Madrid,,8.3,"Madrid City Center, Madrid"
Exe Suites 33,,8.7,"Madrid City Center, Madrid"
Violeta Suite,828.0,8.9,"Latina, Madrid"
NH Madrid Ribera del Manzanares,,8.6,"Arganzuela, Madrid"
Petit Palace Plaza Mayor,,8.3,"Madrid City Center, Madrid"
Salomé,,8.9,"Madrid City Center, Madrid"
Akeah Hotel Gran Vía,,8.7,"Madrid City Center, Madrid"
Tranquilo apartamento Pacífico/Ciudad de Barcelona,554.0,7.0,"Retiro, Madrid"
1881 Madrid Ventas Hotel,,8.9,"Ciudad Lineal, Madrid"
Petit Palace Plaza España,,8.0,"Madrid City Center, Madrid"
Siete Monos,,8.8,"Madrid City Center, Madrid"
BYPILLOW Crosstown,,8.7,"Madrid City Center, Madrid"
Plaza de España Skyline,,9.2,"Moncloa-Aravaca, Madrid"
NH Collection Madrid Abascal,,8.8,"Chamberi, Madrid"
NH Paseo de la Habana,,8.1,"Chamartín, Madrid"
AC Hotel Atocha by Marriott,,8.7,"Arganzuela, Madrid"
Petit Palace Cliper-Gran Vía,,8.2,"Madrid City Center, Madrid"
Leonardo Boutique Hotel Madrid,,8.3,"Chamberi, Madrid"
Apartamentos EconoStay Fuencarral,475.0,6.4,"Madrid City Center, Madrid"
Apartamento con terraza céntrico moderno Nuevo,683.0,8.8,"Tetuan, Madrid"
ICON Wipton,,8.9,"Salamanca, Madrid"
Hotel du Temps Madrid,,8.8,"Madrid City Center, Madrid"
Senator Barajas,769.0,7.9,"Barajas, Madrid"
Hostal Abadia Madrid,999.0,8.6,"Madrid City Center, Madrid"
Eco Via Lusitana,704.0,8.2,"Carabanchel, Madrid"
Encantador ático en el centro de Madrid by beBalmy,749.0,7.2,"Madrid City Center, Madrid"
Collection Plaza de España,,7.2,"Madrid City Center, Madrid"
Pierre & Vacances Apartamentos Edificio Eurobuilding 2,949.0,8.6,"Tetuan, Madrid"
The Westin Madrid Cuzco,,8.8,"Tetuan, Madrid"
Acacias Apartments - City Centre,980.0,8.4,"Arganzuela, Madrid"
AC26c Piso 2 dormitorios salón Chamberí,715.0,10.0,"Chamberi, Madrid"
AngelitoMAD,952.0,7.2,"Moncloa-Aravaca, Madrid"
NH Madrid Principe de Vergara,,8.5,"Salamanca, Madrid"
Far Home Bernabeu,734.0,8.5,"Tetuan, Madrid"
Vincci The Mint,,9.1,"Madrid City Center, Madrid"
Oriente Suites,,8.8,"Madrid City Center, Madrid"
Vincci Vía - 66,,8.7,"Madrid City Center, Madrid"
"voco Madrid Retiro, an IHG Hotel",,8.7,"Retiro, Madrid"
Axel Hotel Madrid - Adults Only,,8.3,"Madrid City Center, Madrid"
Hostal Centro Sol Madrid,966.0,8.8,"Madrid City Center, Madrid"
Soho Boutique Congreso,,8.6,"Madrid City Center, Madrid"
ibis budget Madrid Aeropuerto,502.0,7.7,"San Blas, Madrid"
NH Madrid Zurbano,,8.4,"Chamberi, Madrid"
Bright- 1Bd 1Bth furnished - Sol,,8.3,"Madrid City Center, Madrid"
Charming Circo Price,690.0,7.6,"Madrid City Center, Madrid"
Ola Living Hostal Tetuan,748.0,8.3,"Moncloa-Aravaca, Madrid"
Vincci Capitol,,8.7,"Madrid City Center, Madrid"
Petit Palace Plaza del Carmen,,8.5,"Madrid City Center, Madrid"
Pestana Plaza Mayor Madrid,,9.0,"Madrid City Center, Madrid"
Estudio acogedor y céntrico- 1B - Malasaña,942.0,8.3,"Madrid City Center, Madrid"
Vázquez de Mella Gran Vía,,8.2,"Madrid City Center, Madrid"
Estudio en Plaza de España,890.0,8.6,"Moncloa-Aravaca, Madrid"
JM11B Apartamento Chamberi AC WIFI Fibra,500.0,6.0,"Chamberi, Madrid"
Hostal Castilla II Puerta del Sol,,8.2,"Madrid City Center, Madrid"
Francisco I Boutique,,9.0,"Madrid City Center, Madrid"
Luze Castellana,961.0,8.4,"Tetuan, Madrid"
Eurostars Plaza Mayor,,8.6,"Madrid City Center, Madrid"
Avani Alonso Martinez Madrid hotel -previously NH Alonso Martinez,,8.6,"Chamberi, Madrid"
Modern and cozy-1Bedroom 1Bathroom-Azca,838.0,7.4,"Tetuan, Madrid"
Silken Puerta Madrid,804.0,8.5,"San Blas, Madrid"
Toledo habitaciones,284.0,6.5,"Madrid City Center, Madrid"
Hotel Madrid Río,851.0,7.3,"Usera, Madrid"
JC Rooms Santo Domingo,,7.9,"Madrid City Center, Madrid"
