hotel_name,price_euros,rating,neighborhood
Hotel Roger de Llúria,,8.3,"Eixample, Barcelona"
HCC Taber,681.0,8.6,"Eixample, Barcelona"
HCC Montblanc,719.0,8.7,"Ciutat Vella, Barcelona"
Ciutat Vella,706.0,8.0,"Ciutat Vella, Barcelona"
Hostal Orleans,608.0,8.7,"Ciutat Vella, Barcelona"
Hostal Operaramblas,665.0,8.8,"Ciutat Vella, Barcelona"
Hostal Portugal,536.0,7.9,"Ciutat Vella, Barcelona"
Hotel Continental Palacete,,8.5,"Eixample, Barcelona"
HCC St. Moritz,,8.6,"Eixample, Barcelona"
Hotel Viladomat,952.0,7.6,"Eixample, Barcelona"
Hotel Continental Barcelona,,8.1,"Ciutat Vella, Barcelona"
Suitur apartamento floridablanca barcelona,923.0,9.1,"Eixample, Barcelona"
Aparthotel Augusta,896.0,8.5,"Sarrià-St. Gervasi, Barcelona"
Roma Reial,747.0,7.3,"Ciutat Vella, Barcelona"
Hotel Rialto,,8.5,"Ciutat Vella, Barcelona"
Hotel Raval House,,8.2,"Ciutat Vella, Barcelona"
Hotel Concordia Barcelona,,8.3,"Sants-Montjuïc, Barcelona"
Ronda House,,8.4,"Ciutat Vella, Barcelona"
Hotel Barcelona Center,,8.6,"Eixample, Barcelona"
Aspasios Sagrada Familia Apartments,,9.2,"Eixample, Barcelona"
Moxy Barcelona,,8.1,"Sants-Montjuïc, Barcelona"
Nicebarcelonaapartments,,8.6,"Ciutat Vella, Barcelona"
Tembo Barcelona,,8.8,Barcelona
H10 Raco del Pi,,8.7,"Ciutat Vella, Barcelona"
Sunotel Aston,772.0,7.5,"Eixample, Barcelona"
Ramblas Apartments,,8.7,"Ciutat Vella, Barcelona"
Gaudi Sagrada Familia,,7.6,"Eixample, Barcelona"
Forget Me Not Barcelona,,9.1,"Eixample, Barcelona"
C211 Barcelona Apartments,,8.8,"Sarrià-St. Gervasi, Barcelona"
NH Barcelona Diagonal Center,879.0,8.2,"Sant Martí, Barcelona"
One Shot Aragó,,8.6,"Eixample, Barcelona"
Ohla Barcelona,,9.1,"Ciutat Vella, Barcelona"
Grupotel Gran Via 678,,8.4,"Eixample, Barcelona"
Hotel Paxton Barcelona,,8.8,"Sant Martí, Barcelona"
Axel TWO Barcelona 4 Sup - Adults Only,,8.3,"Eixample, Barcelona"
Sallés Hotel Pere IV,,8.1,"Sant Martí, Barcelona"
Hotel 54 Barceloneta,,8.5,"Ciutat Vella, Barcelona"
Aspasios Arc de Triomf Apartments,,9.2,"Eixample, Barcelona"
Catalonia Diagonal Centro,,8.7,"Eixample, Barcelona"
Ola Living MACBA,,8.2,"Ciutat Vella, Barcelona"
Ohla Eixample,,8.9,"Eixample, Barcelona"
Aparthotel Silver,732.0,8.7,"Gràcia, Barcelona"
"The Hoxton, Poblenou",,8.5,"Sant Martí, Barcelona"
Casa Bella Gracia by Aspasios,949.0,8.4,"Gràcia, Barcelona"
Sixtytwo Hotel,,9.3,"Eixample, Barcelona"
Barcelona House,,8.0,"Ciutat Vella, Barcelona"
Grupotel Gravina,,8.4,"Ciutat Vella, Barcelona"
Fira Apartments by Gaiarooms,,8.1,"Sants-Montjuïc, Barcelona"
Hotel Actual,,8.7,"Eixample, Barcelona"
H10 Marina Barcelona,,8.3,"Sant Martí, Barcelona"
Aspasios City Oasis Apartments,,8.8,"Eixample, Barcelona"
Hesperia Barcelona Barri Gòtic,,8.7,"Ciutat Vella, Barcelona"
Acta Atrium Palace,,8.2,"Eixample, Barcelona"
Residencia Universitaria Campus del Mar,801.0,7.9,"Ciutat Vella, Barcelona"
LetsGo Diagonal Avenue Apartment,,8.2,"Sarrià-St. Gervasi, Barcelona"
Rosselló Apartment,,9.2,"Sant Martí, Barcelona"
Barcelonaforrent The Central Place,,8.2,"Eixample, Barcelona"
Hostalin Barcelona Passeig de Gracia,753.0,7.4,"Eixample, Barcelona"
Catalonia Barcelona Plaza,,8.7,"Sants-Montjuïc, Barcelona"
Hostal Girona,820.0,8.8,"Eixample, Barcelona"
Catalonia Passeig de Gràcia 4* Sup,,9.1,"Eixample, Barcelona"
Casa Pince,,9.0,"Ciutat Vella, Barcelona"
Barcelonaforrent Urban Town Suites,,7.7,"Sarrià-St. Gervasi, Barcelona"
Catalonia Eixample 1864,,8.6,"Eixample, Barcelona"
Casp 74 Apartments,,9.0,"Eixample, Barcelona"
Hotel Villa Emilia,,8.9,"Eixample, Barcelona"
HCC Regente,830.0,8.5,"Eixample, Barcelona"
Zenit Barcelona,,8.2,"Sarrià-St. Gervasi, Barcelona"
Leonardo Hotel Barcelona Gran Via,,8.6,"Eixample, Barcelona"
Travelodge Barcelona Poblenou,753.0,7.3,"Sant Martí, Barcelona"
Catalonia Portal de l'Angel,,8.7,"Ciutat Vella, Barcelona"
Hotel Casa Fuster G.L Monumento,,9.0,"Gràcia, Barcelona"
Unite Hostel Barcelona,,8.0,"Sant Martí, Barcelona"
Sunotel Central,,8.0,"Eixample, Barcelona"
Catalonia Barcelona 505,,8.5,"Sarrià-St. Gervasi, Barcelona"
Occidental Diagonal 414,,8.7,"Eixample, Barcelona"
Ramblas Hotel,895.0,7.3,"Ciutat Vella, Barcelona"
Catalonia Sagrada Familia,,8.4,"Sant Martí, Barcelona"
Catalonia Plaza Catalunya,,8.6,"Eixample, Barcelona"
Catalonia Albeniz,,8.4,"Sant Martí, Barcelona"
Hotel Casa Teva Barcelona,,8.8,"Ciutat Vella, Barcelona"
AC Hotel Diagonal L'Illa by Marriott,,8.7,"Les Corts, Barcelona"
Acta BCN 40,922.0,8.4,"Ciutat Vella, Barcelona"
La França Travellers Adults Only,896.0,8.3,"Sants-Montjuïc, Barcelona"
Grums Hotel & Spa,,8.4,"Sants-Montjuïc, Barcelona"
Moreryadom,,9.3,"Eixample, Barcelona"
Charmsuites Paralel,,7.7,"Sants-Montjuïc, Barcelona"
Catalonia Square 4* Sup,,9.0,"Eixample, Barcelona"
H10 Casa Mimosa 4* Sup,,9.3,"Eixample, Barcelona"
