hotel_name,price_euros,rating,neighborhood
Ciutat Vella,650.0,8.0,"Ciutat Vella, Barcelona"
HCC Taber,671.0,8.6,"Eixample, Barcelona"
limehome Barcelona Rector Triadó,738.0,8.9,"Sants-Montjuïc, Barcelona"
One Shot Aragó,811.0,8.6,"Eixample, Barcelona"
Occidental Barcelona 1929,842.0,8.8,"Sants-Montjuïc, Barcelona"
Hotel Concordia Barcelona,718.0,8.3,"Sants-Montjuïc, Barcelona"
Hotel Astoria,779.0,8.4,"Eixample, Barcelona"
Hostal Orleans,605.0,8.7,"Ciutat Vella, Barcelona"
Ronda House,705.0,8.4,"Ciutat Vella, Barcelona"
Hotel Raval House,769.0,8.2,"Ciutat Vella, Barcelona"
BCN Urbaness Hotels Bonavista,632.0,7.8,"Gràcia, Barcelona"
Bcn-rentals apartments in the Old town,670.0,8.3,"Ciutat Vella, Barcelona"
Moxy Barcelona,880.0,8.1,"Sants-Montjuïc, Barcelona"
Roma Reial,557.0,7.3,"Ciutat Vella, Barcelona"
Leonardo Hotel Barcelona Gran Via,728.0,8.6,"Eixample, Barcelona"
Hotel Continental Palacete,1232.0,8.5,"Eixample, Barcelona"
Forget Me Not Barcelona,976.0,9.1,"Eixample, Barcelona"
Mihlton Barcelona Boutique B&B,695.0,8.7,"Eixample, Barcelona"
Sallés Hotel Pere IV,918.0,8.1,"Sant Martí, Barcelona"
Barcelona House,705.0,8.0,"Ciutat Vella, Barcelona"
Hesperia Barcelona Barri Gòtic,936.0,8.7,"Ciutat Vella, Barcelona"
Catalonia Diagonal Centro,1068.0,8.7,"Eixample, Barcelona"
Hotel SERHS Del Port,696.0,8.4,"Ciutat Vella, Barcelona"
HCC Montblanc,671.0,8.7,"Ciutat Vella, Barcelona"
Hostal Operaramblas,611.0,8.8,"Ciutat Vella, Barcelona"
Hotel Barcelona Center,998.0,8.6,"Eixample, Barcelona"
Casual Colours Barcelona,577.0,8.3,"Les Corts, Barcelona"
Hotel Ginebra,795.0,8.5,"Eixample, Barcelona"
Hotel Viladomat,937.0,7.6,"Eixample, Barcelona"
Grums Hotel & Spa,790.0,8.4,"Sants-Montjuïc, Barcelona"
Zenit Barcelona,726.0,8.2,"Sarrià-St. Gervasi, Barcelona"
BCN Urbaness Hotels Del Comte,746.0,7.6,"Eixample, Barcelona"
Room Mate Pau,1062.0,9.2,"Eixample, Barcelona"
H10 Urquinaona Plaza,1048.0,8.7,"Eixample, Barcelona"
NH Barcelona Diagonal Center,691.0,8.2,"Sant Martí, Barcelona"
Negresco Princess 4* Sup,849.0,8.3,"Eixample, Barcelona"
Catalonia Sagrada Familia,822.0,8.4,"Sant Martí, Barcelona"
Silken Sant Gervasi,636.0,8.6,"Sarrià-St. Gervasi, Barcelona"
Hotel Derby,749.0,8.0,"Les Corts, Barcelona"
ibis Styles Barcelona City Bogatell,703.0,8.4,"Sant Martí, Barcelona"
SERHS Carlit Boutique Hotel,745.0,8.5,"Eixample, Barcelona"
Aparthotel Silver,738.0,8.7,"Gràcia, Barcelona"
Catalonia Albeniz,857.0,8.4,"Sant Martí, Barcelona"
Catalonia Roma,927.0,8.4,"Eixample, Barcelona"
Hotel Sant Agustí,894.0,8.0,"Ciutat Vella, Barcelona"
H10 Universitat,955.0,9.1,"Eixample, Barcelona"
Catalonia Barcelona 505,968.0,8.5,"Sarrià-St. Gervasi, Barcelona"
Acta Antibes,698.0,8.5,"Eixample, Barcelona"
Inside Barcelona Apartments Salva,884.0,8.5,"Sants-Montjuïc, Barcelona"
Hotel Casa Teva Barcelona,869.0,8.8,"Ciutat Vella, Barcelona"
Hotel 1898,1708.0,8.9,"Ciutat Vella, Barcelona"
Leonardo Hotel Barcelona Las Ramblas,786.0,8.1,"Ciutat Vella, Barcelona"
Inside Barcelona Apartments Sants,756.0,8.6,"Sants-Montjuïc, Barcelona"
Citadines Ramblas Barcelona,975.0,8.6,"Ciutat Vella, Barcelona"
Occidental Diagonal 414,862.0,8.7,"Eixample, Barcelona"
Hostal Portugal,536.0,7.9,"Ciutat Vella, Barcelona"
Catalonia Eixample 1864,1118.0,8.6,"Eixample, Barcelona"
Catalonia Portal de l'Angel,1112.0,8.8,"Ciutat Vella, Barcelona"
Aspasios Arc de Triomf Apartments,1121.0,9.2,"Eixample, Barcelona"
Leonardo Boutique Hotel Barcelona Sagrada Familia,719.0,8.7,"Sant Martí, Barcelona"
Hotel 54 Barceloneta,917.0,8.5,"Ciutat Vella, Barcelona"
Gran Hotel Havana 4Sup by Escampa Hotels,1128.0,8.6,"Eixample, Barcelona"
Hotel Continental Barcelona,1232.0,8.1,"Ciutat Vella, Barcelona"
Hotel Rialto,985.0,8.5,"Ciutat Vella, Barcelona"
Catalonia La Boquería,1076.0,8.3,"Ciutat Vella, Barcelona"
Aparthotel Bcn Montjuic,800.0,8.4,"Sants-Montjuïc, Barcelona"
08028 Apartments,715.0,8.8,"Les Corts, Barcelona"
Abba Garden,612.0,8.4,Barcelona
Catalonia Square 4* Sup,1368.0,9.0,"Eixample, Barcelona"
Catalonia Passeig de Gràcia 4* Sup,1458.0,9.1,"Eixample, Barcelona"
Hotel Best Auto Hogar,746.0,7.6,"Ciutat Vella, Barcelona"
The Moods Oasis,823.0,8.6,"Sarrià-St. Gervasi, Barcelona"
Mesón Castilla Atiram Hotels,973.0,8.2,"Ciutat Vella, Barcelona"
NH Barcelona Stadium,713.0,8.3,"Les Corts, Barcelona"
Hostal Boutique Khronos,746.0,8.6,"Eixample, Barcelona"
Hotel Jazz,1408.0,8.8,"Eixample, Barcelona"
Acta Atrium Palace,1012.0,8.2,"Eixample, Barcelona"
Catalonia Avinyo,1007.0,8.6,"Ciutat Vella, Barcelona"
Aparthotel Augusta,896.0,8.5,"Sarrià-St. Gervasi, Barcelona"
Ramblas Apartments,1157.0,8.7,"Ciutat Vella, Barcelona"
B&B Boutique Ca La Maria,901.0,9.0,"Eixample, Barcelona"
"Hotel Balmes, a member of Preferred Hotels & Resorts",875.0,8.4,"Eixample, Barcelona"
Catalonia Port,1123.0,8.8,"Ciutat Vella, Barcelona"
Sercotel Caspe,858.0,8.4,"Eixample, Barcelona"
Hotel Santa Marta,769.0,8.6,"Ciutat Vella, Barcelona"
Catalonia Born,1138.0,8.7,"Ciutat Vella, Barcelona"
H10 Marina Barcelona,877.0,8.3,"Sant Martí, Barcelona"
"The Hoxton, Poblenou",1508.0,8.5,"Sant Martí, Barcelona"
Hotel Pulitzer Barcelona,1269.0,8.9,"Eixample, Barcelona"
Catalonia Plaza Catalunya,1338.0,8.6,"Eixample, Barcelona"
Catalonia Gracia,1068.0,8.5,"Eixample, Barcelona"
Ohla Eixample,2339.0,8.9,"Eixample, Barcelona"
Catalonia Barcelona Plaza,1228.0,8.7,"Sants-Montjuïc, Barcelona"
Axel TWO Barcelona 4 Sup - Adults Only,1102.0,8.3,"Eixample, Barcelona"
Aspasios Paseo de Gracia Apartments,1087.0,8.6,"Eixample, Barcelona"
Eurohotel Diagonal Port,709.0,8.1,"Sant Martí, Barcelona"
Leonardo Royal Hotel Barcelona Fira,738.0,8.8,"Sants-Montjuïc, Barcelona"
Casp 74 Apartments,1349.0,9.0,"Eixample, Barcelona"
B Hotel,945.0,8.6,"Eixample, Barcelona"
Hotel Barcelona Catedral,1168.0,8.5,"Ciutat Vella, Barcelona"
Zenit Borrell,1018.0,7.8,"Eixample, Barcelona"
Catalonia Ramblas 4* Sup,1348.0,8.5,"Ciutat Vella, Barcelona"
Cram Hotel,1106.0,8.4,"Eixample, Barcelona"
Tembo Barcelona,2328.0,8.8,Barcelona
"Radisson Blu 1882 Hotel, Barcelona Sagrada Familia",1172.0,8.9,"Gràcia, Barcelona"
Weflating Suites Sant Antoni Market,1072.0,8.6,"Eixample, Barcelona"
Mercer House Bòria BCN,1688.0,8.1,"Ciutat Vella, Barcelona"
Oriente Atiram,991.0,8.3,"Ciutat Vella, Barcelona"
The Social Hub Barcelona Poblenou,822.0,8.8,"Sant Martí, Barcelona"
Residencia Universitaria Campus del Mar,830.0,7.9,"Ciutat Vella, Barcelona"
H10 Casa Mimosa 4* Sup,1419.0,9.3,"Eixample, Barcelona"
Hotel Turin Barcelona,960.0,8.3,"Ciutat Vella, Barcelona"
Catalonia Gran Via BCN,1118.0,8.8,"Eixample, Barcelona"
Paral·lel,855.0,8.3,"Sants-Montjuïc, Barcelona"
Ramblas Hotel,805.0,7.3,"Ciutat Vella, Barcelona"
Gaudi Sagrada Familia,1333.0,7.6,"Eixample, Barcelona"
Hotel Acta Laumon,685.0,8.2,"Sant Andreu, Barcelona"
Casa Pince,1130.0,9.0,"Ciutat Vella, Barcelona"
Apartment Sagrera,1185.0,9.3,"Sant Andreu, Barcelona"
AC Hotel Diagonal L'Illa by Marriott,1299.0,8.7,"Les Corts, Barcelona"
Hotel Vilamarí,869.0,8.1,"Eixample, Barcelona"
H10 Raco del Pi,1109.0,8.7,"Ciutat Vella, Barcelona"
Hotel Inglés,634.0,7.6,"Ciutat Vella, Barcelona"
C211 Barcelona Apartments,1295.0,8.8,"Sarrià-St. Gervasi, Barcelona"
Ohla Barcelona,2619.0,9.1,"Ciutat Vella, Barcelona"
Inside Barcelona Apartments Mercat,956.0,9.0,"Ciutat Vella, Barcelona"
Silken Ramblas,915.0,8.1,"Ciutat Vella, Barcelona"
Hotel del Mar,985.0,8.4,"Ciutat Vella, Barcelona"
Praktik Bakery,930.0,8.6,"Eixample, Barcelona"
"Hotel Indigo Barcelona Plaza Espana, an IHG Hotel",1204.0,8.8,"Sants-Montjuïc, Barcelona"
Aspasios Sagrada Familia Apartments,1195.0,9.2,"Eixample, Barcelona"
Barceló Sants,943.0,8.7,"Sants-Montjuïc, Barcelona"
NH Sants Barcelona,878.0,8.6,"Les Corts, Barcelona"
Hotel Lyon,635.0,7.2,"Ciutat Vella, Barcelona"
Barcelona Hotel Colonial,1205.0,8.4,"Ciutat Vella, Barcelona"
Inside Barcelona Apartments Esparteria,852.0,8.7,"Ciutat Vella, Barcelona"
Inside Barcelona Apartments Princep,884.0,8.7,"Sants-Montjuïc, Barcelona"
Praktik Rambla,965.0,8.5,"Eixample, Barcelona"
Catalonia Magdalenes,1458.0,9.3,"Ciutat Vella, Barcelona"
Hotel Suizo,952.0,8.6,"Ciutat Vella, Barcelona"
NH Barcelona Entenza,828.0,8.4,"Les Corts, Barcelona"
Suitur apartamento floridablanca barcelona,923.0,9.1,"Eixample, Barcelona"
Arc La Rambla,846.0,8.4,"Ciutat Vella, Barcelona"
Park Hotel,959.0,8.4,"Ciutat Vella, Barcelona"
Catalonia Rigoletto,1068.0,8.5,"Les Corts, Barcelona"
Hotel Granvia,1191.0,8.9,"Eixample, Barcelona"
The Corner Hotel,1103.0,8.8,"Eixample, Barcelona"
LetsGo Diagonal Avenue Apartment,1382.0,8.2,"Sarrià-St. Gervasi, Barcelona"
Acta Voraport,1044.0,8.8,"Sant Martí, Barcelona"
limehome Barcelona Carrer de Fontcoberta - Digital Access,540.0,8.2,"Sarrià-St. Gervasi, Barcelona"
Hotel Villa Emilia,1339.0,8.9,"Eixample, Barcelona"
Ola Living Calabria,1055.0,8.2,"Eixample, Barcelona"
Sercotel Amister Art Hotel Barcelona,870.0,8.2,"Eixample, Barcelona"
BCNGOTIC 31,1084.0,9.0,"Ciutat Vella, Barcelona"
Catalonia Atenas,1008.0,8.3,"Sant Martí, Barcelona"
Acta BCN 40,774.0,8.4,"Ciutat Vella, Barcelona"
Praktik Garden,860.0,8.2,"Eixample, Barcelona"
Unite Hostel Barcelona,926.0,8.0,"Sant Martí, Barcelona"
Casa Elliot by Bondia Hotel Group,984.0,8.8,"Eixample, Barcelona"
DO Plaça Reial powered by Sonder,837.0,8.2,"Ciutat Vella, Barcelona"
Ibis Barcelona Plaza Glòries 22@,721.0,8.3,"Sant Martí, Barcelona"
Cosmo Apartments Marina – Auditori,870.0,8.1,"Eixample, Barcelona"
Apart-Suites Hostemplo,1076.0,8.9,"Eixample, Barcelona"
Sixtytwo Hotel,2660.0,9.3,"Eixample, Barcelona"
Four Points by Sheraton Barcelona Airport,886.0,8.7,Barcelona
Cosmo Apartments Passeig de Gràcia,1048.0,8.0,"Eixample, Barcelona"
Eurostars Grand Marina Hotel GL,1362.0,8.3,"Ciutat Vella, Barcelona"
ApartEasy - Gracia Apartments,1013.0,7.1,"Gràcia, Barcelona"
Weflating Boutique Hostel,676.0,8.9,"Eixample, Barcelona"
Yomo Hostal BCN Port,572.0,8.0,"Sants-Montjuïc, Barcelona"
Hotel Oasis,825.0,8.5,"Ciutat Vella, Barcelona"
Hotel Casa Fuster G.L Monumento,1562.0,9.0,"Gràcia, Barcelona"
H10 Casanova,1041.0,8.8,"Eixample, Barcelona"
Hotel Arconte,1030.0,7.6,"Eixample, Barcelona"
NH Collection Barcelona Constanza,1010.0,8.6,"Les Corts, Barcelona"
