hotel_name,price_euros,rating,neighborhood
Hotel Roger de Llúria,,8.3,"Eixample, Barcelona"
My Address in Plaza Real,,7.9,"Ciutat Vella, Barcelona"
Lempika,,9.3,"Eixample, Barcelona"
Hotel Alimara,,8.4,"Horta-Guinardó, Barcelona"
Four Points by Sheraton Barcelona Airport,,8.7,Barcelona
Pensión Villanueva,948.0,7.2,"Ciutat Vella, Barcelona"
Travelodge Barcelona Poblenou,,7.3,"Sant Martí, Barcelona"
Tembo Barcelona,,8.8,Barcelona
AC Hotel Barcelona Fórum by Marriott,,8.1,"Sant Martí, Barcelona"
Axel TWO Barcelona 4 Sup - Adults Only,,8.3,"Eixample, Barcelona"
Hotel Paxton Barcelona,,8.8,"Sant Martí, Barcelona"
Ohla Barcelona,,9.1,"Ciutat Vella, Barcelona"
Hotel Via Augusta,,8.4,"Sarrià-St. Gervasi, Barcelona"
Sixtytwo Hotel,,9.3,"Eixample, Barcelona"
Barcelonaforrent The Central Place,,8.2,"Eixample, Barcelona"
ibis Styles Barcelona City Bogatell,,8.4,"Sant Martí, Barcelona"
Hotel Viladomat,,7.6,"Eixample, Barcelona"
Barcelonaforrent Urban Town Suites,,7.7,"Sarrià-St. Gervasi, Barcelona"
Apartment Eixample Dret Valencia - Cartagena by Interhome,,9.0,"Eixample, Barcelona"
SLS Barcelona,,,"Forum Beach , Barcelona"
htop BCN City #htopEnjoy,,6.3,"Horta-Guinardó, Barcelona"
Hotel & Spa Villa Olimpica Suites,,8.0,"Sant Martí, Barcelona"
You Stylish El Born Apartments,,8.4,"Eixample, Barcelona"
"Labtwentytwo Barcelona, a Tribute Portfolio Hotel",,8.4,"Sant Martí, Barcelona"
Blue Barcelona,,8.1,"Sarrià-St. Gervasi, Barcelona"
Hotel Sant Agustí,,8.0,"Ciutat Vella, Barcelona"
Mihlton Barcelona Boutique B&B,,8.7,"Eixample, Barcelona"
Hesperia Barcelona Barri Gòtic,,8.7,"Ciutat Vella, Barcelona"
"Casa Consell Gran Via, Guest House",,8.6,"Eixample, Barcelona"
Capri by Fraser Barcelona,,8.3,"Sant Martí, Barcelona"
08028 Apartments,,8.8,"Les Corts, Barcelona"
Casa Bella Gracia by Aspasios,,8.4,"Gràcia, Barcelona"
Royal Ramblas,,8.3,"Ciutat Vella, Barcelona"
Ciutat Vella,,8.0,"Ciutat Vella, Barcelona"
ApartEasy - Gracia Apartments,,7.1,"Gràcia, Barcelona"
Hostal BESTPRICE Barcelona Stadium,810.0,8.3,"Les Corts, Barcelona"
Hotel America Barcelona,,8.7,"Eixample, Barcelona"
Yeah Barcelona Hostel,,8.9,"Eixample, Barcelona"
Catalonia Barcelona 505,,8.5,"Sarrià-St. Gervasi, Barcelona"
BCN Urbaness Hotels Del Comte,,7.6,"Eixample, Barcelona"
Catalonia Albeniz,,8.4,"Sant Martí, Barcelona"
Hostal Central Barcelona,,8.4,"Eixample, Barcelona"
Hotel Gótico,,8.6,"Ciutat Vella, Barcelona"
Serennia Cest Apartamentos Arc de Triomf,,8.6,"Eixample, Barcelona"
Zenit Barcelona,,8.2,"Sarrià-St. Gervasi, Barcelona"
Sant Antoni Market,,8.7,"Eixample, Barcelona"
Yomo Hostal BCN Port,,8.0,"Sants-Montjuïc, Barcelona"
Free Hostels Barcelona,,8.0,"Eixample, Barcelona"
Hostal Lleida,,8.2,"Eixample, Barcelona"
Inside Barcelona Apartments Sants,,8.6,"Sants-Montjuïc, Barcelona"
MH Apartments Gracia,,8.4,"Gràcia, Barcelona"
Hotel BESTPRICE Gracia,,8.5,"Gràcia, Barcelona"
BARCELONA GOTIC Guesthouse,839.0,7.7,"Ciutat Vella, Barcelona"
Hotel Rialto,,8.5,"Ciutat Vella, Barcelona"
Hotel 54 Barceloneta,,8.5,"Ciutat Vella, Barcelona"
Mercer House Bòria BCN,,8.1,"Ciutat Vella, Barcelona"
Gran Hotel Havana 4Sup by Escampa Hotels,,8.6,"Eixample, Barcelona"
"The Hoxton, Poblenou",,8.5,"Sant Martí, Barcelona"
Apartamentos DV,,8.6,"Sants-Montjuïc, Barcelona"
The Social Hub Barcelona Poblenou,,8.8,"Sant Martí, Barcelona"
Residència Erasmus Gracia,,8.2,"Gràcia, Barcelona"
TSA Gran Via,,8.2,"Eixample, Barcelona"
Catalonia Sagrada Familia,,8.4,"Sant Martí, Barcelona"
Silken Sant Gervasi,,8.6,"Sarrià-St. Gervasi, Barcelona"
Hotel California,,8.1,"Ciutat Vella, Barcelona"
Ilunion Auditori,,8.3,"Eixample, Barcelona"
Charmsuites Nou Rambla,,7.5,"Sants-Montjuïc, Barcelona"
Hotel del Mar,,8.4,"Ciutat Vella, Barcelona"
Serennia Apartamentos Ramblas - Plaça Catalunya,,8.4,"Eixample, Barcelona"
Catalonia La Boquería,,8.3,"Ciutat Vella, Barcelona"
Barcelona Apartment Villarroel,,7.9,"Eixample, Barcelona"
Hotel Astoria,,8.4,"Eixample, Barcelona"
Flateli 430 BCN,,8.0,"Eixample, Barcelona"
Forget Me Not Barcelona,,9.1,"Eixample, Barcelona"
You Stylish City Center Apartments,,8.4,"Eixample, Barcelona"
TSA La Rosa,,8.1,"Gràcia, Barcelona"
Acacia Suite,,8.0,"Eixample, Barcelona"
Sansi Pedralbes,,9.7,"Les Corts, Barcelona"
Hotel Nuevo Triunfo,,7.8,"Sants-Montjuïc, Barcelona"
Petit Palace Boqueria Garden,,8.1,"Ciutat Vella, Barcelona"
ME Barcelona,,9.1,"Eixample, Barcelona"
ApartEasy - Central Gracia Apartments,,6.9,"Gràcia, Barcelona"
Cozy Apartment Les Corts,,9.6,"Les Corts, Barcelona"
TSA La Rambla,,9.1,"Ciutat Vella, Barcelona"
Hostal Las Flores Ramblas,,8.3,"Ciutat Vella, Barcelona"
Cosmo Apartments Rambla Catalunya,,8.4,"Eixample, Barcelona"
Fira Apartments by Gaiarooms,,8.1,"Sants-Montjuïc, Barcelona"
Ramblas Apartments,,8.7,"Ciutat Vella, Barcelona"
Sixties Ramblas,,8.4,"Ciutat Vella, Barcelona"
Suite Home Sagrada Familia,,8.6,"Eixample, Barcelona"
Ilunion Almirante,,7.6,"Ciutat Vella, Barcelona"
Castro Exclusive Residences Sant Pau,,7.3,"Horta-Guinardó, Barcelona"
Casa Pince,,9.0,"Ciutat Vella, Barcelona"
AMISTAT City Hostel Barcelona,,8.5,"Sant Andreu, Barcelona"
Sunotel Junior,,7.2,"Eixample, Barcelona"
MH Apartments Suites,,8.4,"Eixample, Barcelona"
Apart-Suites Hostemplo,,8.9,"Eixample, Barcelona"
Lamaro Hotel,,9.0,"Ciutat Vella, Barcelona"
Axel Hotel Barcelona - Adults Only,,8.1,"Eixample, Barcelona"
Senator Barcelona Apartments,,7.5,"Sarrià-St. Gervasi, Barcelona"
ApartsNouBcn Equador Les Corts,,9.5,"Les Corts, Barcelona"
Mesón Castilla Atiram Hotels,,8.2,"Ciutat Vella, Barcelona"
Ilunion Bel-Art,,8.4,"Horta-Guinardó, Barcelona"
You Stylish Beach Apartments,,7.7,"Sant Martí, Barcelona"
NH Barcelona Diagonal Center,,8.2,"Sant Martí, Barcelona"
Hotel BESTPRICE Diagonal,,8.4,"Sant Martí, Barcelona"
Apartments Sixtyfour,,9.4,"Eixample, Barcelona"
Aspasios Arc de Triomf Apartments,,9.2,"Eixample, Barcelona"
Vincci Bit,,8.5,"Sant Martí, Barcelona"
Barcelona Apartment Republica,,7.4,"Sant Martí, Barcelona"
Barcelona Apartment Milà,,8.1,"Gràcia, Barcelona"
Vincci Maritimo,,8.4,"Sant Martí, Barcelona"
Aparthotel Allada 3*,,7.9,"Ciutat Vella, Barcelona"
Hostal Balkonis,,7.3,"Eixample, Barcelona"
Hostal Barcelona,928.0,7.2,"Sants-Montjuïc, Barcelona"
Barcelona Apartment Aramunt,,7.2,"Eixample, Barcelona"
Barcelona Apartment Gran de Gràcia,,8.0,"Gràcia, Barcelona"
Catalonia Roma,,8.4,"Eixample, Barcelona"
Ramblas Hotel,,7.3,"Ciutat Vella, Barcelona"
Apartments Barcelona & Home Deco Eixample,,9.2,"Eixample, Barcelona"
DreamKeys Barcelona City,,7.9,"Sarrià-St. Gervasi, Barcelona"
Aparthotel Bcn Montjuic,,8.4,"Sants-Montjuïc, Barcelona"
Barcelona Apartment Val,,8.5,"Eixample, Barcelona"
Hostel Friends Barcelona,990.0,7.3,"Eixample, Barcelona"
Som Nit Born,,8.3,"Ciutat Vella, Barcelona"
Stay Barcelona Gran Via,,6.3,"Eixample, Barcelona"
Barcelona Beach Breeze,,9.1,"Sant Martí, Barcelona"
Amister Apartments,,8.8,"Eixample, Barcelona"
Casual Colours Barcelona,,8.3,"Les Corts, Barcelona"
Vincci Mae,,8.5,"Sarrià-St. Gervasi, Barcelona"
Hotel Boutique Mirlo Barcelona,,9.4,"Sarrià-St. Gervasi, Barcelona"
Hotel Best Front Maritim,,7.5,"Sant Martí, Barcelona"
45 Times Barcelona Hotel,,8.5,"Eixample, Barcelona"
Monument Hotel,,9.1,"Eixample, Barcelona"
Ciudad Condal Hostal - Paseo de Gracia,932.0,7.7,"Eixample, Barcelona"
AG Apartments,,8.6,"Sants-Montjuïc, Barcelona"
Vincci Gala,,8.6,"Eixample, Barcelona"
Gracia Apartment,,10.0,"Sarrià-St. Gervasi, Barcelona"
Ola Living MACBA,,8.2,"Ciutat Vella, Barcelona"
SERHS Carlit Boutique Hotel,,8.5,"Eixample, Barcelona"
Minutes to the beach and near Convention Centre !,,8.8,"Sant Martí, Barcelona"
Oriente Atiram,,8.3,"Ciutat Vella, Barcelona"
BUHO Boutique Rooms,,8.3,"Eixample, Barcelona"
Occidental Barcelona 1929,,8.8,"Sants-Montjuïc, Barcelona"
Aparteasy - Deluxe Family Apartments with Pool,,7.0,"Eixample, Barcelona"
Tendency Apartments 6,,8.0,"Eixample, Barcelona"
Hotel Casa Bonay,,9.0,"Eixample, Barcelona"
Catalonia Diagonal Centro,,8.7,"Eixample, Barcelona"
Tendency Apartments 7,,7.6,"Eixample, Barcelona"
Apartment Eixample Dret Sagrada Familia by Interhome,,7.2,"Eixample, Barcelona"
Catalonia Gracia,,8.5,"Eixample, Barcelona"
1208 - EXCLUSIVE DESIGN APARTMENT,,8.0,"Eixample, Barcelona"
Inside Barcelona Apartments Esparteria,,8.7,"Ciutat Vella, Barcelona"
Central Apartment,,8.8,"Ciutat Vella, Barcelona"
"Las Ramblas, comfort in BCN for 8 persons",,7.8,"Ciutat Vella, Barcelona"
Villa Modernista,,9.6,"Horta-Guinardó, Barcelona"
La França Travellers Adults Only,,8.3,"Sants-Montjuïc, Barcelona"
"Cotton House Hotel, Autograph Collection",,8.3,"Eixample, Barcelona"
Tendency Apartments 5,,7.9,"Eixample, Barcelona"
Occidental Atenea Mar - Adults Only,,8.2,"Sant Martí, Barcelona"
Barcelonaforrent Tucson Suites,,7.5,"Eixample, Barcelona"
Central Suites Barcelona,,8.8,"Eixample, Barcelona"
Hostal Operaramblas,,8.8,"Ciutat Vella, Barcelona"
Barcelonaforrent The Claris Suites,,6.5,"Eixample, Barcelona"
Barcelonaforrent Vila Olimpica Pool Suites,,8.4,"Sant Martí, Barcelona"
Catalonia Born,,8.7,"Ciutat Vella, Barcelona"
Aparthotel Atenea Calabria,,8.1,"Eixample, Barcelona"
Hilton Diagonal Mar Barcelona,,8.0,"Sant Martí, Barcelona"
Hotel Ronda Lesseps,,8.6,"Gràcia, Barcelona"
Barcelonaforrent Alessandra Central Ramblas Apartment,,9.1,"Ciutat Vella, Barcelona"
Hotel Vilamarí,,8.1,"Eixample, Barcelona"
Catalonia Atenas,,8.3,"Sant Martí, Barcelona"
NH Barcelona Les Corts,,8.4,"Les Corts, Barcelona"
Penthouse Duplex with Epic Views,,9.8,"Sant Martí, Barcelona"
Tendency Apartments 9,,8.4,"Eixample, Barcelona"
BizFlats Eixample Apartments,,6.0,"Eixample, Barcelona"
Àmfores Boutique Guest House,,8.2,"Ciutat Vella, Barcelona"
Aspasios Paseo de Gracia Apartments,,8.6,"Eixample, Barcelona"
BcnStop Parc Güell,,8.5,"Gràcia, Barcelona"
Hotel Barcelona Center,,8.6,"Eixample, Barcelona"
360 Hostel Borne,,8.4,"Eixample, Barcelona"
Hotel Suizo,,8.6,"Ciutat Vella, Barcelona"
Hotel Casa Teva Barcelona,,8.8,"Ciutat Vella, Barcelona"
Apartments Sata Sagrada Familia Area,,8.6,"Gràcia, Barcelona"
Hotel Market,,7.6,"Eixample, Barcelona"
Som Nit Triomf,,7.7,"Eixample, Barcelona"
Ola Living Portaferrissa,,8.4,"Ciutat Vella, Barcelona"
Atenea Rekord Suites,,8.5,"Sarrià-St. Gervasi, Barcelona"
Dalia Ramblas,,8.0,"Ciutat Vella, Barcelona"
B-Garden BCN,,9.1,"Eixample, Barcelona"
C211 Barcelona Apartments,,8.8,"Sarrià-St. Gervasi, Barcelona"
Hotel Derby,,8.0,"Les Corts, Barcelona"
Exe Mitre,,8.3,"Sarrià-St. Gervasi, Barcelona"
Ola Living Hostal Diagonal,,7.0,"Sarrià-St. Gervasi, Barcelona"
H Regas Adults Only,,7.3,"Sarrià-St. Gervasi, Barcelona"
NH Barcelona Stadium,,8.3,"Les Corts, Barcelona"
Inside Barcelona Apartments Princep,,8.7,"Sants-Montjuïc, Barcelona"
Ola Living Vidreria,,7.4,"Ciutat Vella, Barcelona"
NH Collection Barcelona Constanza,,8.6,"Les Corts, Barcelona"
"Grand Hotel Central, Small Luxury Hotels",,8.8,"Ciutat Vella, Barcelona"
Ibis Barcelona Meridiana,,8.1,"Nou Barris, Barcelona"
Catalonia Rigoletto,,8.5,"Les Corts, Barcelona"
Decô Apartments Barcelona-Born St.,,8.8,"Ciutat Vella, Barcelona"
Primavera Hostel,,9.1,"Eixample, Barcelona"
Hotel Monegal,,7.4,"Ciutat Vella, Barcelona"
Acevi Villarroel,,8.0,"Eixample, Barcelona"
Generator Barcelona,,7.7,"Gràcia, Barcelona"
Pestana Arena Barcelona,,8.5,"Sants-Montjuïc, Barcelona"
Aspasios Gracia Apartments,,8.6,"Gràcia, Barcelona"
Upper Diagonal,,8.8,"Sarrià-St. Gervasi, Barcelona"
Hotel Cortes Rambla,,8.1,"Ciutat Vella, Barcelona"
Barceló Sants,,8.7,"Sants-Montjuïc, Barcelona"
AC Hotel Sants by Marriott,,8.3,"Sants-Montjuïc, Barcelona"
Suite Miro Eixample Barcelona,,8.8,"Eixample, Barcelona"
Eurostars Monumental,,8.5,"Eixample, Barcelona"
Hostal Girona,,8.8,"Eixample, Barcelona"
Hotel Ciutadella Barcelona,,8.7,"Ciutat Vella, Barcelona"
Allegro Barcelona,,8.7,"Eixample, Barcelona"
Catalonia Eixample 1864,,8.6,"Eixample, Barcelona"
BBarcelona Gaudí Flats,,8.5,"Gràcia, Barcelona"
Sofitel Barcelona Skipper,,8.9,"Ciutat Vella, Barcelona"
Arc La Rambla,,8.4,"Ciutat Vella, Barcelona"
Hotel Nouvel,,8.0,"Ciutat Vella, Barcelona"
Private rooms,518.0,6.8,"Nou Barris, Barcelona"
Ola Living Born,,8.2,"Ciutat Vella, Barcelona"
Apartments Sata Olimpic Village Area,,8.9,"Sant Martí, Barcelona"
"Hotel Indigo Barcelona Plaza Espana, an IHG Hotel",,8.8,"Sants-Montjuïc, Barcelona"
Hotel Ramblas Internacional,,7.4,"Ciutat Vella, Barcelona"
Hostal Live Barcelona,,8.5,"Eixample, Barcelona"
Catalonia Portal de l'Angel,,8.7,"Ciutat Vella, Barcelona"
Exe Plaza Catalunya,,8.4,"Eixample, Barcelona"
Hotel Barcelona Catedral,,8.5,"Ciutat Vella, Barcelona"
Grand Hyatt Barcelona,,8.6,"Les Corts, Barcelona"
Hotel Jazz,,8.8,"Eixample, Barcelona"
NH Sants Barcelona,,8.6,"Les Corts, Barcelona"
Luxury Born,,6.8,"Ciutat Vella, Barcelona"
Room Mate Pau,,9.2,"Eixample, Barcelona"
Apartamentos Barcelona - Iberia,,9.1,"Sants-Montjuïc, Barcelona"
Casa Gracia,,8.3,"Gràcia, Barcelona"
Sunotel Aston,,7.5,"Eixample, Barcelona"
Espais Blaus Apartments,,9.2,"Gràcia, Barcelona"
Barcelona Princess,,8.2,"Sant Martí, Barcelona"
Blanc Guest House,,8.6,"Sarrià-St. Gervasi, Barcelona"
Catalonia Gran Via BCN,,8.8,"Eixample, Barcelona"
Plaza Goya Rooms,,8.2,"Eixample, Barcelona"
Aspasios Poble Nou Apartments,,8.3,"Sant Martí, Barcelona"
LeMar by Aspasios,,8.4,"Eixample, Barcelona"
Aparthotel Bertrán,,8.5,"Sarrià-St. Gervasi, Barcelona"
"SANT ANTONI HOSTAL, Sustainable Tourism",,7.1,"Eixample, Barcelona"
Exe Ramblas Boquería,,8.2,"Ciutat Vella, Barcelona"
Eco Boutique Hostal Grau,,9.0,"Ciutat Vella, Barcelona"
Aparthotel Napols - Abapart,,8.5,"Eixample, Barcelona"
Hostemplo Sagrada Familia,,8.4,"Eixample, Barcelona"
NH Barcelona Eixample,,7.9,"Eixample, Barcelona"
Wilson Boutique Hotel,,8.5,"Sarrià-St. Gervasi, Barcelona"
Catalonia Barcelona Plaza,,8.7,"Sants-Montjuïc, Barcelona"
Boutique Hostemplo Sagrada Familia,,8.7,"Eixample, Barcelona"
Isabella's House,,8.5,"Sarrià-St. Gervasi, Barcelona"
Hotel Villa Emilia,,8.9,"Eixample, Barcelona"
Ola Living Gracia,,7.3,"Gràcia, Barcelona"
Hostal Barcelona Travel,,7.3,"Eixample, Barcelona"
Hotel Constanza,,8.6,"Eixample, Barcelona"
"Ferienwohnung für 3 Personen ca 50 qm in Barcelona-Sants-Montjuïc, Costa Brava Costa del Maresme",,,"Sants-Montjuïc, Barcelona"
Fisa Rentals Ramblas Apartments,,8.8,"Eixample, Barcelona"
Barcelona Century Hotel,,8.4,"Eixample, Barcelona"
Hola Hostal Eixample,,8.1,"Eixample, Barcelona"
Pierre & Vacances Barcelona Sants,,8.5,"Sants-Montjuïc, Barcelona"
Sunotel Central,,8.0,"Eixample, Barcelona"
Aparthotel Augusta,,8.5,"Sarrià-St. Gervasi, Barcelona"
"Radisson Blu 1882 Hotel, Barcelona Sagrada Familia",,8.9,"Gràcia, Barcelona"
Occidental Diagonal 414,,8.7,"Eixample, Barcelona"
Petit Palace Museum,,8.3,"Eixample, Barcelona"
Olivia Plaza Hotel,,9.3,"Ciutat Vella, Barcelona"
Chic & Basic Velvet,,8.2,"Eixample, Barcelona"
Hostal Marenostrum,,8.3,"Ciutat Vella, Barcelona"
The Corner Hotel,,8.8,"Eixample, Barcelona"
Hotel Pulitzer Barcelona,,8.9,"Eixample, Barcelona"
Aspasios Market Balconies Apartments,,9.3,"Eixample, Barcelona"
May Ramblas Hotel,,7.4,"Ciutat Vella, Barcelona"
Sunotel Club Central,,8.0,"Eixample, Barcelona"
RIUS - Modern Apartment in Montjuic,,8.2,"Sants-Montjuïc, Barcelona"
Abba Garden,,8.4,Barcelona
YOUTH HOSTEL - Central and Basic Drassanes,870.0,7.9,"Ciutat Vella, Barcelona"
H10 Urquinaona Plaza,,8.7,"Eixample, Barcelona"
Bonanova Suite,,8.5,"Sarrià-St. Gervasi, Barcelona"
Ola Living Calabria,,8.2,"Eixample, Barcelona"
Aspasios Catedral Apartments,,8.5,"Ciutat Vella, Barcelona"
Cosmo Apartments Consell de Cent - Plaza Universitat,,8.4,"Eixample, Barcelona"
P2VIL1042 Modern & Cozy Apartment Poble Sec,,8.6,"Sants-Montjuïc, Barcelona"
