hotel_name,price_euros,rating,neighborhood
Relais & Châteaux Hotel Orfila,,9.3,"Chamberi, Madrid"
Espahotel Gran Vía,831.0,8.3,"Madrid City Center, Madrid"
Hostal Lauria,737.0,9.2,"Madrid City Center, Madrid"
Hotel Puerta de Toledo,765.0,8.8,"Arganzuela, Madrid"
Oriente Palace Apartments,927.0,9.0,"Madrid City Center, Madrid"
Apartamentos Juan Bravo,721.0,8.4,"Salamanca, Madrid"
Vértice Roomspace,422.0,8.0,"Villaverde, Madrid"
Colon Suites,876.0,8.1,"Madrid City Center, Madrid"
Apartamentos EconoStay Plaza de España,500.0,7.3,"Madrid City Center, Madrid"
Tribu Malasaña,931.0,8.9,"Madrid City Center, Madrid"
Hostal Overnight Madrid,590.0,8.1,"Moncloa-Aravaca, Madrid"
Regente Hotel,,8.5,"Madrid City Center, Madrid"
Hostal Santa Cruz,701.0,8.8,"Madrid City Center, Madrid"
Elba Madrid Alcalá,999.0,8.9,"San Blas, Madrid"
Hostal Adis,754.0,8.4,"Madrid City Center, Madrid"
CH Bueno,672.0,9.2,"Madrid City Center, Madrid"
Fee4Me. Vallés 6,940.0,9.6,"Arganzuela, Madrid"
Preciados,,8.9,"Madrid City Center, Madrid"
Catalonia Atocha,,8.8,"Madrid City Center, Madrid"
Hostal Rivera - Atocha,528.0,7.8,"Madrid City Center, Madrid"
Espahotel Plaza Basílica,912.0,8.5,"Tetuan, Madrid"
Hostal Central Palace Madrid,868.0,9.2,"Madrid City Center, Madrid"
The Match Madrid,798.0,8.3,"Chamberi, Madrid"
Casa de Huéspedes Cuenca,350.0,8.2,"Arganzuela, Madrid"
Hostal Abel Victoriano,594.0,7.8,"Madrid City Center, Madrid"
Carretas Attics Apartments,914.0,8.7,"Madrid City Center, Madrid"
Hostal Marlasca,701.0,8.3,"Madrid City Center, Madrid"
Apartamento cerca Plaza Mayor,,8.8,"Madrid City Center, Madrid"
Ok Hostel Madrid,960.0,9.0,"Madrid City Center, Madrid"
Carretas Apartments,,9.0,"Madrid City Center, Madrid"
Hostal Macarena,840.0,8.4,"Madrid City Center, Madrid"
4C Bravo Murillo,800.0,8.2,"Tetuan, Madrid"
Hostal Alexis Madrid,769.0,8.6,"Madrid City Center, Madrid"
Castellana Suites,,8.9,"Salamanca, Madrid"
ITC Infantas by Soho Boutique,,8.2,"Madrid City Center, Madrid"
Apartosuites Jardines de Sabatini,,9.1,"Moncloa-Aravaca, Madrid"
Catalonia Puerta del Sol,,8.9,"Madrid City Center, Madrid"
New apartment in center Madrid!,889.0,9.3,"Madrid City Center, Madrid"
Catalonia Gran Vía Madrid,,8.7,"Madrid City Center, Madrid"
Suits recién reformadas Marqués de Vadillo,729.0,8.8,"Carabanchel, Madrid"
Zleep Madrid Airport,653.0,8.3,"San Blas, Madrid"
Aparto-Hotel Rosales,,8.9,"Moncloa-Aravaca, Madrid"
Plaza de España Skyline,,9.2,"Moncloa-Aravaca, Madrid"
"Precioso apartamento en Puente Vallecas, Madrid.",636.0,9.2,"Puente de Vallecas, Madrid"
Estudio Madrid Norte 2,504.0,9.1,"Fuencarral-El Pardo, Madrid"
Apartamento Vallecas Plaza,619.0,9.3,"Puente de Vallecas, Madrid"
Apartamento Madrid Norte,545.0,9.3,"Fuencarral-El Pardo, Madrid"
Agumar,960.0,8.1,"Retiro, Madrid"
Hostal Inn Madrid,750.0,8.4,"Madrid City Center, Madrid"
AC Hotel Avenida de América by Marriott,,8.8,"Salamanca, Madrid"
Hostal Lisboa,787.0,8.7,"Madrid City Center, Madrid"
Juan Bravo Suites,,8.9,"Salamanca, Madrid"
RiNa MADRID apartamento1,613.0,9.8,"Moncloa-Aravaca, Madrid"
Velazquez Suites,,9.1,"Salamanca, Madrid"
ARTIEM Madrid,,9.4,"Ciudad Lineal, Madrid"
Catalonia Goya,,8.9,"Salamanca, Madrid"
Hostal Flat55Madrid,602.0,8.0,"Madrid City Center, Madrid"
Hospedium Hotel Los Condes,882.0,8.5,"Madrid City Center, Madrid"
Espahotel Plaza de España,,7.8,"Madrid City Center, Madrid"
Apartamento Calle Mauricio Legendre,874.0,8.8,"Chamartín, Madrid"
Hostal New Dream Madrid,493.0,7.9,"Madrid City Center, Madrid"
One Shot Recoletos,,7.6,"Salamanca, Madrid"
Apartamentos Recoletos,905.0,7.6,"Salamanca, Madrid"
OLBLANC Plaza de España by Batuecas,,8.7,"Moncloa-Aravaca, Madrid"
Emperador,,8.7,"Madrid City Center, Madrid"
ITC Mora by Soho Boutique,992.0,7.8,"Madrid City Center, Madrid"
Apartamentos Soho Boutique Hoy No Me Puedo Levantar,,8.5,"Madrid City Center, Madrid"
Fuencarral Adeco,654.0,8.3,"Madrid City Center, Madrid"
Catalonia Plaza Mayor,,9.0,"Madrid City Center, Madrid"
JC Rooms Chueca,808.0,8.2,"Madrid City Center, Madrid"
JC Rooms Santo Domingo,808.0,7.9,"Madrid City Center, Madrid"
Avenida De America Tijcal,893.0,8.6,"Salamanca, Madrid"
Suite privada,536.0,5.3,"Chamberi, Madrid"
Ilunion Suites Madrid,,8.5,"Chamartín, Madrid"
One Shot Fortuny,,8.2,"Chamberi, Madrid"
Bob W Chueca,817.0,8.8,"Madrid City Center, Madrid"
GuestReady -Marvelous Retreat near Plaza de España,,8.9,"Madrid City Center, Madrid"
Hotel Praga,782.0,8.4,"Carabanchel, Madrid"
CajaSoul by Caja Mágica Madrid,,9.4,"Usera, Madrid"
Ilunion Alcalá Norte,,8.9,"San Blas, Madrid"
THC Tirso Molina Hostel,821.0,8.7,"Madrid City Center, Madrid"
Z29- Estudio en el centro de Madrid Wifi,460.0,7.1,"Madrid City Center, Madrid"
Lemon Apartment & Hotels Bernabeu,,9.4,"Tetuan, Madrid"
Salomé,751.0,8.9,"Madrid City Center, Madrid"
Refugio 2BR y 2BA Azca/Bernabéu,947.0,9.3,"Tetuan, Madrid"
Hostal Arrate,576.0,7.9,"Chamberi, Madrid"
Apartamentos Las Torres,924.0,8.7,"Tetuan, Madrid"
U-Sense Madrid Santa Ana,,9.3,"Madrid City Center, Madrid"
Dormirdcine,984.0,8.7,"Salamanca, Madrid"
H-A San Mateo Suites,653.0,7.7,"Madrid City Center, Madrid"
Live it Madrid Gran Vía,432.0,6.9,"Madrid City Center, Madrid"
Fee4Me Marques Vintage Apartment,,7.8,"Madrid City Center, Madrid"
New Point Opera,836.0,9.0,"Madrid City Center, Madrid"
El Cielo: Lujoso Ático en Madrid Centro,,9.1,"Madrid City Center, Madrid"
Sercotel Gran Hotel Conde Duque,,8.4,"Chamberi, Madrid"
Ático de Mowgli - SOL,,9.3,"Madrid City Center, Madrid"
CavaBajaSuites,,9.5,"Madrid City Center, Madrid"
S42 Estudio en Madrid Centro con Wifi,532.0,7.5,"Madrid City Center, Madrid"
"Casa de las Artes, member of Meliá Collection",,8.8,"Madrid City Center, Madrid"
Casa de Huespedes Dolce Vita,562.0,7.6,"Madrid City Center, Madrid"
Alojamiento Familiar The Greenhouse Madrid,680.0,9.9,"Latina, Madrid"
CavaBajaSuites 2,,9.4,"Madrid City Center, Madrid"
Petit Palace Plaza España,,8.0,"Madrid City Center, Madrid"
H10 Puerta de Alcalá,,8.6,"Salamanca, Madrid"
Arenal Suites Puerta del Sol,,9.5,"Madrid City Center, Madrid"
Apartamentos Day Madrid GRAN VIA Centro Sol Malasaña,,6.3,"Madrid City Center, Madrid"
Suites recién reformadas Vista Alegre,878.0,9.2,"Carabanchel, Madrid"
Exe Plaza,,8.7,"Tetuan, Madrid"
L&G Madrid Apartments,,8.6,"Arganzuela, Madrid"
Hotel Atlántico,,9.2,"Madrid City Center, Madrid"
Hostal Silserranos,,8.8,"Madrid City Center, Madrid"
Velazquez Manor House,,9.2,"Chamartín, Madrid"
Sercotel Togumar,983.0,8.4,"Chamartín, Madrid"
Enjoy a cosy studio in Malasaña BAR,767.0,8.0,"Madrid City Center, Madrid"
Hostal New Life Madrid,512.0,7.5,"Madrid City Center, Madrid"
RiNa MADRID apartamento 2,597.0,9.7,"Moncloa-Aravaca, Madrid"
Apartments Center Madrid,903.0,7.9,"Madrid City Center, Madrid"
Palacio Plaza Conde Miranda,,9.5,"Madrid City Center, Madrid"
Madrid Centro Excepcional,920.0,,"Madrid City Center, Madrid"
Luxury Green Hostal Madrid Gran Vía,,9.1,"Madrid City Center, Madrid"
Petit Palace Plaza Mayor,,8.3,"Madrid City Center, Madrid"
Turísticos Cuenca 3,694.0,7.8,"Tetuan, Madrid"
Petit Palace President Castellana,,7.5,"Salamanca, Madrid"
Hostal A Nuestra Senora de La Paloma,,8.4,"Madrid City Center, Madrid"
ICON Wipton,,8.9,"Salamanca, Madrid"
"Precioso apartamento en Puente Vallecas, Madrid. D",636.0,9.2,"Puente de Vallecas, Madrid"
UVE Marcenado,983.0,9.2,"Chamartín, Madrid"
Petit Palace Posada del Peine,,8.5,"Madrid City Center, Madrid"
Petit Palace Triball,,8.7,"Madrid City Center, Madrid"
BYPILLOW Velázquez 45,,8.6,"Salamanca, Madrid"
Hostal Manuela by Gaiarooms,838.0,7.6,"Madrid City Center, Madrid"
Hostal Milan,749.0,8.3,"Madrid City Center, Madrid"
Quiet and cosy flat in N. Salamanca,931.0,8.4,"Salamanca, Madrid"
Be Mate Gran Vía Suites,,8.6,"Madrid City Center, Madrid"
Sonder Sofia,865.0,9.0,"Arganzuela, Madrid"
Petit Palace Cliper-Gran Vía,,8.2,"Madrid City Center, Madrid"
Avani Alonso Martinez Madrid hotel -previously NH Alonso Martinez,,8.6,"Chamberi, Madrid"
Globales Acis y Galatea,902.0,7.9,"Hortaleza, Madrid"
S32-Estudio con Wifi en Madrid Centro,498.0,6.9,"Madrid City Center, Madrid"
Petit Palace Alcalá,,8.3,"Madrid City Center, Madrid"
Ilunion Atrium,,8.5,"Ciudad Lineal, Madrid"
One Shot Prado,,7.9,"Madrid City Center, Madrid"
Riu Plaza España,,9.0,"Madrid City Center, Madrid"
Casa Lemus,615.0,8.2,"Madrid City Center, Madrid"
Modern apartment in Chueca INF3Iz4,,8.7,"Madrid City Center, Madrid"
Estudio Centro Gran Via,866.0,8.4,"Madrid City Center, Madrid"
JC Rooms Santa Ana,808.0,8.0,"Madrid City Center, Madrid"
Claridge Madrid,,8.7,"Retiro, Madrid"
Hostal Adria Santa Ana,752.0,8.1,"Madrid City Center, Madrid"
Francisco I Boutique,,9.0,"Madrid City Center, Madrid"
