hotel_name,price_euros,rating,neighborhood
Cálamo Guesthouse,,9.1,"Madrid City Center, Madrid"
Apartamentos EconoStay Plaza de España,441.0,7.3,"Madrid City Center, Madrid"
Colon Suites,876.0,8.1,"Madrid City Center, Madrid"
Vértice Roomspace,410.0,8.0,"Villaverde, Madrid"
Apartamentos Juan Bravo,714.0,8.4,"Salamanca, Madrid"
Bright and Cozy - 1Bedroom 1Bath - Las Letras,786.0,8.7,"Madrid City Center, Madrid"
ESTUDIOS GRAN VÍA,745.0,8.1,"Madrid City Center, Madrid"
Hostal Silserranos,726.0,8.8,"Madrid City Center, Madrid"
Hostal Santa Cruz,701.0,8.8,"Madrid City Center, Madrid"
MADRID URBAN SUITES Nuevo APARTAHOTEL con 7 Apartamentos -7 flats full equiped,895.0,8.7,"Puente de Vallecas, Madrid"
1Bedroom 1Bathroom furnished - Justicia - Refurbished,642.0,9.0,"Madrid City Center, Madrid"
Apartamento Madrid Norte,536.0,9.3,"Fuencarral-El Pardo, Madrid"
Urban rooms Fuencarral,592.0,7.0,"Madrid City Center, Madrid"
Carretas Attics Apartments,914.0,8.7,"Madrid City Center, Madrid"
1 bedroom 1 bathroom- MintyStay - Plaza de San Idelfonso,747.0,8.4,"Madrid City Center, Madrid"
Hostal Macarena,840.0,8.4,"Madrid City Center, Madrid"
Ok Hostel Madrid,900.0,9.0,"Madrid City Center, Madrid"
Espahotel Gran Vía,,8.3,"Madrid City Center, Madrid"
Hotel Gran Legazpi,764.0,8.3,"Arganzuela, Madrid"
Castellana Suites,,8.9,"Salamanca, Madrid"
Modern Flat in Lavapies Madrid,713.0,9.1,"Madrid City Center, Madrid"
1 bedroom 1 bathroom furnished - Sol - Downtown - Minty Stay,859.0,8.3,"Madrid City Center, Madrid"
Aparto-Hotel Rosales,,8.9,"Moncloa-Aravaca, Madrid"
BNBHolder Cool Las Letras,,8.6,"Madrid City Center, Madrid"
Cozy studio-Chamberí,841.0,9.5,"Chamberi, Madrid"
RiNa MADRID apartamento1,613.0,9.8,"Moncloa-Aravaca, Madrid"
The Match Madrid,829.0,8.3,"Chamberi, Madrid"
Minty Stay - Plaza Mayor 1 BD,843.0,8.7,"Madrid City Center, Madrid"
Market Martinez de la Riva I,448.0,6.9,"Puente de Vallecas, Madrid"
Espahotel Plaza Basílica,,8.5,"Tetuan, Madrid"
Z45 Loft con Wifi en el Madrid Centro,421.0,6.9,"Madrid City Center, Madrid"
Hostal Abel Victoriano,741.0,7.8,"Madrid City Center, Madrid"
MintyStay - Conde de Miranda,733.0,8.3,"Madrid City Center, Madrid"
Hostal Adis,857.0,8.4,"Madrid City Center, Madrid"
Hostal Marlasca,746.0,8.3,"Madrid City Center, Madrid"
OLBLANC Plaza de España by Batuecas,949.0,8.7,"Moncloa-Aravaca, Madrid"
JC Rooms Chueca,740.0,8.2,"Madrid City Center, Madrid"
Juan Bravo Suites,,8.9,"Salamanca, Madrid"
Hostal Sol Los Angeles,746.0,7.9,"Madrid City Center, Madrid"
Hostal Overnight Madrid,635.0,8.1,"Moncloa-Aravaca, Madrid"
Acogedor Loft en Chueca. Cozy Loft in Chueca,918.0,8.6,"Madrid City Center, Madrid"
Minty Stay - Galdo,883.0,9.2,"Madrid City Center, Madrid"
Hostal Alexis Madrid,819.0,8.6,"Madrid City Center, Madrid"
Apartamento Opera Suite Norma - Studio 4pax Madrid Palacio Real,884.0,8.8,"Madrid City Center, Madrid"
Ideal flat for 4 pax -F Fpo1,636.0,8.7,"Arganzuela, Madrid"
Hostal Lauria,912.0,9.2,"Madrid City Center, Madrid"
Estudio acogedor y céntrico- 1B - Malasaña,749.0,8.3,"Madrid City Center, Madrid"
Bonito apartamento en Sol,924.0,8.8,"Madrid City Center, Madrid"
Avenida De America Tijcal,893.0,8.6,"Salamanca, Madrid"
ITC Infantas by Soho Boutique,,8.2,"Madrid City Center, Madrid"
Preciados,,8.9,"Madrid City Center, Madrid"
RiNa MADRID apartamento 2,597.0,9.7,"Moncloa-Aravaca, Madrid"
Madrid Centro Excepcional,920.0,,"Madrid City Center, Madrid"
Minty Stay - Atocha 4 BD,,8.9,"Madrid City Center, Madrid"
Palacio Tirso de Molina - THE ARC COLLECTION,,9.2,"Madrid City Center, Madrid"
Suites recién reformadas Vista Alegre,810.0,9.2,"Carabanchel, Madrid"
Velazquez Suites,,9.1,"Salamanca, Madrid"
Alojamiento Familiar The Greenhouse Madrid,680.0,9.9,"Latina, Madrid"
Apartosuites Jardines de Sabatini,,9.1,"Moncloa-Aravaca, Madrid"
Fee4Me Marques Vintage Apartment,,7.8,"Madrid City Center, Madrid"
Lemon Apartment & Hotels Bernabeu,,9.4,"Tetuan, Madrid"
Habitaciónes doble con baño privado en el centro de Madrid,381.0,6.8,"Carabanchel, Madrid"
Dormirdcine,952.0,8.7,"Salamanca, Madrid"
Apartamentos Recoletos,891.0,7.6,"Salamanca, Madrid"
Apartamentos Las Torres,924.0,8.7,"Tetuan, Madrid"
"Cozy- 1 Bd 1,5 Bth - Delicias Atocha",686.0,8.8,"Arganzuela, Madrid"
Apartamento moderno en edificio histórico,795.0,8.3,"Madrid City Center, Madrid"
Reina Sofia Boutique I,,9.1,"Madrid City Center, Madrid"
MintyStay - Palma,,9.3,"Madrid City Center, Madrid"
Suite privada,536.0,5.3,"Chamberi, Madrid"
CavaBajaSuites,,9.5,"Madrid City Center, Madrid"
Apartamento 1,840.0,8.7,"Chamartín, Madrid"
