hotel_name,price_euros,rating,neighborhood
Hotel Paxton Barcelona,,8.8,"Sant Martí, Barcelona"
Tembo Barcelona,,8.8,Barcelona
Hotel 1898,,8.9,"Ciutat Vella, Barcelona"
Vincci Bit,,8.5,"Sant Martí, Barcelona"
Mercer House Bòria BCN,,8.1,"Ciutat Vella, Barcelona"
BARCELONA GOTIC Guesthouse,684.0,7.7,"Ciutat Vella, Barcelona"
TSA La Rambla,,9.1,"Ciutat Vella, Barcelona"
Ohla Barcelona,,9.1,"Ciutat Vella, Barcelona"
Axel TWO Barcelona 4 Sup - Adults Only,,8.3,"Eixample, Barcelona"
ME Barcelona,,9.1,"Eixample, Barcelona"
Oriente Atiram,,8.3,"Ciutat Vella, Barcelona"
Hotel Pulitzer Barcelona,,8.9,"Eixample, Barcelona"
Exe Plaza Catalunya,,8.4,"Eixample, Barcelona"
Vincci Gala,,8.6,"Eixample, Barcelona"
Golden Hotel Barcelona,,8.3,"Sant Martí, Barcelona"
Ohla Eixample,,8.9,"Eixample, Barcelona"
Citadines Ramblas Barcelona,,8.6,"Ciutat Vella, Barcelona"
Cosmo Apartments Rambla Catalunya,,8.4,"Eixample, Barcelona"
"Grand Hotel Central, Small Luxury Hotels",,8.8,"Ciutat Vella, Barcelona"
Travelodge Barcelona Poblenou,,7.3,"Sant Martí, Barcelona"
El Palauet Royal Suites,,9.0,"Gràcia, Barcelona"
Sallés Hotel Pere IV,,8.1,"Sant Martí, Barcelona"
Occidental Atenea Mar - Adults Only,,8.2,"Sant Martí, Barcelona"
Miiro Borneta,,9.0,"Ciutat Vella, Barcelona"
Olivia Plaza Hotel,,9.3,"Ciutat Vella, Barcelona"
Generator Barcelona,,7.7,"Gràcia, Barcelona"
Mercedes Heritage Apartments,,8.7,"Eixample, Barcelona"
Catalonia Barcelona 505,,8.5,"Sarrià-St. Gervasi, Barcelona"
Catalonia La Boquería,,8.3,"Ciutat Vella, Barcelona"
Ciutat Vella,,8.0,"Ciutat Vella, Barcelona"
The Social Hub Barcelona Poblenou,,8.8,"Sant Martí, Barcelona"
Leonardo Hotel Barcelona Gran Via,,8.6,"Eixample, Barcelona"
Europark,,8.7,"Eixample, Barcelona"
Novotel Barcelona City,,8.2,"Sant Martí, Barcelona"
Hotel & Spa Villa Olimpica Suites,,8.0,"Sant Martí, Barcelona"
Blue Barcelona,,8.1,"Sarrià-St. Gervasi, Barcelona"
Fisa Rentals Ramblas Apartments,,8.8,"Eixample, Barcelona"
Casa Gracia,,8.3,"Gràcia, Barcelona"
Vincci Maritimo,,8.4,"Sant Martí, Barcelona"
Pol & Grace Hotel,,8.2,"Sarrià-St. Gervasi, Barcelona"
NH Barcelona Diagonal Center,,8.2,"Sant Martí, Barcelona"
Hotel Casa Sagnier,,9.2,"Eixample, Barcelona"
BruStar Gotic-Centric,,7.5,"Eixample, Barcelona"
Leonardo Hotel Barcelona Las Ramblas,,8.1,"Ciutat Vella, Barcelona"
Room Mate Carla,,8.6,"Eixample, Barcelona"
Sercotel Hotel Rosellon,,8.2,"Eixample, Barcelona"
BYPILLOW Twenty,,8.4,"Ciutat Vella, Barcelona"
Catalonia Albeniz,,8.4,"Sant Martí, Barcelona"
Hotel Royal Passeig de Gracia,,8.5,"Eixample, Barcelona"
Vincci Mae,,8.5,"Sarrià-St. Gervasi, Barcelona"
Hotel Market,,7.6,"Eixample, Barcelona"
Hotel Nuevo Triunfo,,7.8,"Sants-Montjuïc, Barcelona"
Catalonia Portal de l'Angel,,8.7,"Ciutat Vella, Barcelona"
NH Collection Barcelona Podium,,8.8,"Eixample, Barcelona"
NH Collection Barcelona Gran Hotel Calderon,,8.2,"Eixample, Barcelona"
Aparthotel Allada 3*,,7.9,"Ciutat Vella, Barcelona"
Plaza Goya Rooms,,8.2,"Eixample, Barcelona"
Eurostars Monumental,,8.5,"Eixample, Barcelona"
Hotel Oasis,,8.5,"Ciutat Vella, Barcelona"
Acevi Villarroel,,8.0,"Eixample, Barcelona"
Yomo Hostal BCN Port,,8.0,"Sants-Montjuïc, Barcelona"
Hotel America Barcelona,,8.7,"Eixample, Barcelona"
