hotel_name,price_euros,rating,neighborhood
Hostal Orleans,561.0,8.7,"Ciutat Vella, Barcelona"
Hostal Portugal,593.0,7.9,"Ciutat Vella, Barcelona"
Hotel Casa Gardenia,644.0,7.9,"Ciutat Vella, Barcelona"
C211 Barcelona Apartments,,8.8,"Sarrià-St. Gervasi, Barcelona"
Click&Flat Luxury Tetuan,,9.1,"Eixample, Barcelona"
Montaber Apartments - Sagrada Familia,,8.5,"Eixample, Barcelona"
Apartment Sagrera,,9.3,"Sant Andreu, Barcelona"
Ola Living Calabria,,8.2,"Eixample, Barcelona"
Royal Ramblas,,8.3,"Ciutat Vella, Barcelona"
El Palauet Royal Suites,,9.0,"Gràcia, Barcelona"
Urban Flats Vallirana,,8.5,"Sarrià-St. Gervasi, Barcelona"
Apartment carrer d'Olesa,,9.3,"Sant Andreu, Barcelona"
Hotel California,,8.1,"Ciutat Vella, Barcelona"
Moreryadom,,9.3,"Eixample, Barcelona"
Passeig de Gracia Studio Loft,,9.2,"Eixample, Barcelona"
Click&Flat Luxury cabanyes,946.0,8.7,"Sants-Montjuïc, Barcelona"
Click&Flat Stylish Torrijos,919.0,9.1,"Gràcia, Barcelona"
Pensión 45,469.0,6.7,"Ciutat Vella, Barcelona"
Apartments Sata Olimpic Village Area,,8.9,"Sant Martí, Barcelona"
Rooms in spacious apartment in City Center,457.0,8.7,"Eixample, Barcelona"
The Lonely Chimney Apartments,,8.6,"Sant Martí, Barcelona"
"Chambre avec accès privé, terrasse, piscine",787.0,10.0,"Gràcia, Barcelona"
The Moods Oasis,,8.6,"Sarrià-St. Gervasi, Barcelona"
Apartamentos Tarradellas Sants Estació,,7.6,"Eixample, Barcelona"
Ola Living Boqueria,,8.6,"Ciutat Vella, Barcelona"
Boutique Apartments 23 Barcelona,,9.1,"Gràcia, Barcelona"
ME Barcelona,,9.1,"Eixample, Barcelona"
Ola Living Hostal Diagonal,928.0,7.0,"Sarrià-St. Gervasi, Barcelona"
