hotel_name,price_euros,rating,neighborhood
Gran Hotel Inglés - The Leading Hotels of the World,,9.3,"Madrid City Center, Madrid"
Live it Madrid Gran Vía,339.0,6.9,"Madrid City Center, Madrid"
Apartamentos EconoStay Plaza de España,458.0,7.3,"Madrid City Center, Madrid"
Madrid Centro,,8.6,"Madrid City Center, Madrid"
Hostal Las Torres,435.0,8.5,"Madrid City Center, Madrid"
Apartamentos SmartRenting Justicia,347.0,6.6,"Madrid City Center, Madrid"
Chueca Apartment,711.0,8.2,"Madrid City Center, Madrid"
NewMad en Madrid,693.0,8.6,"Arganzuela, Madrid"
Apartamentos Dana Sol,726.0,9.0,"Madrid City Center, Madrid"
Plaza Mayor Apartment,937.0,8.7,"Madrid City Center, Madrid"
TravelStep General Ricardos,397.0,7.6,"Carabanchel, Madrid"
Gran Versalles,895.0,8.6,"Chamberi, Madrid"
Lemon Apartment & Hotels Bernabeu,884.0,9.4,"Tetuan, Madrid"
Quatro Puerta del Sol,,8.5,"Madrid City Center, Madrid"
Urban Inn Madrid,287.0,7.3,"Madrid City Center, Madrid"
Erase un Hotel,748.0,8.4,"Tetuan, Madrid"
NH Madrid Ventas,808.0,8.6,"Salamanca, Madrid"
Avenida De America Tijcal,663.0,8.6,"Salamanca, Madrid"
Home Art Apartments Salamanca,784.0,8.2,"Salamanca, Madrid"
Catalonia Atocha,,8.8,"Madrid City Center, Madrid"
Vértice Roomspace,489.0,8.0,"Villaverde, Madrid"
ITC Infantas by Soho Boutique,,8.2,"Madrid City Center, Madrid"
Hotel 4C Puerta Europa,690.0,7.9,"Tetuan, Madrid"
Ibis Madrid Centro las Ventas,797.0,8.2,"Salamanca, Madrid"
Ibis Styles Madrid City Las Ventas,738.0,8.6,"Ciudad Lineal, Madrid"
Apartamentos Recoletos,800.0,7.6,"Salamanca, Madrid"
Hotel Cortezo,,8.3,"Madrid City Center, Madrid"
BYPILLOW Crosstown,,8.7,"Madrid City Center, Madrid"
CASTILLA LUXURY B Apartments,513.0,8.0,"Tetuan, Madrid"
4C Bravo Murillo,680.0,8.2,"Tetuan, Madrid"
The Social Hub Madrid,791.0,8.8,"Moncloa-Aravaca, Madrid"
Barceló Torre de Madrid,,8.9,"Moncloa-Aravaca, Madrid"
Tribu Malasaña,965.0,8.9,"Madrid City Center, Madrid"
Hotel Princesa Plaza Madrid,,8.2,"Madrid City Center, Madrid"
JC Rooms Santa Ana,702.0,8.0,"Madrid City Center, Madrid"
Hostal Flat55Madrid,712.0,8.0,"Madrid City Center, Madrid"
Dear Hotel Madrid,,8.8,"Madrid City Center, Madrid"
Studios Cielo Madrid,644.0,8.7,"Carabanchel, Madrid"
1881 Madrid Ventas Hotel,926.0,8.9,"Ciudad Lineal, Madrid"
Hostal Aguilar,,9.0,"Madrid City Center, Madrid"
Catalonia Puerta del Sol,,8.9,"Madrid City Center, Madrid"
Motel One Madrid-Plaza de España,953.0,8.8,"Moncloa-Aravaca, Madrid"
Blume Cruz Suites,963.0,9.1,"Madrid City Center, Madrid"
Hostal New Dream Madrid,636.0,7.9,"Madrid City Center, Madrid"
Minty Stay - Galdo,809.0,9.2,"Madrid City Center, Madrid"
Exe Moncloa,,8.3,"Chamberi, Madrid"
Vincci Soma,,8.2,"Salamanca, Madrid"
Catalonia Plaza Mayor,,9.0,"Madrid City Center, Madrid"
Cats Hostel Madrid Sol,,8.2,"Madrid City Center, Madrid"
Hotel Acta Madfor,937.0,8.4,"Moncloa-Aravaca, Madrid"
Hostal Arenal Madrid,744.0,8.3,"Madrid City Center, Madrid"
Leonardo Hotel Madrid City Center,949.0,8.4,"Chamberi, Madrid"
Zenit Abeba,,8.8,"Salamanca, Madrid"
Apartamentos Dana Madrid,885.0,9.1,"Madrid City Center, Madrid"
Apartamentos Tetuán Sandino,419.0,6.9,"Tetuan, Madrid"
Hostal Adis,885.0,8.4,"Madrid City Center, Madrid"
Axel Hotel Madrid - Adults Only,961.0,8.3,"Madrid City Center, Madrid"
Dobo Homes SF6,478.0,9.1,"Puente de Vallecas, Madrid"
Apartamentos EconoStay Fuencarral,413.0,6.4,"Madrid City Center, Madrid"
Eurostars Madrid Gran Vía,,8.7,"Madrid City Center, Madrid"
Estudios Arturo Soria by Rent Me,603.0,7.7,"Ciudad Lineal, Madrid"
NH Madrid Nacional,,8.6,"Madrid City Center, Madrid"
Ilunion Alcalá Norte,837.0,8.9,"San Blas, Madrid"
7 Islas Hotel,,8.9,"Madrid City Center, Madrid"
Exe Convention Plaza Madrid,665.0,8.1,"Fuencarral-El Pardo, Madrid"
Elba Madrid Alcalá,,8.9,"San Blas, Madrid"
Vincci The Mint,,9.1,"Madrid City Center, Madrid"
Ibis Styles Madrid Prado,,8.6,"Madrid City Center, Madrid"
Room Plaza España,859.0,8.6,"Madrid City Center, Madrid"
Eurostars Central,,8.4,"Madrid City Center, Madrid"
Apartamentos EconoStay Barbieri 1,406.0,6.1,"Madrid City Center, Madrid"
Catalonia Gran Vía Madrid,,8.7,"Madrid City Center, Madrid"
Ilunion Atrium,802.0,8.5,"Ciudad Lineal, Madrid"
Porcel Torre Garden,595.0,8.5,"Ciudad Lineal, Madrid"
Bob W Arte,862.0,9.2,"Arganzuela, Madrid"
BYPILLOW Velázquez 45,,8.6,"Salamanca, Madrid"
Hostal Lisboa,723.0,8.7,"Madrid City Center, Madrid"
CC Opera Suites,833.0,8.5,"Madrid City Center, Madrid"
NYX Hotel Madrid by Leonardo Hotels,995.0,8.4,"Tetuan, Madrid"
Catalonia El Retiro,,8.9,"Retiro, Madrid"
NH Collection Madrid Paseo del Prado,,8.5,"Madrid City Center, Madrid"
Vincci Capitol,,8.7,"Madrid City Center, Madrid"
Hostal Mendoza,693.0,7.9,"Madrid City Center, Madrid"
Agora Juan de Austria,912.0,8.4,"Chamberi, Madrid"
NH Collection Madrid Abascal,,8.8,"Chamberi, Madrid"
Homelike Las Letras,664.0,7.9,"Madrid City Center, Madrid"
Hotel Atlántico,,9.2,"Madrid City Center, Madrid"
Regente Hotel,883.0,8.5,"Madrid City Center, Madrid"
JC Rooms Santo Domingo,824.0,7.9,"Madrid City Center, Madrid"
limehome Madrid Calle de Juan Hurtado de Mendoza,775.0,8.9,"Chamartín, Madrid"
Eurostars Casa de la Lírica,,8.6,"Madrid City Center, Madrid"
One Shot Recoletos,,7.6,"Salamanca, Madrid"
